#{"t_start": 1618989415.2624261, "env_id": "MotorTiming-v0"}
r,l,t
39.0,1022,1620.474135
40.0,1032,1623.005675
39.0,1555,1630.32813
40.0,1601,1637.847764
40.0,1628,1644.965663
35.0,1746,1652.865139
40.0,1757,1660.392494
37.0,886,1662.747803
39.0,949,1668.654384
40.0,1050,1671.447224
40.0,1035,1677.44836
40.0,1027,1680.085906
39.0,1569,1687.417431
40.0,1638,1694.855878
40.0,1630,1702.448162
40.0,1735,1706.92114
40.0,1741,1715.313399
37.0,903,1721.280117
40.0,1001,1723.564993
40.0,981,1729.45398
37.0,1045,1731.910862
40.0,1061,1737.945063
40.0,1550,1744.834348
39.0,1614,1748.63916
39.0,1693,1756.975205
39.0,1726,1765.119338
40.0,1781,1773.169351
40.0,912,1775.445133
40.0,959,1781.423705
40.0,972,1783.833663
40.0,1041,1789.970294
40.0,1114,1792.77715
40.0,1616,1800.370488
38.0,1675,1808.193884
40.0,1709,1816.000188
39.0,1673,1823.748515
40.0,1748,1831.660725
40.0,965,1834.12752
39.0,998,1840.073703
40.0,967,1842.645565
40.0,1064,1848.790834
40.0,1093,1851.634033
38.0,1607,1859.185771
40.0,1598,1866.67295
37.0,1654,1874.331133
40.0,1746,1878.777702
36.0,1776,1886.806618
40.0,961,1893.058259
40.0,987,1895.351303
39.0,992,1901.865403
39.0,1070,1904.490918
40.0,1062,1910.57691
39.0,1566,1917.723826
39.0,1658,1924.953765
37.0,1707,1929.030642
38.0,1708,1936.443191
37.0,1709,1944.244655
39.0,941,1949.98708
39.0,969,1952.183565
40.0,991,1957.631564
39.0,1088,1960.405589
40.0,1079,1966.664618
35.0,1563,1970.278014
40.0,1665,1977.5635
40.0,1634,1984.730209
40.0,1674,1992.659042
40.0,1755,2000.514354
40.0,925,2003.060207
39.0,946,2009.340357
40.0,965,2011.464621
40.0,1047,2016.939395
40.0,1073,2019.361897
39.0,1632,2026.477538
40.0,1663,2033.297089
39.0,1689,2040.243108
39.0,1727,2047.193511
40.0,1700,2050.97065
40.0,901,2056.651399
40.0,1004,2059.420025
37.0,1014,2065.554778
40.0,1057,2068.180132
40.0,1105,2074.436125
39.0,1544,2081.706755
40.0,1627,2089.261274
40.0,1651,2093.524917
40.0,1673,2101.400473
38.0,1760,2109.319769
39.0,947,2115.209051
38.0,1000,2117.633045
39.0,1004,2123.21851
40.0,1089,2125.855034
40.0,1093,2131.690963
37.0,1612,2135.581463
40.0,1666,2143.19752
38.0,1661,2150.865848
40.0,1681,2158.471994
40.0,1705,2166.102818
40.0,941,2168.438646
40.0,974,2174.289617
37.0,952,2176.669342
40.0,1098,2182.810446
33.0,1032,2185.238479
38.0,1554,2192.796517
39.0,1643,2200.376217
39.0,1676,2208.083455
40.0,1692,2215.743436
39.0,1748,2220.117253
37.0,974,2226.022393
40.0,916,2228.26645
38.0,986,2234.222919
40.0,1016,2236.74251
40.0,1102,2243.011258
37.0,1622,2250.469705
39.0,1667,2257.998223
37.0,1664,2262.179074
40.0,1713,2270.271051
38.0,1727,2277.962966
37.0,925,2283.644729
40.0,973,2286.111376
40.0,1023,2291.995844
39.0,1039,2294.624264
40.0,1111,2300.754725
40.0,1627,2308.167158
40.0,1595,2312.200441
40.0,1639,2319.716746
39.0,1748,2327.44804
38.0,1718,2335.176215
40.0,877,2337.342525
40.0,982,2343.570729
40.0,1012,2346.109607
40.0,1056,2352.155303
40.0,1097,2354.843355
39.0,1571,2362.195408
40.0,1621,2369.633094
39.0,1703,2377.25263
40.0,1710,2385.205261
38.0,1764,2393.025504
39.0,915,2395.371159
40.0,961,2401.147553
40.0,1048,2403.852117
39.0,998,2409.660737
40.0,1126,2412.55108
40.0,1555,2419.83181
39.0,1579,2427.147523
34.0,1662,2434.667643
38.0,1675,2438.896634
40.0,1699,2446.562752
39.0,966,2452.383463
40.0,959,2454.784633
37.0,987,2460.660189
40.0,1039,2463.286518
40.0,1107,2469.436683
40.0,1589,2477.113244
39.0,1651,2481.886404
34.0,1708,2490.101406
37.0,1741,2497.873838
39.0,1757,2505.676618
40.0,955,2508.031645
40.0,983,2514.181407
40.0,985,2516.66776
37.0,1024,2523.070422
39.0,1069,2525.952679
