#{"t_start": 1618989415.265325, "env_id": "MotorTiming-v0"}
r,l,t
39.0,974,2008.473367
39.0,949,2010.626618
39.0,1047,2016.024752
39.0,1077,2018.522717
40.0,1645,2025.662306
39.0,1607,2032.333204
40.0,1664,2039.141222
38.0,1689,2042.980743
40.0,1723,2049.946915
40.0,940,2055.356244
40.0,958,2058.20445
39.0,996,2064.291865
39.0,1064,2066.999487
39.0,1123,2073.248759
40.0,1585,2080.589062
40.0,1619,2084.650286
38.0,1646,2092.446458
40.0,1727,2100.34564
40.0,1754,2108.334634
34.0,875,2110.604797
39.0,989,2116.520549
39.0,1008,2118.905457
39.0,1082,2124.727113
39.0,1088,2127.298515
36.0,1576,2134.342233
39.0,1622,2141.827527
40.0,1641,2149.409875
39.0,1727,2157.109359
40.0,1725,2164.75103
39.0,939,2167.18035
40.0,1002,2173.020065
38.0,1027,2175.658035
39.0,1023,2181.597415
40.0,1103,2184.26208
40.0,1623,2191.937998
40.0,1627,2199.426589
40.0,1673,2207.100125
40.0,1690,2211.42264
40.0,1697,2219.101103
40.0,922,2224.816234
36.0,946,2227.19298
39.0,995,2233.101858
38.0,1026,2235.700288
39.0,1081,2241.879316
40.0,1539,2249.092344
40.0,1640,2253.224751
39.0,1652,2260.799895
40.0,1736,2268.944209
39.0,1736,2276.643324
39.0,951,2278.989504
40.0,983,2284.881515
39.0,1002,2287.339823
40.0,1066,2293.417615
37.0,1074,2296.037166
36.0,1592,2303.425359
40.0,1640,2310.929996
40.0,1699,2318.575851
39.0,1735,2326.263726
38.0,1751,2334.039726
37.0,965,2336.498001
37.0,1004,2342.659366
39.0,1009,2345.306099
40.0,1024,2351.214241
40.0,1087,2353.948292
40.0,1635,2361.444428
39.0,1664,2368.973031
40.0,1664,2376.458188
40.0,1695,2384.340752
40.0,1759,2388.851623
40.0,897,2394.516204
40.0,998,2396.961829
40.0,985,2402.924267
37.0,1008,2405.401534
40.0,1066,2411.513545
39.0,1628,2418.944675
40.0,1577,2426.227874
39.0,1672,2430.458204
39.0,1713,2438.167515
38.0,1774,2446.006133
37.0,951,2451.737647
39.0,975,2454.23973
40.0,1049,2460.235527
40.0,1061,2462.943409
40.0,1059,2468.942131
40.0,1639,2473.361597
39.0,1592,2481.384116
40.0,1620,2489.393194
38.0,1696,2497.055158
39.0,1718,2504.731928
40.0,957,2507.136452
38.0,981,2513.147076
39.0,1012,2515.799137
40.0,1060,2522.170385
40.0,1044,2525.050996
