#{"t_start": 1618989415.257451, "env_id": "MotorTiming-v0"}
r,l,t
40.0,1616,1025.583267
40.0,1690,1033.244729
38.0,1693,1040.936093
40.0,1774,1048.258164
40.0,961,1050.370841
39.0,990,1055.743236
38.0,1044,1058.047005
37.0,1012,1063.844696
40.0,1104,1066.583804
40.0,1568,1074.410967
37.0,1582,1081.918142
40.0,1664,1089.468099
39.0,1711,1096.638583
39.0,1749,1103.886165
39.0,889,1105.911893
40.0,926,1111.014404
40.0,995,1113.312839
39.0,1007,1118.87969
40.0,1073,1121.884642
40.0,1634,1129.531176
38.0,1655,1137.068199
40.0,1625,1144.480008
40.0,1721,1148.821692
40.0,1721,1156.493809
40.0,885,1162.050378
40.0,1003,1164.591958
34.0,1035,1170.530754
40.0,1046,1173.149618
40.0,1079,1179.339463
39.0,1630,1186.407741
39.0,1675,1190.213524
39.0,1711,1197.160194
39.0,1736,1204.210308
38.0,1782,1211.664591
40.0,960,1213.773378
36.0,914,1219.29896
39.0,971,1221.864641
40.0,1037,1227.968672
40.0,1090,1234.014487
39.0,1554,1237.956732
39.0,1597,1245.371879
38.0,1636,1252.774755
40.0,1750,1260.477546
39.0,1787,1268.274214
39.0,950,1270.693701
40.0,921,1276.324899
39.0,993,1278.858709
40.0,1000,1284.696039
39.0,1034,1287.332378
40.0,1555,1294.634143
40.0,1585,1301.92488
40.0,1653,1309.463248
40.0,1707,1313.60137
40.0,1764,1320.864023
39.0,888,1325.980618
39.0,941,1328.088441
40.0,994,1333.564466
40.0,1056,1336.248728
40.0,1062,1342.359034
40.0,1618,1349.760789
39.0,1649,1354.563881
37.0,1710,1362.727694
38.0,1693,1370.79724
40.0,1729,1378.754339
40.0,895,1381.00453
40.0,926,1387.207176
37.0,957,1389.820195
37.0,1022,1395.917724
37.0,1122,1398.739247
39.0,1541,1406.025508
36.0,1637,1413.501376
40.0,1684,1420.975738
40.0,1668,1427.971582
39.0,1789,1435.971797
40.0,980,1438.503718
38.0,958,1444.251929
37.0,998,1446.831206
38.0,1030,1452.726276
39.0,1095,1455.552012
40.0,1582,1462.929491
40.0,1642,1470.40248
37.0,1644,1474.496358
39.0,1755,1482.264648
40.0,1749,1490.269666
40.0,919,1495.854695
37.0,969,1498.101069
37.0,1048,1503.598787
40.0,1004,1505.862412
40.0,1069,1511.471378
40.0,1582,1518.847012
40.0,1666,1523.085514
39.0,1711,1530.778806
40.0,1689,1538.427029
40.0,1712,1546.105031
40.0,972,1548.467909
38.0,1009,1554.415085
39.0,994,1556.832135
40.0,1016,1562.816533
39.0,1028,1565.388131
34.0,1584,1572.760828
40.0,1604,1580.163374
40.0,1643,1587.467727
40.0,1653,1594.285272
40.0,1757,1601.579605
40.0,972,1604.091445
38.0,929,1609.758858
39.0,998,1612.347537
38.0,1002,1618.150139
40.0,1055,1620.875815
40.0,1613,1628.305175
35.0,1642,1635.999326
40.0,1658,1643.212787
40.0,1680,1647.237497
40.0,1732,1655.057963
40.0,957,1660.707753
39.0,915,1663.199339
39.0,983,1669.204522
34.0,1086,1672.024797
39.0,1117,1678.249906
40.0,1640,1685.714442
38.0,1587,1689.716978
39.0,1647,1697.240124
40.0,1662,1704.829587
40.0,1783,1713.526255
39.0,912,1715.847283
40.0,986,1721.928888
40.0,985,1724.142355
37.0,1022,1730.201464
40.0,1053,1732.683414
39.0,1638,1740.087087
40.0,1666,1747.196684
40.0,1697,1755.305944
39.0,1752,1763.629535
38.0,1737,1771.526097
40.0,903,1773.879709
40.0,954,1779.701588
40.0,1009,1782.372222
40.0,1078,1788.494985
37.0,1092,1791.326498
39.0,1597,1798.826576
36.0,1630,1806.543382
36.0,1648,1814.125191
39.0,1692,1818.45372
39.0,1742,1826.399947
40.0,910,1832.240332
39.0,986,1834.715102
39.0,1048,1840.864719
40.0,991,1843.427132
38.0,1069,1849.626642
35.0,1572,1857.047571
39.0,1650,1861.238228
39.0,1688,1868.986599
39.0,1686,1876.823191
40.0,1785,1884.86033
40.0,907,1887.135932
39.0,983,1893.442471
40.0,986,1895.682908
37.0,1079,1902.456682
38.0,1070,1905.019709
38.0,1573,1912.452011
38.0,1610,1919.593878
38.0,1630,1926.867462
38.0,1722,1934.113931
40.0,1784,1942.006492
39.0,938,1944.456418
40.0,974,1950.273657
40.0,952,1952.403506
40.0,1075,1958.088076
39.0,1063,1960.879267
39.0,1548,1968.185939
39.0,1638,1975.215462
40.0,1628,1982.506016
40.0,1695,1986.386936
37.0,1783,1994.763654
34.0,889,2000.427926
40.0,999,2003.185048
39.0,1053,2009.67188
36.0,1085,2012.051684
38.0,1121,2017.741476
40.0,1541,2024.617293
40.0,1620,2028.213327
35.0,1656,2035.01334
39.0,1747,2042.130596
40.0,1784,2049.236065
39.0,958,2054.446106
39.0,921,2057.191086
40.0,982,2059.834454
39.0,999,2065.933378
40.0,1120,2072.117705
40.0,1634,2076.252179
36.0,1628,2083.747909
38.0,1727,2091.706238
40.0,1702,2099.521173
40.0,1797,2107.615615
40.0,905,2109.988228
37.0,922,2115.770451
40.0,998,2118.157468
40.0,1018,2123.802101
39.0,1070,2126.355477
40.0,1572,2133.399156
40.0,1591,2140.732478
39.0,1651,2148.299805
39.0,1718,2155.959627
39.0,1790,2160.479727
37.0,945,2166.263046
40.0,1003,2168.73874
40.0,1041,2174.7769
39.0,1060,2177.466938
40.0,1064,2183.441316
40.0,1563,2190.891711
39.0,1628,2198.332685
39.0,1722,2202.737069
40.0,1665,2210.470264
38.0,1764,2218.318059
40.0,966,2224.09846
38.0,951,2226.537494
37.0,966,2232.306408
39.0,1056,2235.041314
40.0,1041,2241.055017
40.0,1605,2245.105228
40.0,1600,2252.539882
40.0,1624,2260.027915
40.0,1663,2267.975813
40.0,1788,2275.783878
39.0,964,2278.205255
39.0,939,2283.949952
39.0,991,2286.438424
38.0,1024,2292.343391
38.0,1088,2295.066767
40.0,1590,2302.435279
40.0,1591,2309.788652
40.0,1686,2317.375339
38.0,1713,2324.975529
40.0,1733,2329.325302
40.0,914,2335.095157
37.0,987,2337.538788
38.0,1020,2343.889852
40.0,1065,2346.528495
40.0,1039,2352.54904
40.0,1549,2359.755979
38.0,1623,2367.150652
40.0,1655,2371.315954
38.0,1657,2378.939212
39.0,1774,2387.059034
40.0,895,2392.603012
39.0,924,2394.995302
38.0,960,2397.337773
39.0,998,2403.346612
38.0,1110,2409.421917
39.0,1596,2413.470119
38.0,1623,2420.958043
39.0,1633,2428.441261
40.0,1713,2436.11588
35.0,1774,2443.916573
39.0,965,2446.363948
40.0,1006,2452.271947
40.0,1037,2454.875089
39.0,1093,2461.036165
40.0,1086,2463.749873
40.0,1588,2471.180922
38.0,1604,2479.241509
39.0,1686,2487.534052
36.0,1708,2495.245066
40.0,1712,2499.556642
39.0,974,2505.451134
38.0,928,2507.739668
38.0,957,2513.742477
39.0,1062,2516.49349
37.0,1078,2523.02891
