#{"t_start": 1618989415.2585769, "env_id": "MotorTiming-v0"}
r,l,t
40.0,937,1112.619247
39.0,1014,1114.866324
37.0,1031,1120.946287
40.0,1118,1123.858408
39.0,1638,1131.480864
39.0,1679,1139.127707
37.0,1697,1146.751067
40.0,1714,1154.390192
39.0,1748,1162.07928
40.0,963,1164.519193
40.0,982,1170.314508
39.0,982,1172.795915
40.0,1032,1178.724713
40.0,1071,1181.443485
40.0,1569,1188.311712
38.0,1619,1195.034246
40.0,1689,1201.937588
40.0,1695,1205.734612
40.0,1770,1213.167234
39.0,963,1218.720854
39.0,940,1221.21237
38.0,1043,1227.340473
40.0,1079,1230.008549
37.0,1118,1236.233987
40.0,1617,1243.650896
40.0,1626,1251.008196
40.0,1635,1255.076902
40.0,1660,1262.606835
39.0,1714,1270.291248
40.0,965,1276.002489
40.0,973,1278.503385
38.0,998,1284.323595
39.0,1011,1286.919397
39.0,1076,1292.945137
38.0,1629,1297.033381
39.0,1588,1304.410387
39.0,1666,1311.986447
36.0,1673,1319.091916
39.0,1781,1326.202845
37.0,947,1328.314964
38.0,937,1333.679031
40.0,996,1336.206362
40.0,1058,1342.302968
40.0,1091,1345.032938
40.0,1623,1352.890879
36.0,1627,1360.950074
39.0,1617,1368.796563
37.0,1739,1376.798721
40.0,1748,1381.328442
39.0,971,1387.719275
40.0,1002,1390.412158
40.0,1016,1396.46412
40.0,1053,1399.102037
39.0,1040,1405.145672
30.0,1618,1412.550848
40.0,1607,1419.799896
40.0,1654,1423.684739
38.0,1701,1431.227376
39.0,1794,1439.169926
37.0,887,1444.762228
40.0,970,1447.239273
40.0,1014,1453.110413
39.0,1044,1455.789156
40.0,1040,1461.769245
40.0,1542,1465.635063
40.0,1650,1473.172228
39.0,1650,1480.70168
37.0,1722,1488.549184
40.0,1721,1496.17663
39.0,931,1498.304906
40.0,938,1503.551073
38.0,977,1505.757786
40.0,1044,1511.285502
40.0,1085,1514.001961
39.0,1619,1521.588606
40.0,1586,1528.939934
40.0,1710,1536.605503
40.0,1737,1544.319106
40.0,1768,1548.711204
40.0,957,1554.536607
39.0,991,1556.945651
40.0,1060,1563.041959
40.0,1019,1565.589068
40.0,1074,1571.714708
40.0,1609,1579.080999
39.0,1647,1586.449186
34.0,1648,1590.210191
40.0,1698,1597.131569
37.0,1761,1604.85791
39.0,887,1610.460489
37.0,919,1612.808491
34.0,962,1618.532659
39.0,1072,1621.285617
40.0,1105,1627.392284
37.0,1591,1631.374177
40.0,1628,1638.98479
38.0,1662,1646.15367
38.0,1657,1653.837033
40.0,1719,1661.311045
38.0,899,1663.795065
39.0,912,1669.604289
40.0,1050,1672.353308
40.0,1083,1678.475096
39.0,1041,1681.079699
40.0,1603,1688.506156
40.0,1675,1696.081699
40.0,1689,1703.784255
39.0,1692,1712.232354
40.0,1707,1716.64582
38.0,957,1722.476088
38.0,939,1724.543035
33.0,994,1730.565744
39.0,1017,1732.985932
40.0,1057,1739.025832
40.0,1580,1745.951533
38.0,1630,1753.490671
40.0,1619,1758.052232
40.0,1749,1766.163368
40.0,1753,1774.167772
40.0,960,1780.022633
39.0,984,1782.608886
40.0,1013,1788.580625
40.0,987,1791.148627
40.0,1062,1797.246593
38.0,1633,1801.402565
40.0,1607,1809.075076
40.0,1708,1816.884426
39.0,1738,1824.816812
40.0,1714,1832.679025
38.0,895,1834.910622
40.0,930,1840.761624
40.0,996,1843.346143
40.0,1007,1849.381447
36.0,1050,1852.063442
40.0,1574,1859.539632
38.0,1598,1867.03683
40.0,1663,1874.729763
39.0,1674,1882.47315
39.0,1794,1887.048091
38.0,934,1893.251026
38.0,1002,1895.53897
40.0,958,1902.00319
39.0,995,1904.435416
38.0,1068,1910.52747
40.0,1557,1917.65165
40.0,1653,1924.874591
39.0,1684,1928.910558
40.0,1699,1936.285091
40.0,1733,1944.151406
38.0,947,1949.905064
40.0,959,1952.088926
40.0,950,1954.290211
40.0,1024,1960.018077
40.0,1055,1966.256248
40.0,1590,1969.929991
39.0,1637,1977.168736
39.0,1646,1984.379511
40.0,1724,1992.331352
37.0,1707,2000.084163
40.0,928,2002.632152
40.0,915,2008.907207
39.0,1021,2011.176304
40.0,1079,2016.704885
37.0,1032,2019.050732
40.0,1631,2026.166296
38.0,1651,2032.952702
39.0,1672,2039.801458
40.0,1723,2046.777444
40.0,1729,2050.65581
39.0,893,2056.20081
40.0,941,2058.871997
40.0,992,2064.944226
39.0,1036,2067.53814
40.0,1127,2073.832158
40.0,1611,2081.263227
38.0,1600,2085.219282
40.0,1636,2092.999981
40.0,1698,2100.894121
40.0,1714,2108.732741
37.0,970,2111.247981
37.0,940,2117.000051
40.0,1042,2119.451988
40.0,1048,2125.215041
39.0,1108,2131.038721
40.0,1630,2135.010059
39.0,1627,2142.520748
38.0,1711,2150.299194
40.0,1675,2157.875774
40.0,1736,2165.568243
39.0,955,2167.972766
40.0,976,2173.799076
40.0,973,2176.245802
40.0,1061,2182.305925
39.0,1091,2184.890719
39.0,1612,2192.582882
37.0,1621,2200.091129
40.0,1619,2207.629418
40.0,1675,2215.262257
34.0,1727,2219.618122
40.0,963,2225.477191
40.0,971,2227.876973
40.0,962,2233.752028
40.0,999,2236.250796
40.0,1056,2242.389615
38.0,1549,2249.627547
40.0,1587,2253.59308
40.0,1636,2261.135424
40.0,1668,2269.115924
40.0,1708,2276.746011
38.0,950,2279.085502
38.0,967,2284.942924
40.0,1029,2287.463421
40.0,1010,2293.402626
40.0,1031,2295.918777
38.0,1596,2303.31879
40.0,1656,2310.859255
40.0,1712,2318.536743
40.0,1652,2326.002609
39.0,1777,2333.847471
40.0,924,2336.216268
40.0,990,2342.289961
37.0,1029,2345.041489
40.0,1058,2351.017744
40.0,1097,2353.795592
40.0,1626,2361.261908
37.0,1601,2368.622023
36.0,1637,2376.028005
40.0,1744,2380.537287
40.0,1718,2388.480584
38.0,910,2394.154585
40.0,948,2396.505586
40.0,993,2402.456857
39.0,1035,2405.019874
39.0,1098,2411.187934
39.0,1602,2418.550464
40.0,1641,2422.649432
39.0,1670,2430.246368
40.0,1699,2437.918542
40.0,1708,2445.589093
38.0,963,2447.936484
40.0,1005,2453.926208
39.0,999,2456.36872
35.0,996,2462.34883
40.0,1142,2468.523495
38.0,1571,2472.770988
40.0,1601,2480.821659
37.0,1668,2488.931872
40.0,1726,2496.698531
40.0,1695,2504.307645
40.0,882,2506.563482
40.0,1006,2512.5918
40.0,1033,2515.322319
38.0,1032,2521.538942
39.0,1106,2524.652192
