#{"t_start": 1618989415.2634501, "env_id": "MotorTiming-v0"}
r,l,t
38.0,926,1107.145403
40.0,988,1112.470628
40.0,965,1114.615821
40.0,1081,1120.768788
40.0,1037,1123.502179
40.0,1582,1130.996348
38.0,1627,1138.485563
40.0,1700,1146.122442
40.0,1702,1153.713922
40.0,1732,1161.35357
40.0,932,1163.763293
39.0,949,1166.07758
39.0,1036,1172.087341
39.0,1013,1174.560159
40.0,1125,1180.865046
40.0,1574,1187.749619
40.0,1679,1194.6006
40.0,1649,1201.393595
40.0,1717,1205.291811
40.0,1755,1212.688202
38.0,881,1217.865156
40.0,949,1220.464315
40.0,996,1226.450753
40.0,1027,1229.055069
40.0,1099,1235.183556
40.0,1616,1242.580214
38.0,1591,1246.57306
40.0,1640,1254.014624
40.0,1753,1261.760169
40.0,1738,1269.475266
40.0,879,1271.639865
40.0,964,1277.44711
40.0,972,1279.859234
39.0,1069,1285.947716
40.0,1065,1288.574764
40.0,1627,1296.067605
40.0,1658,1303.595284
40.0,1675,1311.239048
39.0,1680,1318.345088
40.0,1749,1325.378934
37.0,972,1327.601065
40.0,981,1332.948
36.0,1027,1335.594222
40.0,1081,1341.702331
40.0,1120,1344.561692
39.0,1547,1352.176929
40.0,1617,1360.234466
40.0,1708,1368.232375
39.0,1721,1372.761487
38.0,1747,1380.801531
40.0,894,1386.865708
40.0,968,1389.55394
40.0,1029,1395.680661
39.0,1069,1398.34499
39.0,1077,1404.509312
39.0,1631,1411.918368
40.0,1586,1415.945178
40.0,1662,1423.12112
38.0,1660,1430.489845
40.0,1724,1438.241048
39.0,944,1440.577955
39.0,952,1446.424918
37.0,991,1448.848198
40.0,995,1454.800855
39.0,1096,1457.480157
40.0,1626,1465.009657
39.0,1584,1472.387098
39.0,1673,1479.961609
39.0,1675,1487.547595
39.0,1783,1495.464965
38.0,897,1497.597177
40.0,920,1502.75411
40.0,964,1504.98368
39.0,1020,1510.331755
40.0,1116,1513.155371
39.0,1586,1520.648352
40.0,1654,1528.136862
37.0,1642,1535.595527
39.0,1743,1540.006126
36.0,1776,1547.832759
40.0,940,1553.567969
40.0,927,1555.869527
40.0,960,1561.640257
40.0,1059,1564.358882
40.0,1074,1570.444446
40.0,1612,1577.7791
39.0,1675,1582.055598
39.0,1714,1589.318534
40.0,1699,1596.247052
40.0,1747,1603.806217
38.0,913,1606.055991
40.0,930,1611.848882
39.0,956,1614.198184
40.0,1027,1620.200089
40.0,1047,1622.772987
40.0,1627,1630.269123
40.0,1652,1637.912465
40.0,1668,1645.120785
34.0,1747,1653.036336
38.0,1731,1660.500626
40.0,887,1662.880418
40.0,1011,1668.979694
38.0,1003,1671.59176
40.0,1001,1677.51702
40.0,1096,1680.315207
39.0,1612,1687.760802
39.0,1629,1695.191714
33.0,1687,1702.922045
38.0,1730,1707.389324
39.0,1747,1715.815712
39.0,963,1721.849022
39.0,986,1724.06755
39.0,992,1730.046752
39.0,1081,1732.594534
40.0,1088,1738.7075
40.0,1573,1745.640489
40.0,1646,1753.135517
40.0,1708,1757.979636
40.0,1698,1765.970697
37.0,1699,1773.837941
33.0,907,1779.536254
39.0,993,1782.16768
40.0,1032,1788.16617
40.0,1089,1791.012268
38.0,1039,1797.04013
40.0,1571,1801.04574
40.0,1635,1808.798564
40.0,1639,1816.440856
39.0,1688,1824.222974
39.0,1760,1832.198213
38.0,931,1834.54177
40.0,959,1840.427119
40.0,995,1843.037286
40.0,1082,1849.252819
39.0,1036,1851.913707
39.0,1570,1859.377368
37.0,1634,1866.960645
40.0,1696,1874.743443
40.0,1672,1882.480193
38.0,1764,1886.972645
39.0,886,1893.041309
40.0,987,1895.337955
40.0,1006,1901.888116
40.0,1030,1904.414999
40.0,1085,1910.553648
34.0,1613,1917.826218
39.0,1613,1924.934929
40.0,1692,1928.982839
40.0,1696,1936.3602
40.0,1812,1944.420074
40.0,940,1950.153473
40.0,929,1952.246522
40.0,1015,1957.763708
40.0,1021,1960.362416
40.0,1062,1966.589331
37.0,1587,1970.260098
39.0,1607,1977.411563
39.0,1698,1984.725322
38.0,1688,1992.698863
38.0,1713,2000.433573
40.0,969,2003.100933
40.0,921,2009.314519
40.0,1015,2011.551171
38.0,1056,2017.059801
39.0,1067,2019.474082
40.0,1564,2026.421336
40.0,1656,2033.223722
38.0,1693,2040.168877
38.0,1747,2047.171793
39.0,1760,2051.08526
40.0,932,2056.897732
40.0,991,2059.596225
40.0,962,2065.601565
38.0,1094,2068.312314
40.0,1045,2074.420997
38.0,1566,2081.751306
40.0,1670,2089.42712
35.0,1637,2093.639767
40.0,1742,2101.707085
39.0,1769,2109.659035
40.0,904,2115.418905
40.0,940,2117.685039
38.0,969,2123.1814
40.0,1012,2125.641058
40.0,1088,2131.447845
38.0,1601,2135.334625
40.0,1652,2142.905225
40.0,1675,2150.601577
36.0,1716,2158.289363
39.0,1772,2166.087715
40.0,924,2168.38257
40.0,952,2174.176265
39.0,971,2176.59625
40.0,1063,2182.66152
40.0,1042,2185.11196
40.0,1641,2192.886225
37.0,1590,2200.334558
39.0,1658,2207.989772
37.0,1728,2215.749674
40.0,1782,2223.59142
40.0,907,2225.94254
39.0,978,2228.340852
40.0,993,2234.318595
40.0,1012,2236.823104
40.0,1132,2243.176799
37.0,1608,2250.596378
39.0,1619,2258.004284
40.0,1665,2262.186975
37.0,1671,2270.173425
40.0,1790,2278.022418
38.0,941,2283.755223
40.0,1007,2286.298625
40.0,993,2292.108795
40.0,1069,2294.804372
40.0,1104,2300.928218
40.0,1554,2308.148307
40.0,1599,2312.192349
40.0,1634,2319.697082
39.0,1708,2327.327999
39.0,1736,2335.098717
40.0,945,2337.436464
38.0,915,2343.489661
40.0,1029,2346.079679
40.0,1085,2352.205503
37.0,1076,2354.833423
40.0,1623,2362.313436
40.0,1676,2369.88905
40.0,1705,2377.521907
40.0,1663,2385.362367
40.0,1760,2393.171204
40.0,911,2395.495999
40.0,990,2401.366917
40.0,985,2403.89409
40.0,1013,2409.745168
39.0,1055,2412.453244
40.0,1598,2419.843262
40.0,1609,2427.237792
39.0,1656,2434.740852
39.0,1677,2438.96959
40.0,1718,2446.678037
40.0,944,2452.453467
39.0,978,2454.897838
39.0,1049,2460.942247
40.0,1073,2463.630794
38.0,1089,2469.762577
39.0,1640,2477.641377
40.0,1607,2482.215684
40.0,1625,2490.225642
37.0,1713,2497.923998
37.0,1782,2505.786525
40.0,892,2507.985441
40.0,1005,2514.193212
39.0,962,2516.617252
40.0,1045,2523.077738
38.0,1070,2525.962886
