#{"t_start": 1618989415.264398, "env_id": "MotorTiming-v0"}
r,l,t
40.0,960,1438.964864
39.0,980,1444.795093
39.0,974,1447.276968
40.0,1007,1453.134391
40.0,1074,1455.884582
39.0,1586,1463.282718
37.0,1589,1470.624896
40.0,1648,1478.097329
40.0,1745,1482.456597
40.0,1757,1490.471735
40.0,907,1496.037586
40.0,1012,1498.370745
39.0,1041,1503.858118
40.0,1026,1506.151308
40.0,1097,1511.882113
38.0,1618,1519.396702
39.0,1648,1523.516229
39.0,1712,1531.214034
39.0,1677,1538.839992
38.0,1781,1546.685353
40.0,922,1552.279683
39.0,966,1554.766421
39.0,964,1557.108164
40.0,1077,1563.285662
40.0,1067,1569.304079
39.0,1619,1573.361612
40.0,1679,1581.05054
40.0,1644,1588.205999
39.0,1715,1595.176119
36.0,1709,1602.490529
39.0,971,1604.934944
40.0,1005,1610.852265
40.0,1050,1613.484405
39.0,1080,1619.588692
39.0,1063,1622.229497
40.0,1635,1629.746058
40.0,1628,1637.341671
40.0,1705,1644.662983
39.0,1665,1652.317725
40.0,1735,1659.791478
38.0,929,1662.164801
40.0,992,1664.840946
37.0,1064,1671.102385
36.0,1007,1677.01176
35.0,1089,1679.828808
39.0,1586,1687.191931
39.0,1598,1694.518106
40.0,1687,1698.738302
40.0,1722,1706.695772
40.0,1747,1715.117444
40.0,924,1721.144546
36.0,993,1723.427795
37.0,961,1729.254132
40.0,1027,1731.646296
40.0,1065,1737.687553
39.0,1564,1741.497815
40.0,1645,1748.520646
40.0,1631,1756.650692
39.0,1661,1764.660979
40.0,1704,1772.514804
38.0,973,1774.952041
39.0,939,1780.860389
38.0,1005,1783.396625
40.0,1035,1789.492501
39.0,1097,1792.26432
40.0,1597,1799.795351
37.0,1587,1807.405313
40.0,1713,1815.212788
40.0,1701,1822.996372
38.0,1726,1827.376329
40.0,929,1833.29514
36.0,1010,1835.808704
39.0,1035,1841.966649
40.0,1026,1844.545117
38.0,1075,1850.848117
34.0,1577,1858.296652
37.0,1677,1865.964908
40.0,1673,1870.174871
40.0,1738,1878.141599
40.0,1708,1886.023711
39.0,915,1891.910797
40.0,1011,1894.581322
38.0,1002,1900.85425
39.0,1053,1903.647366
39.0,1086,1909.774707
40.0,1561,1916.856533
39.0,1630,1920.7247
40.0,1618,1928.041335
38.0,1734,1935.400035
40.0,1779,1943.349538
37.0,947,1945.86354
40.0,919,1951.315914
40.0,1048,1953.717828
40.0,999,1959.367657
37.0,1034,1961.91943
40.0,1551,1969.190935
38.0,1637,1976.37492
39.0,1661,1983.639901
40.0,1680,1991.337837
40.0,1695,1995.689315
40.0,931,2001.595013
40.0,953,2004.162547
39.0,1018,2010.429606
40.0,1009,2012.62958
40.0,1048,2018.176619
40.0,1553,2025.084014
40.0,1605,2031.733893
37.0,1657,2035.442775
38.0,1726,2042.497022
39.0,1778,2049.584861
39.0,954,2054.899052
40.0,944,2057.726815
36.0,1013,2063.887363
40.0,1076,2066.654829
40.0,1110,2072.853281
40.0,1599,2076.843949
40.0,1607,2084.28755
40.0,1714,2092.237268
39.0,1661,2099.940967
40.0,1740,2107.913948
40.0,905,2110.279247
40.0,962,2116.144636
37.0,967,2118.436577
37.0,1043,2124.159328
40.0,1054,2126.659769
39.0,1606,2133.775208
40.0,1645,2141.28352
39.0,1706,2149.01192
38.0,1739,2156.73334
40.0,1758,2164.463767
40.0,976,2167.00118
38.0,918,2169.247365
40.0,974,2175.126878
40.0,996,2177.673366
40.0,1092,2183.68376
40.0,1602,2191.26462
39.0,1658,2198.798392
39.0,1655,2203.003289
40.0,1683,2210.778285
40.0,1700,2218.468264
39.0,881,2224.032126
40.0,1006,2226.611434
40.0,984,2232.439033
38.0,1071,2235.196754
39.0,1056,2241.270627
39.0,1625,2245.349372
40.0,1675,2252.962333
38.0,1633,2260.483667
39.0,1660,2268.431642
39.0,1748,2276.145285
36.0,972,2278.563063
39.0,927,2284.302169
40.0,956,2286.677587
39.0,1008,2292.565864
39.0,1110,2295.323742
40.0,1550,2302.603397
40.0,1644,2310.096274
40.0,1662,2317.626719
38.0,1728,2325.266641
39.0,1727,2329.574822
40.0,895,2335.32018
40.0,951,2337.661053
40.0,1032,2344.054955
40.0,1020,2346.569083
38.0,1096,2352.732366
37.0,1601,2360.098665
40.0,1654,2367.568282
40.0,1706,2371.819338
40.0,1748,2379.756541
39.0,1728,2387.692245
40.0,960,2393.441651
40.0,966,2395.876942
40.0,1036,2401.900316
39.0,1004,2404.434858
38.0,1029,2410.378124
39.0,1605,2414.360747
39.0,1679,2421.993129
40.0,1647,2429.536587
40.0,1665,2437.111462
39.0,1784,2444.955485
40.0,948,2447.295248
40.0,967,2453.164558
40.0,991,2455.599946
37.0,1047,2461.695088
38.0,1040,2464.248515
40.0,1681,2472.063695
40.0,1656,2480.274089
40.0,1664,2488.401675
39.0,1718,2496.142079
40.0,1771,2503.957086
39.0,959,2506.423092
40.0,949,2512.273851
39.0,1001,2514.955886
40.0,1004,2521.035436
39.0,1090,2524.147806
