#{"t_start": 1618989415.2595599, "env_id": "MotorTiming-v0"}
r,l,t
39.0,1060,1006.685883
36.0,1121,1009.559879
39.0,1626,1017.077874
37.0,1611,1024.54783
37.0,1701,1032.215796
36.0,1689,1039.919588
38.0,1787,1047.316657
40.0,898,1049.350316
40.0,994,1054.675758
38.0,960,1056.846712
40.0,1010,1062.407787
40.0,1096,1065.209984
40.0,1614,1073.126227
40.0,1599,1080.649024
40.0,1660,1088.210395
40.0,1724,1092.296599
40.0,1787,1099.586031
40.0,894,1104.917267
39.0,958,1107.030171
40.0,1027,1112.448023
39.0,1013,1114.701025
39.0,1108,1120.95546
39.0,1624,1128.612286
40.0,1590,1132.622982
40.0,1643,1140.157263
40.0,1660,1147.714005
39.0,1741,1155.431622
40.0,881,1157.576625
40.0,925,1163.311949
40.0,1021,1165.808317
37.0,1086,1171.938301
40.0,1079,1177.929254
40.0,1596,1181.953189
40.0,1633,1188.94847
39.0,1707,1195.897596
40.0,1769,1202.995951
40.0,1781,1210.387849
40.0,949,1212.562039
40.0,1023,1218.122918
40.0,1016,1220.846429
39.0,1049,1226.985974
39.0,1062,1229.633287
34.0,1621,1237.104677
40.0,1623,1244.561048
40.0,1641,1251.971261
39.0,1706,1259.525936
37.0,1797,1264.008345
40.0,913,1269.7271
39.0,930,1272.009951
37.0,990,1277.903507
39.0,999,1280.367805
40.0,1118,1286.593017
40.0,1566,1293.887853
35.0,1643,1301.317328
40.0,1651,1305.468177
40.0,1748,1313.167307
38.0,1743,1320.402767
40.0,914,1325.538529
40.0,969,1327.741914
39.0,962,1333.066539
40.0,1012,1335.669047
39.0,1068,1341.747946
38.0,1560,1345.666735
39.0,1632,1353.711196
39.0,1710,1361.84611
40.0,1703,1370.084727
39.0,1721,1377.926721
37.0,895,1380.224812
40.0,926,1386.338664
40.0,1021,1389.190864
38.0,1083,1395.459465
39.0,1086,1398.180739
40.0,1575,1405.589658
40.0,1660,1413.111627
38.0,1716,1420.672962
40.0,1714,1427.768907
40.0,1705,1432.20251
40.0,927,1437.962348
40.0,945,1440.316017
40.0,1032,1446.353372
37.0,1068,1448.968875
40.0,1097,1455.172569
40.0,1548,1462.451007
40.0,1662,1469.963066
40.0,1633,1474.053752
40.0,1694,1481.687168
40.0,1779,1489.763729
36.0,902,1495.296324
38.0,1013,1497.704881
40.0,968,1502.981311
35.0,1006,1505.289816
40.0,1107,1510.872719
40.0,1598,1514.888509
40.0,1604,1522.43873
39.0,1642,1529.950185
40.0,1653,1537.492093
40.0,1725,1545.189442
40.0,938,1547.512309
40.0,965,1553.288475
40.0,1010,1555.810317
37.0,1070,1561.866626
38.0,1116,1564.706504
40.0,1553,1572.007884
40.0,1619,1579.41495
40.0,1673,1586.824055
40.0,1746,1593.859808
39.0,1780,1597.863713
40.0,966,1603.700799
39.0,1007,1606.182444
40.0,969,1612.079568
40.0,1075,1614.707601
40.0,1131,1620.984622
40.0,1612,1628.410957
40.0,1696,1636.255257
40.0,1669,1643.476105
39.0,1710,1647.573916
39.0,1694,1655.290854
36.0,947,1660.93042
40.0,979,1663.606471
39.0,985,1669.604657
40.0,1041,1672.326145
40.0,1091,1678.470059
40.0,1584,1685.786046
39.0,1673,1689.989806
40.0,1688,1697.614996
37.0,1720,1705.401392
40.0,1791,1714.075219
40.0,964,1716.683795
37.0,998,1722.603609
40.0,1042,1728.45268
38.0,1007,1730.941397
40.0,1056,1736.890279
40.0,1595,1740.844447
34.0,1671,1747.888285
37.0,1707,1756.148329
38.0,1674,1764.198533
40.0,1795,1772.286094
39.0,954,1774.701959
40.0,929,1780.542817
38.0,1028,1783.180144
40.0,1041,1789.273501
39.0,1104,1792.076498
40.0,1546,1799.482592
40.0,1625,1807.172528
40.0,1657,1814.79727
38.0,1719,1822.658253
38.0,1751,1827.121235
39.0,906,1832.969796
38.0,1020,1835.50826
40.0,1046,1841.680291
40.0,1066,1844.388088
33.0,1103,1850.7533
39.0,1624,1858.325104
40.0,1682,1866.005299
39.0,1706,1873.81115
39.0,1667,1878.08407
39.0,1762,1886.101428
40.0,911,1892.037673
37.0,984,1894.580312
40.0,955,1900.728513
40.0,1002,1903.413974
39.0,1027,1909.381077
38.0,1624,1913.364232
40.0,1633,1920.52063
39.0,1664,1927.943188
37.0,1688,1935.16208
38.0,1786,1943.087587
36.0,873,1945.456694
40.0,991,1951.126277
40.0,1029,1953.480859
40.0,1006,1959.114255
38.0,1081,1961.802722
40.0,1592,1969.165357
38.0,1588,1976.229629
40.0,1636,1983.447229
40.0,1715,1991.199076
40.0,1725,1995.64035
40.0,961,2001.628872
40.0,942,2004.159616
40.0,994,2010.376236
39.0,1022,2012.604979
40.0,1098,2018.264137
39.0,1618,2025.340899
40.0,1608,2031.994514
40.0,1650,2035.660113
39.0,1727,2042.716898
40.0,1702,2049.640951
39.0,947,2054.94813
28.0,942,2057.775208
40.0,1045,2064.018235
40.0,1050,2066.708832
38.0,1071,2072.805522
40.0,1643,2076.909205
39.0,1675,2084.516479
38.0,1686,2092.410431
36.0,1693,2100.194933
37.0,1713,2108.104514
40.0,891,2110.42396
37.0,949,2116.252675
38.0,988,2118.589365
39.0,1078,2124.404517
39.0,1059,2126.907649
39.0,1615,2134.04407
34.0,1622,2141.513832
39.0,1626,2149.044907
39.0,1716,2156.702173
37.0,1755,2164.425587
39.0,963,2166.932308
40.0,923,2169.192886
39.0,968,2175.054587
38.0,1007,2177.626079
39.0,1085,2183.625604
38.0,1550,2191.068739
38.0,1635,2198.530238
36.0,1680,2202.817237
40.0,1736,2210.72308
40.0,1722,2218.468742
40.0,899,2224.082104
40.0,997,2226.636307
38.0,1000,2232.508002
39.0,1045,2235.195004
39.0,1048,2241.247214
40.0,1617,2245.306297
38.0,1634,2252.819915
40.0,1709,2260.533399
40.0,1705,2268.593497
40.0,1708,2276.211488
40.0,900,2278.444599
39.0,976,2284.302379
40.0,998,2286.782384
38.0,1033,2292.744552
40.0,1051,2295.346508
37.0,1589,2302.726058
39.0,1630,2310.183776
40.0,1671,2317.741314
39.0,1747,2325.431038
38.0,1714,2329.693922
38.0,886,2335.419043
39.0,974,2337.819328
40.0,993,2344.120922
39.0,1034,2346.661009
38.0,1083,2352.796024
40.0,1627,2360.231715
39.0,1593,2367.538852
39.0,1660,2371.683346
40.0,1719,2379.540577
39.0,1700,2387.413735
38.0,895,2392.970262
38.0,934,2395.367492
38.0,1009,2401.279733
40.0,990,2403.823692
39.0,1116,2409.941805
38.0,1626,2414.014992
40.0,1598,2421.454384
39.0,1668,2429.038298
39.0,1753,2436.823761
37.0,1779,2444.649701
40.0,933,2446.96677
40.0,972,2452.833433
39.0,1041,2455.404736
39.0,994,2461.354445
40.0,1049,2463.95088
39.0,1557,2471.345819
39.0,1642,2479.523242
37.0,1701,2487.818744
38.0,1675,2495.437304
39.0,1736,2499.791811
40.0,970,2505.678202
38.0,1006,2508.160827
40.0,995,2514.348999
37.0,1091,2517.126341
40.0,1077,2523.686877
