#{"t_start": 1618934703.756227, "env_id": "MotorTiming-v0"}
r,l,t
40.0,970,2414.772455
40.0,950,2419.58068
40.0,991,2424.291859
40.0,1026,2429.266201
40.0,1581,2436.851872
36.0,1673,2444.884516
39.0,1710,2453.333103
40.0,1688,2461.447953
40.0,1710,2469.685794
40.0,947,2474.2218
40.0,921,2478.94485
39.0,1027,2483.857904
40.0,1057,2488.976949
39.0,1110,2494.295734
40.0,1566,2501.774187
40.0,1655,2509.966023
39.0,1692,2518.259398
40.0,1725,2526.530312
37.0,1755,2534.931902
38.0,892,2539.444532
40.0,977,2544.071748
39.0,1022,2549.005878
40.0,1051,2554.023277
40.0,1091,2559.25146
40.0,1599,2566.965017
37.0,1650,2575.028592
40.0,1694,2583.132127
40.0,1735,2591.46863
39.0,1761,2600.095444
40.0,970,2604.747488
38.0,942,2609.266095
40.0,1043,2614.267434
40.0,1044,2619.306403
40.0,1122,2624.665082
40.0,1592,2632.528184
40.0,1642,2640.383905
40.0,1691,2648.4811
40.0,1712,2656.669511
34.0,1775,2665.343448
40.0,877,2669.568492
40.0,979,2674.20377
39.0,956,2678.830727
40.0,1025,2683.679653
40.0,1040,2688.916881
40.0,1552,2696.335434
37.0,1608,2704.002704
38.0,1665,2712.011467
40.0,1754,2720.668773
37.0,1787,2729.233592
35.0,893,2733.482783
36.0,920,2737.939433
40.0,1053,2742.954664
39.0,1051,2748.192115
40.0,1079,2753.409501
40.0,1576,2760.933821
38.0,1602,2768.614503
40.0,1727,2776.942087
40.0,1712,2785.295341
40.0,1760,2793.704534
40.0,958,2798.339719
39.0,976,2802.989183
39.0,977,2807.905138
40.0,1015,2812.813639
40.0,1065,2817.885246
40.0,1579,2825.437563
40.0,1597,2833.08953
38.0,1703,2841.536864
40.0,1709,2849.729521
40.0,1720,2857.987558
39.0,949,2862.499429
38.0,966,2867.322611
40.0,1012,2872.27352
40.0,1002,2877.071301
40.0,1078,2882.251162
38.0,1582,2889.824276
40.0,1662,2899.470999
39.0,1666,2908.641341
40.0,1667,2917.520798
37.0,1793,2926.911984
39.0,883,2931.635363
40.0,1017,2937.131224
39.0,1041,2942.720596
39.0,1043,2948.291994
39.0,1092,2954.070405
39.0,1583,2962.470242
40.0,1616,2971.032372
39.0,1639,2979.768906
39.0,1679,2988.76698
40.0,1730,2998.135226
40.0,979,3003.396031
40.0,935,3008.269587
37.0,1038,3013.748702
39.0,1081,3019.408482
39.0,1112,3025.434242
40.0,1596,3033.828591
39.0,1653,3042.650226
40.0,1697,3051.730253
40.0,1744,3060.929946
40.0,1788,3070.392957
40.0,969,3075.456811
39.0,971,3080.590018
38.0,1049,3086.04983
38.0,1053,3091.669286
40.0,1070,3097.310549
39.0,1632,3105.931037
40.0,1621,3114.643555
40.0,1642,3123.251275
39.0,1722,3132.499865
40.0,1722,3141.657825
38.0,883,3146.360665
40.0,963,3151.470796
38.0,1031,3156.854828
38.0,1001,3162.256689
39.0,1105,3168.180654
37.0,1596,3176.525156
38.0,1653,3185.166739
40.0,1635,3193.843828
39.0,1717,3202.822745
40.0,1721,3211.998245
40.0,939,3216.988651
40.0,944,3221.972261
35.0,982,3227.118743
40.0,1075,3233.044741
40.0,1053,3238.507064
37.0,1570,3246.759762
40.0,1600,3255.046069
36.0,1701,3264.01218
40.0,1675,3272.8914
40.0,1746,3282.117642
40.0,897,3286.811766
40.0,1001,3292.220191
40.0,1039,3297.631643
40.0,1018,3302.991883
40.0,1136,3308.973863
40.0,1551,3316.971768
40.0,1642,3325.607246
40.0,1714,3334.557752
40.0,1752,3343.774839
39.0,1700,3352.781809
40.0,904,3357.547906
38.0,965,3362.687971
40.0,968,3367.781342
40.0,1055,3373.245308
40.0,1121,3379.14483
40.0,1616,3387.62431
40.0,1599,3395.92462
40.0,1641,3404.634177
39.0,1702,3413.798554
40.0,1708,3422.908945
40.0,913,3427.728935
40.0,967,3432.852719
40.0,1039,3438.395156
39.0,1080,3444.079841
39.0,1073,3449.853769
35.0,1617,3458.300664
40.0,1619,3466.766323
40.0,1629,3475.540599
39.0,1667,3484.349078
40.0,1713,3493.253412
39.0,948,3498.219116
40.0,960,3503.239377
39.0,1053,3508.736643
39.0,1051,3514.400423
40.0,1067,3520.055033
40.0,1574,3528.520158
39.0,1636,3537.105033
37.0,1675,3546.069093
40.0,1693,3554.959884
40.0,1789,3564.475424
40.0,917,3569.383465
40.0,975,3574.486281
40.0,1018,3579.861403
38.0,1086,3585.598694
40.0,1069,3591.320554
39.0,1609,3599.784097
40.0,1632,3608.363435
38.0,1649,3617.007285
40.0,1695,3625.997707
40.0,1720,3636.439026
40.0,962,3641.524327
40.0,939,3646.46991
40.0,979,3651.647896
40.0,1055,3657.222218
38.0,1072,3662.879213
37.0,1583,3671.241896
39.0,1582,3679.605125
39.0,1688,3688.386189
40.0,1724,3697.495668
40.0,1718,3706.587531
40.0,905,3711.586564
40.0,987,3716.800937
38.0,1011,3722.10691
38.0,1043,3727.653514
40.0,1048,3733.12092
39.0,1604,3741.586305
40.0,1640,3750.177488
40.0,1687,3759.153868
40.0,1688,3768.086924
40.0,1705,3777.294589
40.0,875,3781.914337
40.0,999,3787.191616
40.0,991,3792.2516
40.0,1049,3797.765649
39.0,1076,3803.410306
40.0,1605,3811.998404
39.0,1591,3820.338987
40.0,1640,3829.134006
39.0,1730,3838.303434
39.0,1784,3847.785855
38.0,952,3852.865144
40.0,948,3857.86343
40.0,1034,3863.212932
40.0,1056,3868.860012
39.0,1062,3874.547925
40.0,1585,3882.941279
40.0,1650,3891.702168
37.0,1718,3900.65941
39.0,1680,3909.502079
38.0,1734,3918.684828
40.0,890,3923.427903
38.0,968,3928.548866
37.0,1018,3933.816595
40.0,1040,3939.354828
38.0,1035,3944.808487
39.0,1594,3953.377257
40.0,1613,3961.879744
40.0,1710,3970.96281
40.0,1701,3980.011419
39.0,1721,3989.057197
39.0,977,3994.142766
40.0,982,3999.486419
40.0,1017,4004.927521
38.0,1082,4010.763963
40.0,1031,4016.176342
39.0,1546,4024.316651
39.0,1660,4033.006783
37.0,1679,4041.923203
40.0,1667,4051.133449
37.0,1765,4061.345865
40.0,879,4065.936638
40.0,953,4071.189673
40.0,1012,4076.579544
40.0,1081,4082.299177
39.0,1074,4087.917168
40.0,1582,4096.370919
40.0,1621,4104.925602
40.0,1643,4113.595485
39.0,1766,4123.00363
40.0,1694,4132.029743
39.0,954,4137.06473
37.0,923,4141.879148
40.0,1043,4147.376601
40.0,996,4152.587523
39.0,1064,4158.182043
39.0,1584,4166.436828
40.0,1615,4174.956756
40.0,1671,4183.773756
37.0,1757,4193.115863
36.0,1765,4202.442844
38.0,972,4207.523766
40.0,926,4212.440814
37.0,964,4217.506094
40.0,1069,4223.226195
40.0,1084,4228.909497
38.0,1612,4237.385054
38.0,1632,4246.026425
37.0,1655,4254.949889
38.0,1695,4263.781642
37.0,1785,4273.115229
39.0,945,4278.132216
40.0,991,4283.367983
40.0,1039,4288.831038
39.0,1016,4294.124058
38.0,1032,4299.603156
39.0,1595,4308.048423
37.0,1666,4316.966351
40.0,1644,4325.57008
40.0,1662,4334.334617
36.0,1724,4343.43934
37.0,903,4348.25436
40.0,932,4353.256537
40.0,997,4358.57426
40.0,1084,4364.322102
40.0,1098,4370.311059
40.0,1622,4378.883575
39.0,1638,4387.533185
40.0,1634,4396.276168
40.0,1686,4405.112369
38.0,1770,4414.505047
40.0,943,4419.533289
40.0,911,4424.381517
37.0,969,4429.802632
38.0,1036,4435.236314
40.0,1069,4440.919365
39.0,1618,4449.375519
39.0,1618,4457.828565
39.0,1701,4466.885602
40.0,1663,4475.699368
40.0,1794,4485.15553
38.0,885,4489.99113
39.0,921,4494.864111
40.0,997,4500.051062
40.0,1099,4505.956075
40.0,1063,4511.594737
36.0,1549,4519.738242
40.0,1603,4528.148843
40.0,1649,4537.054418
38.0,1706,4546.155094
40.0,1728,4555.507811
39.0,933,4560.41095
40.0,957,4565.738951
38.0,996,4571.016446
40.0,1025,4576.398711
39.0,1054,4582.024771
38.0,1594,4590.323852
35.0,1581,4598.795031
40.0,1649,4607.440912
39.0,1676,4616.602462
38.0,1725,4625.814369
39.0,895,4630.482055
40.0,1002,4635.843639
40.0,988,4641.01666
40.0,1040,4646.581336
39.0,1062,4652.247988
40.0,1560,4660.388657
37.0,1620,4669.005626
39.0,1653,4677.759086
38.0,1671,4686.640309
39.0,1749,4695.867234
40.0,951,4700.904515
40.0,970,4705.933772
40.0,1061,4711.548644
39.0,1015,4716.933747
40.0,1111,4722.802305
40.0,1555,4731.19745
40.0,1618,4739.856208
40.0,1626,4748.464877
40.0,1686,4757.329905
40.0,1787,4766.785774
40.0,944,4771.800503
40.0,1013,4777.260595
37.0,983,4782.476946
40.0,1015,4787.89774
40.0,1127,4793.831256
40.0,1596,4802.252655
40.0,1599,4810.765572
40.0,1691,4819.57028
38.0,1750,4828.913859
40.0,1726,4837.984607
38.0,890,4843.081202
38.0,1013,4848.658526
40.0,991,4854.056189
39.0,1019,4859.438915
39.0,1071,4865.100379
40.0,1549,4873.272186
38.0,1585,4881.651661
40.0,1707,4890.752149
39.0,1667,4899.480702
39.0,1711,4908.637244
38.0,977,4913.929099
39.0,986,4919.254361
38.0,973,4924.474667
40.0,1062,4929.989825
40.0,1063,4935.590149
38.0,1588,4943.946377
37.0,1610,4952.531333
40.0,1663,4961.393384
39.0,1745,4970.864934
36.0,1785,4980.260201
40.0,935,4985.195041
38.0,937,4990.286707
40.0,1009,4995.604991
39.0,1091,5001.345969
39.0,1088,5007.102066
39.0,1598,5015.571325
38.0,1674,5024.315244
40.0,1711,5033.509109
40.0,1739,5042.769045
40.0,1767,5052.117416
40.0,921,5056.947807
40.0,949,5061.956488
39.0,1023,5067.308518
40.0,1020,5072.586536
40.0,1114,5078.500623
38.0,1546,5086.633872
40.0,1600,5095.141277
40.0,1673,5103.905733
39.0,1674,5112.722267
37.0,1753,5121.874295
40.0,968,5127.025635
39.0,936,5131.993797
40.0,972,5137.134755
39.0,1036,5142.687738
40.0,1112,5148.731892
40.0,1600,5157.049331
40.0,1601,5165.499172
39.0,1676,5174.377515
38.0,1766,5183.841601
40.0,1784,5193.235594
40.0,939,5198.120442
39.0,948,5203.120876
38.0,1031,5208.761695
40.0,1004,5213.953742
40.0,1094,5219.665527
40.0,1639,5228.28358
40.0,1649,5236.995505
38.0,1619,5245.605269
39.0,1711,5254.724451
40.0,1699,5263.721464
40.0,912,5268.701906
40.0,976,5273.871385
37.0,990,5279.027196
40.0,1010,5284.342651
40.0,1082,5290.050915
38.0,1629,5298.554252
39.0,1638,5307.121376
40.0,1653,5316.125887
40.0,1720,5325.8661
40.0,1730,5335.562843
40.0,952,5340.610889
40.0,980,5345.7331
40.0,991,5350.984159
38.0,1010,5356.469997
40.0,1031,5361.791784
39.0,1584,5370.147868
40.0,1605,5378.667326
40.0,1625,5387.243464
39.0,1699,5396.211272
37.0,1718,5405.450761
40.0,944,5410.488829
40.0,917,5415.33795
40.0,1055,5420.765406
38.0,1052,5426.30552
40.0,1090,5432.108965
40.0,1594,5440.456922
40.0,1626,5449.110198
40.0,1725,5458.328381
36.0,1686,5467.263709
40.0,1734,5476.525513
39.0,913,5481.313086
39.0,942,5486.359613
39.0,951,5491.42308
40.0,1040,5497.006189
38.0,1072,5502.633527
39.0,1554,5510.924274
40.0,1658,5519.620877
39.0,1665,5528.419641
39.0,1661,5537.237079
40.0,1735,5546.325494
40.0,929,5551.257449
39.0,966,5556.303783
37.0,1006,5561.625066
39.0,1027,5566.966784
40.0,1084,5572.916639
40.0,1577,5581.170858
39.0,1652,5589.925712
37.0,1632,5598.566606
38.0,1704,5607.648231
40.0,1700,5616.654855
38.0,874,5621.289524
40.0,950,5626.30302
39.0,955,5631.457591
39.0,1027,5636.803849
37.0,1093,5642.672014
40.0,1604,5651.103211
39.0,1603,5659.583652
39.0,1640,5668.019074
40.0,1681,5676.837016
40.0,1703,5685.876758
40.0,966,5691.130314
40.0,932,5695.894611
37.0,989,5701.274694
40.0,1047,5706.909434
40.0,1035,5712.427009
39.0,1652,5721.030699
40.0,1664,5729.840565
39.0,1702,5738.90848
39.0,1692,5748.127742
38.0,1718,5757.256785
40.0,887,5761.945074
38.0,960,5767.186148
38.0,1044,5772.584338
40.0,1002,5777.91958
39.0,1093,5783.609408
39.0,1604,5792.10352
40.0,1663,5801.016682
39.0,1638,5810.090303
40.0,1672,5818.929714
40.0,1752,5828.298397
40.0,908,5833.113829
40.0,978,5838.267627
40.0,989,5843.489542
