#{"t_start": 1618934703.753663, "env_id": "MotorTiming-v0"}
r,l,t
40.0,1130,2633.55949
40.0,1615,2641.261232
40.0,1643,2649.1404
40.0,1649,2657.120947
39.0,1696,2665.318243
39.0,1730,2673.585868
40.0,907,2677.948856
38.0,980,2682.595699
39.0,1041,2687.830052
38.0,1022,2692.756325
40.0,1074,2697.881919
38.0,1578,2705.406408
38.0,1604,2713.079132
37.0,1671,2721.37371
39.0,1724,2729.628688
40.0,1785,2738.202086
38.0,931,2742.621224
37.0,956,2747.375697
40.0,977,2752.13449
39.0,1057,2757.196132
40.0,1030,2762.131631
39.0,1632,2769.945322
39.0,1656,2778.068694
40.0,1664,2786.045993
39.0,1725,2794.311137
39.0,1759,2802.747926
39.0,944,2807.436421
38.0,959,2812.122416
39.0,987,2816.822981
40.0,1050,2821.899626
36.0,1093,2827.109401
39.0,1554,2834.551308
40.0,1632,2842.648515
39.0,1639,2850.504228
38.0,1696,2858.643839
40.0,1713,2866.925033
40.0,902,2871.426064
39.0,992,2876.168749
40.0,1025,2881.10847
39.0,1042,2886.126465
38.0,1114,2892.228319
39.0,1611,2901.125642
40.0,1625,2909.898874
40.0,1709,2919.044354
40.0,1670,2927.777363
40.0,1758,2937.242769
40.0,921,2942.184913
40.0,995,2947.514636
40.0,1009,2952.856395
40.0,994,2958.117672
39.0,1030,2963.619133
40.0,1581,2971.976471
39.0,1638,2980.699714
40.0,1642,2989.53533
39.0,1723,2998.810194
37.0,1729,3007.980499
37.0,949,3012.987645
37.0,990,3018.197533
39.0,1005,3023.575459
40.0,1056,3029.21935
40.0,1047,3034.716594
40.0,1581,3043.148501
40.0,1678,3052.137988
39.0,1712,3061.163611
40.0,1749,3070.40353
37.0,1714,3079.439389
38.0,878,3083.960255
40.0,969,3089.116557
39.0,1053,3094.674566
40.0,1043,3100.290882
37.0,1104,3106.041468
40.0,1602,3114.649814
37.0,1678,3123.45798
40.0,1686,3132.507893
40.0,1703,3141.559507
40.0,1707,3150.655277
38.0,894,3155.315083
40.0,959,3160.464866
40.0,1048,3166.010444
39.0,1031,3171.531215
40.0,1041,3176.957085
39.0,1541,3185.027252
39.0,1630,3193.679523
40.0,1634,3202.195196
39.0,1710,3211.310757
40.0,1706,3220.40522
39.0,913,3225.123263
40.0,935,3230.315919
38.0,986,3235.445788
39.0,990,3240.639819
40.0,1066,3246.263322
40.0,1556,3254.325827
40.0,1577,3262.648341
40.0,1685,3271.544935
40.0,1687,3280.489553
40.0,1792,3289.994287
40.0,944,3295.014781
40.0,914,3299.757031
39.0,998,3305.01074
40.0,1081,3310.693435
39.0,1091,3316.29524
40.0,1584,3324.580386
35.0,1603,3332.949653
39.0,1647,3341.616928
40.0,1683,3350.602386
39.0,1704,3359.51704
40.0,964,3364.67556
39.0,951,3369.616964
40.0,1001,3374.854412
40.0,1076,3380.476767
35.0,1110,3386.319984
39.0,1590,3394.548452
39.0,1636,3403.228862
39.0,1648,3412.115936
39.0,1687,3421.118873
40.0,1724,3430.240396
38.0,949,3435.323868
40.0,960,3440.379207
38.0,959,3445.476317
40.0,993,3450.794385
40.0,1095,3456.471623
39.0,1624,3465.001691
39.0,1579,3473.535936
40.0,1644,3482.212259
40.0,1657,3490.84139
39.0,1743,3499.959178
40.0,922,3504.707785
40.0,959,3509.771639
40.0,1036,3515.344472
38.0,1069,3521.011183
39.0,1040,3526.514933
40.0,1544,3534.781955
39.0,1667,3543.642086
38.0,1661,3552.371378
40.0,1730,3561.501145
40.0,1695,3570.568263
38.0,897,3575.321904
40.0,1017,3580.677138
40.0,1057,3586.259193
39.0,1076,3592.02381
38.0,1057,3597.564988
39.0,1613,3606.087583
39.0,1671,3614.807385
40.0,1679,3623.661978
40.0,1683,3633.824785
40.0,1777,3643.33149
40.0,895,3648.097554
40.0,987,3653.278005
38.0,975,3658.435705
40.0,1077,3664.121317
36.0,1031,3669.558177
37.0,1561,3677.814904
40.0,1665,3686.478968
40.0,1673,3695.316325
39.0,1714,3704.363104
38.0,1731,3713.761663
40.0,934,3718.677764
40.0,934,3723.593508
39.0,978,3728.754717
40.0,1003,3734.00312
38.0,1089,3739.767777
39.0,1580,3748.025267
39.0,1641,3756.714134
40.0,1632,3765.314752
40.0,1761,3774.9107
38.0,1709,3783.938513
37.0,875,3788.523637
38.0,1032,3793.817465
40.0,1035,3799.265007
40.0,1070,3804.877541
38.0,1060,3810.606848
39.0,1611,3819.013791
40.0,1599,3827.506478
39.0,1618,3836.171296
40.0,1741,3845.439227
40.0,1720,3854.584078
39.0,972,3859.70413
40.0,945,3864.593969
40.0,1004,3869.997707
40.0,1048,3875.576215
39.0,1057,3881.178935
40.0,1570,3889.518556
40.0,1652,3898.197997
40.0,1712,3907.143188
38.0,1736,3916.342852
39.0,1703,3925.397484
40.0,927,3930.285037
40.0,958,3935.255983
40.0,1017,3940.667795
40.0,1050,3946.161933
38.0,1102,3952.166119
39.0,1636,3960.760058
39.0,1595,3969.194462
38.0,1655,3978.049833
40.0,1716,3987.105446
40.0,1734,3996.201185
40.0,902,4001.127543
40.0,938,4006.119089
40.0,1009,4011.550476
40.0,1039,4016.98106
37.0,1051,4022.518771
39.0,1561,4030.723505
39.0,1653,4039.471198
40.0,1647,4048.167498
40.0,1707,4058.491113
40.0,1757,4067.78316
40.0,893,4072.681857
40.0,1003,4077.991282
40.0,1036,4083.502642
40.0,1022,4088.818978
40.0,1114,4094.781632
33.0,1625,4103.378183
40.0,1665,4112.164665
40.0,1660,4120.988288
38.0,1715,4130.121684
40.0,1774,4139.486394
40.0,970,4144.611809
39.0,936,4149.460145
40.0,985,4154.657312
39.0,1033,4160.093176
40.0,1078,4165.664318
40.0,1546,4173.871786
38.0,1588,4182.261589
40.0,1657,4191.082249
39.0,1748,4200.25829
40.0,1730,4209.335806
37.0,929,4214.256345
40.0,975,4219.449147
40.0,984,4224.651196
40.0,991,4229.873857
38.0,1055,4235.365279
40.0,1573,4243.699687
40.0,1588,4252.348698
40.0,1703,4261.19202
38.0,1684,4269.980411
40.0,1715,4279.097305
38.0,897,4283.792266
39.0,1003,4289.068071
40.0,1022,4294.392033
40.0,1041,4299.925893
40.0,1052,4305.42696
39.0,1578,4313.959039
39.0,1613,4322.440016
40.0,1661,4331.155378
40.0,1738,4340.337489
39.0,1701,4349.390751
40.0,948,4354.449822
38.0,938,4359.44809
38.0,1012,4364.813924
40.0,1010,4370.343311
40.0,1081,4376.064544
40.0,1567,4384.263191
40.0,1621,4392.983743
40.0,1632,4401.626036
37.0,1663,4410.416793
39.0,1770,4419.779436
39.0,946,4424.821434
39.0,992,4430.388445
39.0,983,4435.500493
40.0,1007,4440.86784
40.0,1145,4446.845764
39.0,1584,4455.170147
40.0,1630,4463.790761
40.0,1687,4472.703601
38.0,1738,4481.881459
38.0,1755,4491.33259
39.0,933,4496.250718
39.0,958,4501.25218
39.0,1046,4506.857341
39.0,1027,4512.287594
40.0,1069,4517.892416
40.0,1586,4526.2325
40.0,1598,4534.796948
40.0,1683,4543.844963
39.0,1734,4553.190293
40.0,1760,4562.606947
40.0,962,4567.90355
40.0,937,4572.80652
39.0,1053,4578.361013
40.0,1054,4583.969967
40.0,1052,4589.425194
40.0,1553,4597.734426
40.0,1630,4606.317424
39.0,1673,4615.421213
40.0,1694,4624.469452
39.0,1760,4633.759869
37.0,930,4638.679047
40.0,985,4643.867763
40.0,1012,4649.289975
40.0,1041,4654.846752
40.0,1028,4660.158121
40.0,1599,4668.664933
39.0,1603,4677.172297
40.0,1694,4686.139726
38.0,1717,4695.189429
40.0,1770,4704.495779
40.0,880,4709.140116
40.0,1003,4714.440327
39.0,1008,4719.781949
38.0,1076,4725.479926
35.0,1141,4731.682239
39.0,1551,4739.988981
39.0,1577,4748.329425
40.0,1632,4756.921268
40.0,1722,4766.026568
39.0,1734,4775.29565
39.0,903,4780.102739
40.0,997,4785.385865
39.0,1004,4790.766742
40.0,1012,4796.009467
37.0,1102,4801.873631
38.0,1621,4810.506682
40.0,1607,4818.878447
38.0,1712,4828.017766
37.0,1747,4837.204543
38.0,1752,4846.907728
40.0,944,4852.236289
39.0,980,4857.412015
40.0,1033,4862.855744
40.0,998,4868.074424
36.0,1078,4873.844448
40.0,1622,4882.412599
40.0,1593,4890.906197
39.0,1715,4899.878923
40.0,1659,4908.754209
40.0,1690,4917.884755
40.0,878,4922.651795
40.0,953,4927.637796
40.0,999,4932.853219
39.0,1038,4938.342332
40.0,1049,4943.842501
40.0,1642,4952.590667
40.0,1669,4961.499846
39.0,1669,4970.561892
37.0,1676,4979.363449
38.0,1718,4988.552769
68.0,1969,4998.943113
40.0,999,5004.263006
37.0,982,5009.42906
39.0,1005,5014.774846
39.0,1035,5020.159662
39.0,1560,5028.514725
37.0,1645,5037.144159
40.0,1645,5046.077115
40.0,1677,5054.840535
40.0,1779,5064.216893
40.0,878,5068.754434
39.0,938,5073.671245
40.0,952,5078.702437
39.0,997,5083.914026
39.0,1097,5089.874823
37.0,1567,5098.148243
38.0,1616,5106.541029
40.0,1676,5115.36977
40.0,1687,5124.156467
39.0,1709,5133.245781
40.0,953,5138.308975
39.0,937,5143.346988
40.0,1048,5149.024201
40.0,1015,5154.287576
37.0,1044,5159.755786
40.0,1570,5168.064451
39.0,1638,5176.786707
39.0,1681,5185.721271
39.0,1749,5194.910157
38.0,1764,5204.228198
40.0,917,5209.219755
39.0,961,5214.209315
39.0,1029,5219.564209
40.0,1028,5224.886739
39.0,1093,5230.761679
40.0,1556,5238.952702
39.0,1603,5247.522523
40.0,1631,5256.152372
39.0,1744,5265.370866
38.0,1789,5274.990814
39.0,923,5279.839184
39.0,979,5285.008413
40.0,962,5290.05893
40.0,988,5295.190333
38.0,1087,5300.965881
40.0,1621,5309.393774
38.0,1611,5318.309428
38.0,1638,5327.58675
37.0,1743,5337.224672
38.0,1758,5346.476055
40.0,875,5351.153345
38.0,1006,5356.609314
40.0,987,5361.709528
39.0,1072,5367.31606
40.0,1121,5373.284885
38.0,1622,5381.876935
39.0,1631,5390.616407
37.0,1673,5399.32773
40.0,1720,5408.61443
39.0,1782,5417.928147
40.0,957,5422.92332
40.0,939,5427.877526
39.0,1036,5433.446826
38.0,1048,5438.922173
40.0,1034,5444.301815
38.0,1599,5452.936025
40.0,1653,5461.698566
38.0,1691,5470.686422
40.0,1661,5479.471062
40.0,1730,5488.734538
40.0,910,5493.619381
39.0,933,5498.534466
39.0,1045,5504.028027
40.0,1073,5509.780966
40.0,1110,5515.643913
40.0,1569,5523.943664
40.0,1636,5532.575004
38.0,1646,5541.210352
40.0,1750,5550.493326
38.0,1743,5559.609568
38.0,958,5564.649663
40.0,999,5570.035397
40.0,1044,5575.622643
37.0,995,5580.799115
40.0,1087,5586.559434
38.0,1565,5594.84447
40.0,1579,5603.138054
40.0,1649,5612.095687
37.0,1718,5621.08167
38.0,1786,5630.624744
38.0,939,5635.539559
40.0,1010,5640.900229
39.0,1043,5646.472946
40.0,1047,5651.950691
40.0,1054,5657.538428
40.0,1590,5665.708285
40.0,1651,5674.395889
40.0,1704,5683.386948
40.0,1746,5692.714073
40.0,1699,5701.770366
40.0,959,5706.917761
38.0,1001,5712.253619
38.0,1012,5717.502912
40.0,1046,5723.011614
38.0,1072,5728.680293
40.0,1623,5737.351627
38.0,1592,5745.906811
40.0,1667,5754.926925
39.0,1685,5763.799276
40.0,1750,5773.130986
40.0,964,5778.208738
39.0,974,5783.293173
39.0,1045,5788.810526
39.0,1064,5794.462756
39.0,1110,5800.419455
40.0,1604,5809.315698
40.0,1655,5818.061091
39.0,1693,5827.124583
40.0,1711,5836.205373
37.0,1706,5845.210101
