#{"t_start": 1618987897.5012171, "env_id": "MotorTiming-v0"}
r,l,t
40.0,946,85.658441
40.0,969,87.700131
40.0,1035,389.109215
39.0,1077,394.508845
39.0,1070,396.789089
40.0,1603,403.54341
38.0,1668,410.659308
40.0,1625,414.29086
39.0,1736,421.634389
40.0,1782,429.013737
39.0,965,434.558566
40.0,989,436.766468
38.0,1017,442.362073
39.0,1084,444.787581
39.0,1074,450.411999
36.0,1628,457.252879
39.0,1635,460.824881
40.0,1675,467.63068
40.0,1716,474.489662
39.0,1763,481.444253
40.0,917,483.403181
37.0,921,488.537564
40.0,1031,490.745015
40.0,1000,496.210474
40.0,1061,498.554154
39.0,1592,505.144353
40.0,1587,511.709889
39.0,1630,518.34265
40.0,1678,525.026302
38.0,1715,531.87553
40.0,887,533.810827
40.0,931,538.888455
40.0,996,541.068252
39.0,1002,546.315661
38.0,1039,548.62919
40.0,1587,555.135137
40.0,1636,561.821403
39.0,1622,565.325578
40.0,1666,572.03243
37.0,1708,578.889716
40.0,927,583.963982
39.0,992,586.142635
40.0,984,591.380763
40.0,997,593.578536
39.0,1120,599.073223
39.0,1606,602.578265
40.0,1651,609.456197
38.0,1633,616.427852
40.0,1659,623.406063
40.0,1692,630.39808
37.0,901,632.421006
39.0,1015,637.877853
38.0,1006,640.074039
40.0,1045,645.447287
34.0,1123,647.898565
39.0,1636,654.628619
39.0,1610,661.25283
39.0,1655,667.988588
40.0,1721,674.820603
40.0,1759,678.688791
40.0,928,684.047617
40.0,976,686.225211
40.0,1009,691.605005
40.0,1017,693.798713
40.0,1057,699.874562
40.0,1582,707.258348
38.0,1610,714.729931
40.0,1674,718.793237
39.0,1717,725.684977
39.0,1734,732.713881
38.0,918,737.821821
40.0,1000,740.057585
39.0,1019,745.927158
38.0,1082,749.100131
39.0,1125,755.123531
39.0,1627,762.479607
36.0,1638,766.20043
39.0,1702,773.306972
40.0,1708,780.87403
39.0,1697,788.664528
40.0,925,790.673556
40.0,1014,796.647801
40.0,1037,799.224832
39.0,1023,805.21908
40.0,1051,807.517786
39.0,1544,814.278677
38.0,1582,821.105681
40.0,1637,829.099064
38.0,1756,836.917371
39.0,1694,844.773772
40.0,936,847.222513
40.0,939,849.528636
40.0,1010,855.425456
40.0,1054,860.993757
34.0,1068,863.636421
39.0,1568,871.239491
40.0,1682,879.169924
32.0,1672,886.590337
40.0,1681,891.234215
40.0,1734,898.945375
40.0,968,904.602591
38.0,929,906.846602
40.0,957,912.52086
39.0,1035,914.948086
38.0,1116,922.23375
40.0,1563,925.977858
38.0,1611,933.067851
40.0,1703,940.65107
39.0,1692,948.809891
38.0,1781,956.166858
39.0,960,958.267098
40.0,992,963.77285
40.0,1044,966.037868
38.0,1015,971.442335
40.0,1099,973.849776
40.0,1560,980.447853
39.0,1583,987.700099
39.0,1658,995.518971
39.0,1708,1003.032039
40.0,1756,1010.619241
38.0,890,1012.842423
39.0,929,1015.034171
39.0,996,1020.743438
39.0,1009,1023.079885
39.0,1078,1028.896736
39.0,1633,1036.502108
39.0,1650,1043.258258
37.0,1627,1046.834222
38.0,1713,1053.925419
40.0,1719,1060.879381
40.0,883,1065.934272
39.0,1008,1068.197718
34.0,1028,1073.585506
40.0,1048,1075.900371
40.0,1074,1081.545021
40.0,1628,1088.19937
40.0,1675,1091.89983
32.0,1710,1098.800587
40.0,1731,1105.737899
36.0,1778,1112.986122
35.0,960,1115.070793
36.0,918,1120.328526
40.0,965,1122.422922
39.0,1037,1127.963037
39.0,1098,1130.346342
39.0,1553,1136.930017
40.0,1595,1143.744856
40.0,1637,1150.521537
40.0,1738,1157.454176
