#{"t_start": 1618919946.1496582, "env_id": "MotorTiming-v0"}
r,l,t
40.0,1562,7215.732677
38.0,1589,7234.538007
40.0,1618,7256.023517
37.0,1658,7277.484325
40.0,1756,7299.180381
39.0,893,7310.062839
40.0,946,7322.536421
39.0,998,7334.971045
40.0,993,7346.108489
40.0,1062,7359.819799
38.0,1582,7378.560099
39.0,1622,7398.498658
40.0,1650,7417.499412
33.0,1707,7438.911104
37.0,1728,7459.462828
39.0,964,7471.764282
38.0,1007,7484.119913
38.0,986,7495.62062
33.0,992,7508.209624
35.0,1028,7520.684313
40.0,1556,7539.551595
39.0,1674,7559.678933
40.0,1659,7579.990369
40.0,1729,7601.535559
36.0,1742,7623.287166
40.0,916,7634.152212
40.0,983,7645.272996
40.0,994,7657.715335
40.0,1039,7670.064502
39.0,1052,7682.577461
39.0,1579,7702.69001
37.0,1608,7721.538358
40.0,1710,7743.214327
38.0,1719,7763.450713
40.0,1772,7785.321934
39.0,882,7796.068374
40.0,990,7808.433259
36.0,1028,7820.93753
40.0,1011,7833.308221
40.0,1064,7845.795307
40.0,1603,7864.617934
31.0,1592,7884.66752
39.0,1626,7904.76306
39.0,1692,7925.294847
37.0,1745,7945.822588
40.0,960,7958.062693
38.0,1010,7970.570978
39.0,956,7981.800279
40.0,1021,7994.374498
38.0,1073,8008.434659
40.0,1634,8028.01098
39.0,1663,8048.200213
39.0,1641,8068.515407
40.0,1707,8089.97975
37.0,1757,8110.478258
39.0,882,8121.296076
32.0,934,8132.397512
37.0,1009,8144.729768
40.0,994,8156.930021
40.0,1120,8170.743405
40.0,1566,8189.479687
40.0,1610,8209.413067
39.0,1713,8229.764659
36.0,1721,8250.014177
39.0,1767,8274.03822
40.0,962,8288.06763
40.0,987,8300.053755
38.0,971,8312.57455
33.0,1019,8325.737128
40.0,1094,8338.997229
40.0,1583,8356.559738
39.0,1630,8374.625671
40.0,1627,8391.569679
32.0,1685,8410.821882
40.0,1751,8429.14112
32.0,936,8440.081172
40.0,995,8449.977013
37.0,950,8461.196385
36.0,1053,8472.288609
40.0,1126,8484.676763
38.0,1561,8501.412013
36.0,1620,8519.432217
40.0,1628,8536.106453
39.0,1664,8554.217235
39.0,1775,8573.753983
40.0,921,8583.494807
38.0,1009,8594.568072
40.0,1010,8605.662765
40.0,1021,8616.824694
31.0,1068,8629.093541
40.0,1632,8645.880193
37.0,1587,8663.783031
33.0,1685,8682.172015
39.0,1726,8700.373562
39.0,1750,8719.814791
40.0,880,8729.477001
38.0,995,8740.885627
40.0,1002,8750.738999
40.0,1017,8761.824432
40.0,1067,8774.167527
38.0,1629,8791.032027
40.0,1659,8808.979717
37.0,1664,8827.095295
39.0,1704,8846.264435
40.0,1776,8865.767025
36.0,961,8875.503043
33.0,923,8885.224021
39.0,1008,8896.251544
39.0,1000,8907.412381
40.0,1110,8919.755755
39.0,1634,8936.49297
37.0,1636,8957.222876
40.0,1675,8977.426497
39.0,1729,8998.796755
38.0,1744,9018.985823
39.0,948,9031.013598
38.0,945,9041.748517
39.0,1009,9054.258546
27.0,1053,9066.563003
40.0,1115,9080.522608
38.0,1553,9098.971227
38.0,1621,9118.728233
38.0,1672,9139.71619
40.0,1672,9159.901555
39.0,1692,9179.806707
40.0,887,9190.615042
34.0,969,9202.671065
37.0,1041,9215.16869
38.0,1033,9227.446276
40.0,1051,9239.539615
38.0,1575,9258.039397
34.0,1635,9277.893994
40.0,1622,9297.929969
37.0,1727,9318.084559
39.0,1765,9340.653742
40.0,922,9351.649392
40.0,980,9364.058841
39.0,1019,9376.005194
40.0,1060,9387.083382
32.0,1041,9398.224983
40.0,1617,9416.130022
39.0,1602,9434.043102
40.0,1653,9450.812977
37.0,1733,9470.143206
40.0,1766,9489.468187
40.0,884,9499.117754
39.0,949,9508.876
38.0,1031,9520.175065
37.0,1056,9531.278256
38.0,1033,9542.365261
40.0,1586,9560.115707
37.0,1578,9576.872173
40.0,1686,9594.818867
40.0,1736,9614.071306
36.0,1776,9633.345824
40.0,932,9643.11185
39.0,963,9654.020369
40.0,979,9663.889561
40.0,1077,9676.110601
40.0,1093,9687.238768
39.0,1545,9703.684233
36.0,1598,9721.398575
40.0,1681,9739.361738
40.0,1668,9757.217546
40.0,1774,9778.638365
32.0,935,9788.528424
37.0,971,9799.61308
39.0,992,9809.5287
40.0,1089,9821.878943
36.0,1124,9834.469008
39.0,1555,9851.120631
39.0,1614,9868.085882
40.0,1678,9887.365508
39.0,1751,9905.723509
39.0,1705,9925.165527
40.0,920,9934.965523
40.0,990,9946.059258
40.0,991,9956.137334
37.0,1079,9968.441067
39.0,1107,9979.891513
40.0,1606,9997.848904
37.0,1675,10016.205773
40.0,1634,10034.200792
40.0,1710,10052.562366
36.0,1690,10070.839244
38.0,888,10080.606141
40.0,1000,10091.701373
40.0,1028,10103.048553
37.0,1070,10114.189493
40.0,1062,10126.555495
38.0,1630,10143.506054
37.0,1625,10161.701276
40.0,1702,10179.850254
40.0,1682,10199.303521
36.0,1713,10217.430166
40.0,959,10227.459045
39.0,970,10238.496817
38.0,1011,10249.743029
40.0,1019,10260.853982
38.0,1115,10273.282065
37.0,1614,10290.25799
37.0,1638,10308.309122
40.0,1656,10326.516065
35.0,1677,10344.90682
33.0,1720,10363.071187
37.0,935,10374.312707
40.0,911,10384.384747
40.0,999,10397.067482
40.0,1004,10409.42321
36.0,1110,10422.124544
36.0,1629,10442.398074
40.0,1655,10462.305574
37.0,1695,10482.236628
36.0,1718,10503.752531
40.0,1700,10523.880276
40.0,911,10534.811284
36.0,1006,10546.992852
40.0,989,10559.267482
40.0,1051,10571.535486
40.0,1095,10584.08979
34.0,1556,10602.538105
40.0,1611,10622.254671
40.0,1706,10642.425372
39.0,1711,10663.688976
35.0,1744,10683.705767
40.0,966,10696.092355
38.0,928,10706.807304
40.0,956,10718.792554
40.0,1011,10731.114018
40.0,1039,10743.473687
37.0,1589,10761.904898
39.0,1619,10781.493239
38.0,1650,10801.218911
40.0,1706,10821.64172
35.0,1760,10843.838818
39.0,942,10854.853643
40.0,946,10865.910233
39.0,1043,10879.661811
39.0,1084,10892.340048
39.0,1098,10906.641316
23.0,1614,10925.106646
35.0,1578,10944.81906
40.0,1669,10964.895906
37.0,1657,10984.881835
39.0,1770,11004.680225
38.0,967,11016.861956
40.0,940,11027.667366
40.0,1027,11039.72524
40.0,1070,11053.395191
39.0,1124,11065.913191
39.0,1553,11085.463939
40.0,1583,11103.953808
36.0,1713,11123.750876
38.0,1736,11145.014264
35.0,1740,11165.337872
40.0,909,11177.352203
37.0,1002,11188.347791
40.0,952,11200.292617
40.0,1017,11212.544342
39.0,1113,11225.031261
40.0,1570,11244.470594
40.0,1610,11263.198292
38.0,1706,11284.477225
40.0,1704,11304.383587
38.0,1779,11325.847171
39.0,910,11336.527391
36.0,956,11347.460123
35.0,1049,11360.852716
40.0,1021,11373.283407
40.0,1044,11385.498766
40.0,1584,11403.812175
36.0,1671,11423.807782
40.0,1700,11443.628598
38.0,1747,11465.116666
38.0,1695,11485.253386
40.0,907,11495.969577
40.0,940,11507.983991
38.0,1045,11520.264725
39.0,1016,11532.474939
37.0,1089,11544.850669
36.0,1614,11564.756068
40.0,1661,11584.63321
38.0,1656,11604.585257
39.0,1662,11624.637343
35.0,1788,11646.058978
35.0,965,11657.080102
40.0,1003,11669.296516
40.0,1037,11681.405661
34.0,1012,11693.631003
38.0,1042,11705.772667
37.0,1546,11724.001348
39.0,1598,11743.850557
40.0,1672,11763.751307
38.0,1676,11783.869276
40.0,1694,11803.750514
39.0,959,11815.911988
38.0,912,11826.629293
40.0,972,11838.835781
36.0,989,11849.731484
36.0,1031,11862.067139
40.0,1601,11881.753004
40.0,1602,11900.005689
40.0,1652,11920.138561
38.0,1703,11941.634136
40.0,1726,11961.608875
38.0,887,11972.382177
40.0,991,11984.640235
40.0,968,11995.676525
40.0,1080,12009.189341
39.0,1052,12021.590731
40.0,1556,12040.133308
40.0,1595,12059.914576
40.0,1663,12079.769164
39.0,1717,12099.741022
37.0,1790,12121.150497
40.0,936,12132.088568
40.0,956,12144.092995
40.0,998,12156.244423
36.0,1068,12168.446566
37.0,1065,12180.765237
38.0,1609,12200.356831
40.0,1595,12218.953864
40.0,1637,12238.651495
39.0,1665,12258.658186
38.0,1782,12280.26754
36.0,970,12292.334383
39.0,955,12303.208819
39.0,1012,12315.534489
40.0,995,12327.759064
36.0,1028,12339.902073
40.0,1594,12358.599728
39.0,1656,12378.45658
39.0,1639,12398.317923
37.0,1673,12418.559572
39.0,1776,12440.509773
39.0,942,12451.287829
39.0,913,12461.988058
40.0,1039,12474.286017
34.0,1020,12486.564261
34.0,1107,12500.367029
37.0,1626,12520.138041
40.0,1659,12540.309279
40.0,1659,12559.985369
40.0,1702,12579.846672
39.0,1758,12601.105179
40.0,955,12611.903937
38.0,994,12624.061518
38.0,966,12637.715503
37.0,1061,12651.61376
39.0,1084,12666.315518
40.0,1547,12684.138498
40.0,1637,12703.334078
38.0,1691,12722.654858
39.0,1719,12743.053357
40.0,1699,12763.338418
39.0,913,12774.253198
38.0,949,12785.648381
38.0,967,12795.984181
39.0,1082,12809.373785
39.0,1098,12821.656408
37.0,1612,12841.20713
40.0,1608,12859.455667
39.0,1673,12878.662854
36.0,1678,12899.594248
38.0,1784,12919.758678
40.0,920,12931.82874
38.0,995,12941.729934
40.0,1034,12954.09732
33.0,1076,12965.282826
39.0,1033,12976.664266
35.0,1601,12993.856561
39.0,1592,13012.327642
38.0,1617,13030.617131
40.0,1691,13050.652226
40.0,1755,13069.315887
35.0,966,13080.444771
40.0,968,13091.405419
37.0,1046,13102.680049
35.0,1076,13113.851791
38.0,1081,13126.124225
40.0,1561,13143.071108
37.0,1627,13161.129641
40.0,1684,13179.243544
37.0,1745,13197.601844
39.0,1787,13217.438093
40.0,881,13227.827188
39.0,996,13239.059527
36.0,1039,13250.911131
33.0,1040,13262.88018
40.0,1084,13275.372592
37.0,1580,13292.221121
40.0,1660,13310.107898
40.0,1620,13328.249113
39.0,1686,13346.621208
38.0,1715,13364.722271
36.0,911,13374.657545
40.0,1002,13386.597061
38.0,1015,13398.174102
35.0,1081,13410.791909
39.0,1100,13422.033664
39.0,1622,13440.697796
35.0,1643,13459.580737
40.0,1688,13477.83031
38.0,1727,13497.868579
40.0,1748,13519.042799
39.0,888,13529.35999
38.0,928,13539.950629
38.0,1026,13552.116642
36.0,1012,13564.102891
