#{"t_start": 1618919946.148465, "env_id": "MotorTiming-v0"}
r,l,t
39.0,1661,6916.223692
40.0,1658,6936.589378
40.0,1765,6958.430217
40.0,890,6969.385572
39.0,994,6981.675465
40.0,1038,6994.223807
40.0,1027,7006.629904
40.0,1077,7019.179785
38.0,1612,7040.869521
39.0,1646,7062.087125
39.0,1686,7082.456638
33.0,1701,7103.630283
38.0,1725,7125.526049
40.0,965,7136.767951
32.0,945,7149.072534
37.0,1046,7161.561952
39.0,1012,7174.115672
40.0,1074,7186.589719
36.0,1559,7205.137191
39.0,1609,7225.253889
38.0,1660,7246.153584
40.0,1687,7268.003883
33.0,1765,7290.747473
40.0,901,7302.209681
40.0,988,7314.766002
38.0,985,7325.895973
36.0,1060,7339.664835
39.0,1113,7352.321251
39.0,1587,7372.372728
40.0,1635,7392.33613
40.0,1663,7412.482051
39.0,1714,7432.776005
36.0,1732,7453.255904
39.0,910,7465.489205
39.0,917,7476.368637
37.0,1040,7488.815534
40.0,1020,7501.902684
39.0,1036,7514.375123
36.0,1544,7533.220479
38.0,1585,7551.895856
40.0,1670,7572.136431
38.0,1686,7593.698094
40.0,1721,7613.986239
40.0,925,7625.028271
33.0,1001,7637.398387
39.0,1031,7649.819482
40.0,990,7662.232345
38.0,1048,7674.70034
40.0,1542,7693.292884
38.0,1586,7713.55128
39.0,1696,7733.900863
40.0,1667,7754.086716
39.0,1772,7775.920882
40.0,904,7786.752253
38.0,983,7797.746168
38.0,980,7810.089593
37.0,1022,7822.569872
37.0,1107,7836.496501
39.0,1636,7855.205303
39.0,1607,7875.426228
40.0,1650,7895.492722
39.0,1704,7916.042059
37.0,1779,7937.830447
38.0,935,7948.963212
37.0,959,7961.137009
40.0,980,7973.68618
35.0,1060,7986.473293
40.0,1112,8000.428096
37.0,1556,8020.060714
39.0,1629,8038.895887
39.0,1633,8059.124214
39.0,1681,8079.3784
40.0,1750,8101.115998
40.0,953,8112.086045
40.0,966,8124.297787
39.0,998,8136.903208
40.0,1073,8149.249548
36.0,1102,8163.031087
40.0,1571,8181.723244
39.0,1628,8201.685719
37.0,1624,8220.608364
31.0,1745,8242.176166
40.0,1759,8265.674489
39.0,874,8277.246215
35.0,983,8289.925383
40.0,1036,8303.097908
40.0,990,8316.347057
38.0,1121,8330.277686
40.0,1549,8348.247768
40.0,1621,8366.168107
39.0,1655,8384.394554
37.0,1676,8402.516772
39.0,1769,8420.888877
34.0,935,8431.832412
40.0,1005,8442.887971
36.0,1034,8454.032917
40.0,1005,8465.310946
39.0,1037,8476.361142
39.0,1544,8493.093628
38.0,1673,8511.031347
39.0,1650,8529.104719
40.0,1678,8547.0547
38.0,1742,8565.376483
38.0,904,8575.200996
39.0,983,8586.173645
40.0,992,8597.218803
39.0,1072,8608.419688
39.0,1121,8620.939355
35.0,1539,8637.503217
36.0,1602,8655.365621
40.0,1637,8672.661275
40.0,1733,8691.937363
38.0,1747,8711.402029
31.0,914,8721.146464
40.0,913,8730.914739
39.0,957,8741.052591
40.0,1083,8753.356942
40.0,1040,8764.510874
40.0,1632,8782.569356
40.0,1595,8799.285838
39.0,1624,8817.335875
38.0,1749,8835.394937
40.0,1743,8854.798621
39.0,951,8865.743727
40.0,1007,8875.564123
40.0,1013,8886.596588
37.0,1057,8899.014978
40.0,1077,8910.186796
38.0,1550,8926.75326
39.0,1664,8946.334215
39.0,1691,8966.409887
38.0,1749,8988.040985
36.0,1746,9009.437137
40.0,965,9020.380024
39.0,993,9032.546626
40.0,1027,9044.769592
38.0,998,9057.235822
34.0,1068,9069.610422
37.0,1581,9088.129188
38.0,1592,9107.993742
40.0,1641,9127.866271
37.0,1658,9149.222146
40.0,1771,9169.092167
39.0,958,9181.24444
40.0,924,9192.145539
36.0,1048,9204.516391
38.0,1047,9218.161956
38.0,1083,9230.436434
40.0,1558,9248.843279
40.0,1609,9268.638739
40.0,1642,9288.424984
40.0,1728,9308.679812
39.0,1772,9329.968951
35.0,913,9342.193481
40.0,980,9354.392124
40.0,988,9365.801825
37.0,1038,9378.674741
40.0,1095,9389.764523
40.0,1601,9407.720261
35.0,1602,9424.405139
39.0,1709,9442.51309
39.0,1734,9461.767226
39.0,1756,9481.152885
39.0,888,9490.791634
38.0,1000,9500.675267
31.0,951,9511.857071
40.0,1030,9522.890535
35.0,1117,9535.323928
38.0,1576,9551.878716
37.0,1637,9569.722272
40.0,1684,9587.77223
36.0,1678,9605.76481
40.0,1703,9623.782395
39.0,965,9634.759021
40.0,955,9644.557213
34.0,985,9655.470872
37.0,1051,9666.639661
38.0,1111,9678.936339
40.0,1631,9696.710051
39.0,1623,9713.291147
34.0,1670,9731.162534
40.0,1682,9750.254355
37.0,1729,9769.31896
35.0,967,9781.477719
40.0,997,9791.316247
40.0,983,9802.529563
39.0,1068,9813.685879
40.0,1106,9826.085142
40.0,1620,9844.158345
39.0,1582,9861.066848
40.0,1665,9879.157565
35.0,1666,9897.34083
40.0,1751,9916.668554
40.0,971,9926.760841
40.0,922,9937.732842
40.0,975,9947.625959
39.0,1064,9958.941092
37.0,1081,9971.293157
40.0,1548,9988.160318
40.0,1611,10006.144845
40.0,1656,10024.428228
37.0,1693,10042.77083
38.0,1697,10060.897309
38.0,893,10070.771246
36.0,930,10080.622066
40.0,1007,10091.728096
39.0,1040,10103.096985
40.0,1062,10115.387484
39.0,1596,10132.367422
33.0,1671,10150.382686
39.0,1627,10168.557636
40.0,1730,10186.741992
40.0,1781,10206.372698
40.0,948,10217.350307
36.0,969,10227.395943
40.0,1051,10238.58139
39.0,1022,10249.854695
40.0,1089,10262.233072
40.0,1542,10279.046011
38.0,1626,10297.072519
35.0,1689,10315.350362
40.0,1684,10333.504902
34.0,1744,10353.145069
37.0,941,10362.95227
40.0,925,10373.002936
38.0,1049,10384.498268
35.0,1023,10397.255373
31.0,1060,10411.001083
38.0,1634,10429.940862
39.0,1615,10450.099041
39.0,1700,10470.028346
40.0,1667,10490.039615
40.0,1703,10511.456899
39.0,902,10522.297208
37.0,991,10533.368099
38.0,1043,10546.937342
37.0,997,10557.938449
40.0,1103,10571.606382
39.0,1543,10590.228846
40.0,1594,10609.899318
40.0,1684,10629.895456
40.0,1748,10650.071819
40.0,1790,10671.565501
39.0,876,10682.103232
40.0,946,10694.418681
34.0,1037,10706.67537
39.0,993,10717.508465
38.0,1116,10731.299114
40.0,1594,10751.075409
37.0,1616,10769.471415
40.0,1657,10789.144712
37.0,1704,10809.240804
40.0,1717,10830.856328
37.0,927,10842.397992
39.0,1006,10854.835133
40.0,1027,10867.338403
38.0,1024,10879.773349
38.0,1093,10893.85133
38.0,1572,10912.758846
37.0,1659,10932.697902
39.0,1624,10951.314806
39.0,1692,10972.582845
38.0,1761,10992.626874
36.0,949,11004.544538
40.0,967,11015.469431
38.0,1023,11027.70446
40.0,1014,11039.736152
40.0,1091,11053.450399
40.0,1616,11072.02985
38.0,1579,11091.647474
39.0,1690,11111.432863
40.0,1703,11131.429614
40.0,1717,11152.805775
40.0,877,11163.564062
39.0,955,11174.458159
35.0,1004,11186.678659
39.0,1023,11198.779075
38.0,1059,11211.030661
39.0,1594,11230.715784
38.0,1673,11250.649542
40.0,1676,11270.790799
35.0,1750,11290.733139
39.0,1767,11312.386995
40.0,909,11323.025534
40.0,959,11334.963888
40.0,1041,11347.336882
37.0,989,11359.35027
40.0,1078,11371.837672
40.0,1605,11391.492592
40.0,1589,11409.930974
40.0,1621,11429.726463
38.0,1666,11449.794794
39.0,1758,11469.867789
32.0,887,11480.68839
38.0,943,11492.743875
38.0,974,11503.588233
40.0,1086,11517.154748
39.0,1119,11530.832897
38.0,1549,11549.088186
30.0,1605,11567.921564
39.0,1680,11587.804525
40.0,1745,11609.277698
40.0,1760,11630.777345
40.0,887,11641.350124
38.0,981,11652.503916
40.0,960,11664.632807
32.0,1057,11676.888776
40.0,1104,11690.337904
40.0,1589,11708.667409
39.0,1667,11728.369863
40.0,1674,11748.55255
40.0,1705,11769.680667
40.0,1720,11789.95181
36.0,967,11802.019866
36.0,994,11812.977883
39.0,1016,11825.123996
40.0,1007,11837.431727
39.0,1110,11851.138216
38.0,1603,11869.700131
40.0,1666,11889.4593
39.0,1661,11909.124438
37.0,1666,11929.449004
36.0,1773,11950.803265
40.0,902,11961.656502
39.0,1006,11973.954522
36.0,1045,11986.335096
37.0,1067,12000.087428
36.0,1068,12012.263901
39.0,1603,12030.994875
40.0,1666,12050.834618
37.0,1618,12070.773568
40.0,1663,12090.474323
40.0,1712,12111.84455
38.0,956,12122.670916
38.0,961,12133.682776
40.0,1015,12145.780626
38.0,1042,12159.28066
40.0,1083,12171.494504
39.0,1559,12189.95033
38.0,1636,12209.511596
40.0,1655,12229.397578
36.0,1733,12249.532197
40.0,1787,12271.0757
39.0,961,12283.262116
40.0,985,12295.390874
40.0,1040,12307.727511
39.0,1044,12320.11587
40.0,1117,12333.856314
39.0,1640,12352.305458
40.0,1583,12372.303255
40.0,1685,12392.276794
40.0,1742,12413.492593
30.0,1721,12434.452802
39.0,943,12445.162875
37.0,941,12457.342311
37.0,978,12468.087302
38.0,1048,12481.700083
40.0,1109,12494.212074
38.0,1637,12514.1165
40.0,1617,12533.837216
37.0,1698,12553.964593
39.0,1687,12573.871807
39.0,1788,12595.077835
40.0,941,12605.899395
40.0,964,12618.052686
39.0,984,12630.110841
39.0,1009,12644.264374
39.0,1068,12659.41767
38.0,1610,12678.370681
40.0,1609,12697.249526
34.0,1618,12716.771611
39.0,1726,12735.97347
40.0,1768,12756.673649
40.0,958,12768.226273
39.0,1009,12779.842582
39.0,1007,12791.706382
39.0,990,12803.273989
38.0,1039,12815.734489
38.0,1620,12834.80857
40.0,1596,12853.804197
38.0,1691,12872.693053
39.0,1724,12893.475667
40.0,1704,12913.513898
40.0,917,12924.079888
31.0,1005,12936.088698
37.0,968,12947.091705
40.0,997,12958.201521
39.0,1108,12969.514249
37.0,1579,12987.988196
39.0,1615,13005.340588
36.0,1702,13023.59002
38.0,1658,13042.957612
40.0,1701,13063.633739
40.0,908,13073.462295
34.0,973,13083.30048
39.0,1040,13094.380816
40.0,1053,13106.82217
39.0,1102,13117.990202
40.0,1628,13136.183836
36.0,1576,13152.918058
36.0,1661,13171.065004
40.0,1662,13189.063943
40.0,1770,13208.59809
40.0,920,13218.887343
40.0,957,13230.644967
40.0,1047,13241.920873
40.0,996,13253.894697
39.0,1031,13265.71406
39.0,1554,13282.498882
40.0,1629,13300.410006
40.0,1661,13318.539108
39.0,1676,13336.589427
40.0,1777,13356.31358
40.0,918,13366.032736
37.0,953,13376.02976
40.0,991,13387.957852
39.0,1056,13399.662954
39.0,1044,13411.005144
40.0,1615,13429.013086
36.0,1613,13448.115456
38.0,1697,13466.60564
40.0,1674,13485.29704
40.0,1734,13506.510184
40.0,958,13517.56062
39.0,914,13527.864624
35.0,983,13539.870298
40.0,1067,13552.113399
39.0,1077,13565.510239
