#{"t_start": 1618919946.150922, "env_id": "MotorTiming-v0"}
r,l,t
38.0,918,1375.946197
34.0,940,1387.321298
38.0,1045,1400.974199
39.0,1008,1412.49435
36.0,1069,1426.216049
35.0,1593,1445.345474
38.0,1592,1465.210527
37.0,1684,1485.637887
39.0,1730,1506.353274
31.0,1785,1528.120596
37.0,924,1539.729967
40.0,996,1553.169975
22.0,1037,1565.444928
35.0,1058,1579.810414
39.0,1029,1592.058778
40.0,1549,1611.119088
40.0,1605,1630.019345
37.0,1653,1650.782768
40.0,1712,1672.594485
40.0,1760,1692.521854
39.0,924,1704.794054
38.0,911,1715.646989
38.0,1006,1728.684517
40.0,1054,1741.289424
39.0,1117,1754.80702
35.0,1620,1777.022839
34.0,1612,1800.871167
34.0,1700,1820.734234
37.0,1687,1840.791296
38.0,1771,1862.54614
25.0,893,1873.531822
38.0,991,1885.920409
37.0,961,1896.827491
36.0,1010,1908.575011
37.0,1097,1922.068401
36.0,1616,1941.326745
39.0,1599,1962.024827
32.0,1655,1982.152239
27.0,1717,2003.835464
38.0,1775,2027.299682
39.0,892,2038.766613
39.0,960,2051.127108
38.0,1018,2062.260768
40.0,1011,2075.62313
40.0,1101,2089.872211
40.0,1621,2111.27571
38.0,1590,2130.155433
32.0,1644,2150.38089
36.0,1659,2170.326757
38.0,1732,2190.757177
33.0,883,2201.545046
33.0,922,2212.813015
35.0,1020,2225.238117
34.0,1087,2239.087177
39.0,1072,2251.483794
40.0,1593,2271.34384
35.0,1627,2289.954067
37.0,1701,2311.906014
37.0,1750,2332.1789
40.0,1780,2354.070639
35.0,946,2366.344751
38.0,1006,2379.051606
40.0,1013,2391.610004
37.0,1049,2404.191355
40.0,1046,2417.131228
34.0,1620,2437.210335
32.0,1622,2456.109277
40.0,1640,2476.19623
38.0,1695,2496.558395
39.0,1780,2518.290063
37.0,910,2529.220708
39.0,930,2541.384131
30.0,986,2552.493982
36.0,999,2564.937282
36.0,1114,2579.009673
29.0,1566,2597.824027
39.0,1642,2617.901617
33.0,1651,2637.861459
40.0,1748,2658.106625
40.0,1743,2679.654484
40.0,898,2690.482579
35.0,966,2702.853697
34.0,949,2713.869034
32.0,1014,2727.526119
36.0,1060,2740.090622
37.0,1544,2759.568738
30.0,1627,2780.27219
39.0,1711,2804.133978
40.0,1698,2828.84256
28.0,1722,2848.995346
31.0,894,2859.858317
35.0,922,2870.769299
35.0,1013,2883.249959
37.0,1075,2897.031847
30.0,1086,2909.730619
33.0,1570,2928.529965
36.0,1660,2948.634576
36.0,1711,2970.144623
40.0,1701,2990.961774
38.0,1705,3011.151454
36.0,923,3022.29824
40.0,945,3034.431297
40.0,1030,3046.795627
40.0,1065,3059.325586
37.0,1088,3073.016455
38.0,1547,3091.655246
36.0,1661,3111.703319
32.0,1635,3131.639862
38.0,1682,3151.865746
40.0,1771,3172.074386
40.0,896,3182.914574
39.0,1007,3195.294024
40.0,967,3207.531251
38.0,1001,3219.860523
34.0,1105,3232.378733
39.0,1597,3252.175007
37.0,1603,3271.22502
39.0,1642,3291.490815
37.0,1654,3311.948512
40.0,1724,3334.152279
40.0,930,3345.141255
37.0,962,3356.062598
39.0,1000,3368.486
40.0,1069,3382.298992
28.0,1110,3394.926778
36.0,1555,3413.774386
37.0,1614,3433.845786
34.0,1672,3454.12167
35.0,1744,3475.740842
40.0,1773,3496.23416
37.0,964,3508.44259
39.0,1006,3520.801348
35.0,951,3531.805563
39.0,1076,3545.475738
38.0,1123,3558.035189
40.0,1613,3578.093354
38.0,1670,3598.277244
35.0,1668,3618.31775
36.0,1707,3639.855598
40.0,1696,3660.221585
38.0,947,3671.288262
38.0,978,3683.696199
38.0,969,3694.680938
40.0,1037,3707.055232
40.0,1096,3720.95323
38.0,1576,3739.552633
40.0,1674,3759.891591
37.0,1676,3781.133728
39.0,1698,3801.222166
40.0,1785,3822.739195
39.0,958,3833.66592
35.0,1001,3845.883993
36.0,1046,3858.342083
38.0,1009,3870.701547
39.0,1056,3883.106358
39.0,1590,3902.915536
40.0,1669,3922.968091
34.0,1708,3943.331037
40.0,1670,3963.53259
39.0,1790,3985.106245
37.0,952,3997.433774
40.0,929,4008.339124
40.0,1014,4020.630623
37.0,1042,4033.057821
36.0,1096,4045.445982
39.0,1546,4065.423842
40.0,1621,4084.314373
37.0,1655,4104.398606
39.0,1718,4125.73889
37.0,1746,4145.931874
37.0,896,4156.667365
39.0,995,4168.98023
39.0,1047,4181.468801
40.0,1064,4193.898846
28.0,1101,4207.737368
37.0,1622,4227.843584
35.0,1659,4249.138832
39.0,1698,4271.323878
40.0,1667,4291.8918
38.0,1761,4313.499418
36.0,896,4324.269426
40.0,981,4335.629407
40.0,955,4347.987267
40.0,1001,4361.719027
36.0,1032,4375.329639
39.0,1623,4394.054513
20.0,1623,4414.291201
39.0,1662,4434.609887
39.0,1682,4454.871066
37.0,1785,4476.520881
38.0,874,4487.270623
40.0,981,4499.497789
40.0,1025,4512.150147
38.0,1006,4525.219195
39.0,1072,4537.799597
37.0,1580,4556.179461
40.0,1584,4575.847863
37.0,1633,4595.405127
40.0,1714,4617.518836
39.0,1721,4637.207473
38.0,961,4648.636814
36.0,940,4658.798484
40.0,993,4671.053966
38.0,1027,4683.316472
40.0,1088,4695.265563
40.0,1606,4713.802921
36.0,1611,4733.596605
38.0,1637,4752.498114
40.0,1721,4774.189312
35.0,1703,4794.999602
40.0,950,4806.226758
32.0,935,4818.566431
40.0,1046,4830.995638
37.0,1045,4843.057328
40.0,1072,4855.967721
39.0,1636,4873.654187
34.0,1676,4893.250224
39.0,1671,4913.776302
40.0,1690,4935.162958
38.0,1709,4955.871945
40.0,886,4966.58121
39.0,946,4977.511131
35.0,990,4989.761492
39.0,1076,5002.209773
34.0,1058,5016.041006
40.0,1605,5034.72498
38.0,1622,5054.757483
40.0,1627,5074.666248
33.0,1709,5094.718283
31.0,1746,5116.025446
37.0,958,5127.204022
39.0,922,5138.131916
36.0,965,5150.406875
40.0,1006,5162.629214
36.0,1071,5174.972616
37.0,1543,5193.680668
40.0,1622,5213.608173
39.0,1678,5233.537803
36.0,1735,5253.635063
40.0,1724,5274.960581
34.0,897,5285.717277
40.0,991,5297.955648
36.0,996,5309.004592
37.0,1048,5324.595516
40.0,1047,5338.763045
39.0,1606,5359.073906
36.0,1631,5380.838175
40.0,1693,5401.220905
39.0,1700,5422.902336
40.0,1700,5444.113123
39.0,893,5455.222101
37.0,972,5466.458319
39.0,996,5479.02631
40.0,1034,5491.971229
35.0,1050,5506.851068
39.0,1592,5528.656065
40.0,1629,5549.604813
32.0,1661,5571.235891
37.0,1739,5594.725279
39.0,1711,5618.300081
40.0,885,5629.8125
39.0,975,5641.538045
40.0,995,5654.39744
33.0,1025,5667.044195
39.0,1078,5679.926767
40.0,1622,5700.601569
40.0,1593,5719.934283
39.0,1656,5740.55698
38.0,1713,5763.220745
40.0,1701,5785.070861
40.0,895,5796.825724
40.0,927,5808.425085
40.0,999,5821.797862
40.0,989,5834.296776
39.0,1115,5848.367961
40.0,1621,5868.255181
40.0,1598,5889.670732
40.0,1640,5911.523426
39.0,1747,5932.537515
38.0,1771,5954.792122
40.0,932,5965.84576
40.0,971,5978.482638
40.0,1036,5991.804724
36.0,994,6004.891673
37.0,1034,6017.641145
39.0,1551,6037.37971
38.0,1642,6060.218901
40.0,1705,6082.213058
38.0,1675,6102.41691
33.0,1731,6124.203984
40.0,964,6135.327411
40.0,1010,6147.7348
35.0,997,6160.086407
40.0,1086,6172.538929
39.0,1073,6186.666343
40.0,1583,6206.157947
40.0,1672,6226.965255
40.0,1626,6247.008175
39.0,1703,6267.158336
38.0,1780,6288.851091
40.0,967,6301.065492
38.0,920,6311.918549
38.0,1004,6324.189266
40.0,1086,6337.008767
38.0,1119,6350.790538
38.0,1575,6370.232903
37.0,1669,6391.469863
40.0,1683,6413.218868
40.0,1741,6435.317343
34.0,1744,6457.465808
35.0,961,6468.671915
40.0,977,6481.222948
40.0,1009,6493.619334
34.0,998,6504.884737
35.0,1070,6518.848715
36.0,1609,6537.666295
39.0,1629,6558.904912
38.0,1622,6579.65223
40.0,1676,6601.50276
40.0,1749,6624.511795
38.0,914,6635.803492
40.0,1000,6649.431397
40.0,973,6661.893046
40.0,1040,6676.176171
39.0,1034,6689.935091
39.0,1549,6709.001941
40.0,1653,6729.449134
40.0,1619,6749.671994
40.0,1746,6772.740464
39.0,1730,6796.044665
40.0,917,6807.998804
36.0,912,6819.704722
38.0,1015,6832.701848
38.0,1067,6847.580364
40.0,1049,6860.832576
39.0,1574,6880.879103
39.0,1654,6901.888607
40.0,1688,6922.368105
38.0,1684,6942.821198
36.0,1718,6964.625781
39.0,893,6975.458245
38.0,955,6986.580122
37.0,953,6998.804674
40.0,991,7009.826861
40.0,1033,7023.74435
35.0,1631,7044.336815
40.0,1626,7065.200278
35.0,1618,7085.500416
38.0,1686,7106.627764
30.0,1752,7128.520433
39.0,929,7139.694499
37.0,948,7150.742173
40.0,1022,7163.150464
39.0,1078,7177.165056
40.0,1050,7189.517231
37.0,1572,7208.144341
39.0,1605,7228.208577
40.0,1663,7249.40022
38.0,1659,7271.268244
33.0,1755,7292.684623
39.0,875,7303.812687
38.0,977,7316.350981
38.0,955,7327.406431
40.0,1025,7339.812938
40.0,1029,7352.2791
40.0,1567,7371.005413
39.0,1577,7390.873124
39.0,1616,7409.458093
40.0,1742,7431.223864
40.0,1753,7453.039324
38.0,966,7464.141687
36.0,931,7476.310879
40.0,1021,7488.720841
38.0,1039,7501.842963
39.0,1114,7514.491293
39.0,1602,7534.760314
40.0,1666,7554.90268
40.0,1680,7575.088297
33.0,1659,7595.370531
40.0,1782,7617.105489
40.0,883,7627.982194
37.0,962,7639.036967
36.0,998,7651.409437
40.0,1008,7663.824206
39.0,1077,7676.325142
40.0,1618,7696.431201
36.0,1609,7716.656332
40.0,1664,7736.973416
36.0,1743,7757.269672
40.0,1781,7779.132757
40.0,919,7789.970144
40.0,1002,7802.40152
39.0,989,7814.696251
40.0,1078,7827.315059
40.0,1066,7841.046906
37.0,1592,7859.70586
40.0,1665,7880.056707
38.0,1623,7900.171319
39.0,1742,7920.772911
39.0,1715,7942.582856
38.0,935,7953.453119
40.0,948,7964.491593
37.0,1011,7977.23609
40.0,1086,7991.112718
38.0,1057,8003.758891
33.0,1608,8024.752233
39.0,1670,8044.878529
40.0,1639,8065.156774
38.0,1661,8084.049617
37.0,1749,8105.825193
33.0,880,8116.554316
40.0,959,8128.867148
40.0,967,8140.049474
36.0,1029,8152.340077
40.0,1061,8164.744222
40.0,1631,8184.814207
40.0,1676,8204.967986
40.0,1673,8225.246208
40.0,1720,8246.68061
37.0,1774,8270.668831
38.0,929,8282.480993
32.0,993,8296.134362
40.0,1014,8309.283956
40.0,1001,8321.297089
40.0,1066,8334.416272
40.0,1638,8352.521105
37.0,1616,8370.484073
40.0,1655,8388.6572
36.0,1708,8406.891935
39.0,1695,8426.255287
38.0,915,8436.020379
33.0,963,8445.814227
40.0,981,8456.884726
39.0,1036,8468.186514
40.0,1025,8479.251404
35.0,1561,8495.98792
40.0,1607,8513.820546
40.0,1708,8531.92917
37.0,1684,8549.923638
36.0,1698,8569.306991
40.0,891,8579.07209
40.0,983,8588.95506
38.0,1020,8600.082808
40.0,1008,8611.172063
37.0,1065,8622.363083
38.0,1589,8640.23021
40.0,1667,8658.237405
40.0,1698,8676.695981
35.0,1724,8695.986648
39.0,1693,8714.237271
37.0,915,8723.923432
38.0,915,8733.970485
36.0,978,8745.045745
38.0,1058,8756.200642
39.0,1049,8767.327238
38.0,1626,8785.344802
39.0,1677,8803.357609
37.0,1636,8821.401824
40.0,1684,8839.430339
39.0,1736,8857.673873
40.0,932,8868.5448
40.0,945,8878.259349
39.0,1042,8889.377388
40.0,1083,8901.848257
38.0,1082,8912.957336
39.0,1569,8929.568796
40.0,1646,8949.611258
37.0,1632,8969.41782
37.0,1727,8991.010866
40.0,1781,9011.210308
39.0,923,9023.277474
40.0,945,9034.111485
39.0,951,9046.227286
30.0,1033,9058.728674
39.0,1125,9071.211279
39.0,1550,9089.677266
40.0,1584,9109.549561
38.0,1711,9129.554649
40.0,1655,9150.896677
40.0,1784,9172.150384
38.0,968,9184.277849
36.0,936,9195.11621
40.0,978,9207.377673
38.0,991,9218.379985
40.0,1109,9231.960216
39.0,1581,9250.426418
39.0,1603,9270.235125
39.0,1662,9290.013852
40.0,1713,9310.258947
40.0,1774,9331.628336
40.0,915,9343.942023
34.0,940,9355.86323
38.0,1048,9368.611712
39.0,1066,9380.167641
36.0,1050,9391.233912
36.0,1559,9409.061787
38.0,1607,9425.779306
40.0,1704,9443.888924
37.0,1674,9461.869342
40.0,1757,9481.258977
40.0,889,9490.900002
39.0,964,9501.847278
40.0,1041,9513.255841
40.0,1048,9524.288234
39.0,1095,9536.678448
34.0,1545,9553.180086
38.0,1597,9569.79323
39.0,1666,9587.810834
40.0,1710,9605.857336
38.0,1758,9625.135214
40.0,917,9634.866608
40.0,912,9644.587549
35.0,958,9655.451457
40.0,1040,9666.6013
40.0,1061,9677.637133
40.0,1634,9695.433152
40.0,1676,9713.262685
33.0,1621,9731.049439
38.0,1749,9750.262959
39.0,1737,9769.340204
38.0,895,9780.188083
40.0,918,9789.935797
40.0,966,9801.085274
36.0,1047,9812.218348
37.0,1126,9824.630619
37.0,1574,9841.499126
40.0,1646,9859.611347
38.0,1620,9877.644446
40.0,1721,9895.971877
38.0,1730,9915.235911
39.0,960,9925.284659
37.0,934,9935.111074
35.0,1025,9946.270682
36.0,1002,9957.498929
39.0,1032,9968.584218
39.0,1560,9985.465624
35.0,1655,10003.521554
38.0,1702,10023.053901
39.0,1735,10041.492595
40.0,1753,10060.874411
40.0,914,10070.790861
37.0,1008,10081.970609
38.0,1041,10093.083564
38.0,1045,10104.478244
37.0,1099,10116.853452
40.0,1549,10133.720018
36.0,1593,10150.45321
37.0,1619,10168.615275
39.0,1671,10186.688191
39.0,1779,10206.315664
39.0,885,10216.034139
35.0,1009,10227.29653
38.0,1012,10238.412365
40.0,992,10248.383556
38.0,1091,10260.873432
40.0,1583,10277.624155
33.0,1674,10295.83928
40.0,1636,10314.055753
40.0,1718,10333.409686
40.0,1748,10351.927726
39.0,876,10361.606886
37.0,993,10372.921725
40.0,1001,10384.331637
39.0,1079,10397.182635
38.0,1039,10409.600775
38.0,1597,10429.741299
40.0,1647,10449.966281
40.0,1616,10468.465523
39.0,1661,10488.449118
38.0,1691,10508.594661
38.0,957,10520.778147
35.0,926,10531.693669
40.0,955,10543.891715
40.0,1019,10556.138158
40.0,1123,10568.638371
39.0,1585,10588.558447
39.0,1631,10607.045386
39.0,1632,10626.944114
39.0,1722,10648.35596
40.0,1786,10669.83446
38.0,931,10680.488952
37.0,919,10691.318718
31.0,1019,10703.757902
40.0,1029,10715.895702
39.0,1048,10728.257715
36.0,1602,10748.103054
38.0,1588,10766.473637
38.0,1718,10787.473563
38.0,1751,10807.604322
32.0,1713,10829.274518
40.0,953,10840.82784
38.0,972,10853.195745
37.0,1037,10865.733938
39.0,1046,10878.278018
40.0,1117,10892.235035
39.0,1552,10911.215871
39.0,1605,10929.765608
39.0,1644,10949.609844
37.0,1700,10969.725449
38.0,1742,10990.999558
37.0,920,11001.595421
40.0,959,11013.777184
40.0,1030,11026.028685
40.0,1003,11038.029806
39.0,1027,11050.340418
40.0,1594,11068.878323
32.0,1582,11087.226365
40.0,1650,11107.028394
39.0,1671,11126.83418
38.0,1781,11148.296002
39.0,949,11160.539602
40.0,916,11171.379813
40.0,961,11182.327047
33.0,1082,11195.815679
36.0,1123,11209.399447
39.0,1558,11227.83653
39.0,1674,11247.629213
39.0,1687,11267.801512
38.0,1702,11287.686444
27.0,1740,11309.150782
40.0,878,11319.895844
40.0,1001,11331.850004
40.0,1001,11342.873601
38.0,1061,11356.316408
38.0,1033,11368.547594
37.0,1596,11387.154649
38.0,1659,11406.926422
35.0,1628,11426.737187
40.0,1672,11446.803111
40.0,1693,11466.689206
40.0,918,11477.670206
40.0,980,11489.76687
39.0,956,11501.840642
39.0,994,11512.660089
39.0,1083,11526.206169
40.0,1595,11544.801383
40.0,1647,11564.779587
40.0,1641,11584.608091
38.0,1673,11604.601336
40.0,1716,11624.766807
39.0,935,11636.838045
37.0,993,11647.743933
37.0,979,11660.076551
39.0,1073,11672.356303
37.0,1033,11685.728865
37.0,1599,11704.162258
26.0,1593,11723.734939
40.0,1644,11742.388202
40.0,1734,11763.70692
40.0,1730,11783.94166
40.0,894,11794.633046
39.0,916,11806.612791
40.0,988,11817.544492
40.0,1054,11831.14641
35.0,1056,11843.4783
39.0,1614,11862.068433
38.0,1666,11881.888103
40.0,1652,11901.495388
40.0,1712,11923.126232
38.0,1774,11944.67126
40.0,885,11953.917688
39.0,937,11966.093223
40.0,1011,11978.488075
40.0,1075,11990.9451
40.0,1105,12004.686525
40.0,1604,12023.194301
37.0,1658,12043.155907
39.0,1646,12063.121382
39.0,1682,12082.951126
40.0,1730,12104.235286
38.0,887,12114.878236
38.0,927,12125.692209
40.0,959,12136.707778
37.0,1040,12148.979618
40.0,1051,12162.387045
34.0,1565,12180.679662
40.0,1658,12200.376763
39.0,1635,12220.31431
39.0,1707,12240.183028
38.0,1694,12260.224917
40.0,969,12272.547676
39.0,950,12283.33751
40.0,1028,12295.560997
36.0,997,12307.800931
37.0,1040,12320.188758
40.0,1557,12338.567012
40.0,1590,12358.47932
40.0,1651,12378.324511
39.0,1705,12398.327848
39.0,1734,12418.729035
40.0,878,12430.013505
38.0,980,12442.032619
40.0,960,12454.295953
38.0,1052,12466.393711
40.0,1110,12478.814081
40.0,1589,12498.773117
40.0,1648,12518.583572
39.0,1665,12538.764934
37.0,1666,12558.468689
39.0,1765,12579.70682
26.0,926,12590.385308
37.0,969,12601.254888
39.0,964,12613.412013
38.0,1014,12625.558669
38.0,1105,12639.799735
40.0,1596,12663.179286
39.0,1618,12682.463337
39.0,1686,12701.668239
40.0,1724,12721.140545
38.0,1749,12741.658808
40.0,913,12752.113671
40.0,1008,12764.829667
40.0,1018,12776.901583
38.0,1059,12788.739532
40.0,1070,12800.337256
35.0,1616,12820.14891
34.0,1663,12839.540544
40.0,1643,12859.336875
39.0,1728,12878.642214
40.0,1788,12899.823194
39.0,881,12910.447135
39.0,952,12922.490552
35.0,996,12933.438943
40.0,1087,12945.734882
37.0,1109,12958.216605
40.0,1601,12975.252488
40.0,1632,12993.690915
40.0,1658,13012.291952
39.0,1739,13030.858618
40.0,1744,13052.248709
40.0,950,13062.450166
39.0,950,13073.483032
40.0,1036,13084.60053
38.0,1044,13095.689279
40.0,1105,13108.189025
40.0,1573,13124.858712
39.0,1648,13143.092197
39.0,1633,13161.16881
40.0,1669,13179.246391
40.0,1702,13197.524564
38.0,926,13207.250539
39.0,983,13218.77426
39.0,1038,13230.699554
40.0,1040,13241.956861
38.0,1117,13255.746788
40.0,1605,13272.770653
39.0,1595,13290.795136
33.0,1699,13308.757604
40.0,1747,13328.287135
33.0,1779,13347.991373
36.0,914,13357.742847
39.0,950,13367.521215
40.0,956,13378.63359
40.0,1029,13390.626865
39.0,1112,13402.612287
38.0,1568,13420.559535
34.0,1612,13437.977728
40.0,1658,13457.004365
38.0,1717,13476.397974
40.0,1702,13496.28179
38.0,930,13506.720756
40.0,997,13519.056558
35.0,961,13530.886146
37.0,1072,13542.861511
40.0,1078,13555.327093
39.0,1593,13575.172101
