#{"t_start": 1618919946.152456, "env_id": "MotorTiming-v0"}
r,l,t
40.0,1672,3599.827372
35.0,1679,3619.906911
40.0,1703,3641.43142
37.0,1787,3663.363246
36.0,887,3674.222037
40.0,1007,3685.390882
29.0,1005,3697.742831
40.0,1072,3711.491987
34.0,1098,3724.038142
40.0,1579,3743.925271
33.0,1586,3762.776645
40.0,1667,3782.83754
35.0,1736,3804.186285
23.0,1700,3824.323367
40.0,958,3835.211589
39.0,990,3847.413758
35.0,957,3859.711112
36.0,1065,3872.199793
39.0,1111,3885.926028
40.0,1601,3904.553769
38.0,1665,3924.552914
39.0,1670,3944.861294
38.0,1686,3965.067533
40.0,1702,3986.493895
40.0,902,3997.426607
28.0,943,4008.364489
39.0,968,4020.552165
39.0,1003,4031.623819
39.0,1067,4045.227621
38.0,1630,4064.097883
40.0,1618,4084.260742
38.0,1666,4104.373361
31.0,1717,4125.709966
40.0,1774,4145.966838
33.0,926,4158.006927
32.0,966,4169.020376
39.0,1025,4181.456313
38.0,1049,4193.854273
38.0,1114,4207.720585
34.0,1606,4227.790953
32.0,1592,4247.626244
40.0,1684,4269.591968
40.0,1676,4290.391559
39.0,1706,4311.888636
39.0,903,4322.692731
40.0,980,4334.004209
37.0,1014,4346.530361
40.0,1003,4360.057174
37.0,1028,4373.80033
40.0,1622,4393.867811
39.0,1606,4412.742465
40.0,1653,4433.101774
37.0,1751,4454.772896
34.0,1789,4476.428728
39.0,901,4487.238994
29.0,983,4499.468595
40.0,1016,4512.101589
37.0,1001,4523.779975
39.0,1048,4537.696474
38.0,1550,4556.017386
39.0,1613,4574.490243
40.0,1614,4595.265959
40.0,1676,4615.941061
39.0,1756,4637.007529
39.0,943,4647.310156
38.0,920,4657.375319
37.0,1019,4669.399408
31.0,1015,4681.942748
39.0,1049,4693.834862
38.0,1586,4712.260279
38.0,1659,4732.083366
40.0,1693,4752.367886
37.0,1741,4774.110396
36.0,1730,4794.986668
40.0,899,4806.09298
35.0,976,4818.535523
40.0,966,4829.554219
39.0,1027,4841.634907
39.0,1069,4854.547063
40.0,1548,4872.058833
36.0,1597,4890.044941
33.0,1617,4910.071054
36.0,1721,4930.639617
36.0,1695,4950.953056
37.0,896,4962.173454
39.0,937,4974.318178
39.0,1029,4986.622522
37.0,1061,4999.011448
37.0,1119,5013.047257
36.0,1556,5031.584239
36.0,1602,5051.580115
34.0,1689,5071.583135
39.0,1699,5091.627548
40.0,1757,5113.001328
37.0,894,5124.055697
38.0,980,5135.027298
38.0,1023,5147.489561
40.0,1022,5159.756076
33.0,1093,5173.403897
38.0,1595,5192.167134
38.0,1590,5212.078134
38.0,1682,5232.01715
39.0,1731,5252.103471
38.0,1757,5273.469315
37.0,896,5284.245625
35.0,945,5296.404036
37.0,993,5307.350335
40.0,1016,5320.292235
40.0,1071,5336.903853
37.0,1602,5356.462752
39.0,1610,5379.168617
35.0,1715,5399.60042
33.0,1685,5419.967183
40.0,1711,5442.529424
39.0,912,5453.586705
39.0,913,5464.749989
38.0,1001,5477.27275
37.0,1051,5490.17401
37.0,1103,5505.246393
40.0,1617,5526.998556
40.0,1662,5548.148625
40.0,1624,5569.685721
40.0,1709,5592.546963
38.0,1753,5616.764222
34.0,877,5628.284563
40.0,940,5639.836222
36.0,953,5652.703592
40.0,1077,5665.528357
39.0,1106,5679.698872
40.0,1579,5698.943863
39.0,1610,5719.658069
35.0,1647,5738.963568
33.0,1721,5761.603865
31.0,1729,5783.481307
40.0,883,5795.132056
38.0,953,5808.196208
40.0,952,5820.192828
40.0,989,5832.678087
39.0,1027,5845.279534
39.0,1574,5865.170841
38.0,1679,5886.389968
38.0,1706,5909.95193
40.0,1694,5930.893158
40.0,1710,5951.741072
38.0,941,5964.061333
40.0,919,5975.283874
39.0,1027,5988.269209
34.0,1051,6001.547842
40.0,1104,6015.908247
37.0,1554,6035.55808
40.0,1638,6058.315371
40.0,1673,6080.541729
40.0,1725,6100.82987
39.0,1754,6122.639443
37.0,877,6133.618336
32.0,961,6144.592161
40.0,1020,6157.02923
39.0,1052,6169.377823
40.0,1090,6183.236554
39.0,1601,6203.103493
40.0,1648,6223.888777
40.0,1690,6244.076782
40.0,1725,6265.537444
40.0,1748,6287.115085
37.0,969,6298.139251
38.0,938,6308.987108
34.0,1042,6322.633702
36.0,1042,6335.366201
40.0,1119,6347.838089
37.0,1589,6368.255186
32.0,1641,6389.474664
40.0,1680,6411.473789
36.0,1713,6432.199302
40.0,1775,6454.417509
40.0,875,6465.255928
38.0,979,6478.09736
40.0,954,6489.006868
30.0,1022,6501.622315
40.0,1044,6514.222202
37.0,1548,6532.936973
40.0,1610,6553.397241
36.0,1656,6574.684078
37.0,1745,6596.24455
37.0,1789,6619.511944
39.0,893,6631.202036
40.0,918,6644.308946
36.0,1044,6658.473516
39.0,1044,6672.749569
38.0,1054,6686.491453
40.0,1575,6705.928442
39.0,1601,6726.152334
40.0,1714,6746.703324
40.0,1712,6769.447285
39.0,1750,6792.820329
40.0,958,6806.341189
39.0,974,6818.008797
39.0,979,6830.988529
38.0,1013,6844.227737
37.0,1050,6857.703196
37.0,1572,6877.764148
37.0,1593,6898.776824
39.0,1700,6919.216944
40.0,1707,6940.978102
39.0,1719,6961.493571
37.0,949,6972.537656
40.0,963,6984.90423
39.0,1007,6997.28547
40.0,998,7009.561192
40.0,1077,7022.137684
40.0,1581,7042.621347
38.0,1656,7063.71269
39.0,1660,7084.073779
35.0,1667,7105.17144
39.0,1785,7127.144819
38.0,881,7138.209779
39.0,1009,7150.684164
40.0,1042,7163.135903
39.0,1037,7175.780625
39.0,1093,7189.506422
35.0,1583,7208.162309
38.0,1618,7228.253565
39.0,1637,7249.383555
39.0,1677,7271.299353
37.0,1718,7292.618992
37.0,972,7305.217207
40.0,934,7316.416962
40.0,1037,7328.898066
40.0,1078,7341.469583
39.0,1106,7355.317496
32.0,1594,7375.378194
39.0,1653,7395.388624
39.0,1681,7415.65401
39.0,1745,7435.969008
40.0,1782,7457.883836
40.0,966,7470.163873
37.0,968,7481.192461
39.0,1050,7495.341475
39.0,1046,7508.062686
37.0,1064,7520.618224
36.0,1627,7540.897655
34.0,1611,7559.627352
34.0,1633,7579.881018
40.0,1718,7600.1408
38.0,1721,7621.838286
37.0,882,7632.653987
40.0,952,7643.651416
35.0,1032,7656.207911
32.0,992,7668.480844
40.0,1069,7681.019725
39.0,1589,7701.130915
40.0,1620,7719.991922
40.0,1637,7740.202397
36.0,1714,7761.788089
39.0,1700,7782.155328
39.0,933,7793.091991
40.0,943,7805.302141
27.0,977,7816.425905
39.0,1073,7830.24965
40.0,1052,7842.681364
37.0,1568,7861.287568
38.0,1602,7881.500708
35.0,1694,7901.726619
40.0,1670,7922.219574
40.0,1746,7944.033341
37.0,893,7953.57201
40.0,1001,7966.029512
39.0,1039,7978.775099
38.0,1014,7991.252711
40.0,1116,8005.284946
39.0,1549,8024.891287
40.0,1623,8044.918093
37.0,1706,8065.339724
40.0,1752,8086.973357
40.0,1699,8107.338119
40.0,904,8118.199
33.0,959,8130.446127
39.0,960,8141.585647
37.0,1054,8153.991458
40.0,1107,8167.692976
35.0,1616,8187.826202
32.0,1600,8206.498654
40.0,1639,8226.686525
40.0,1689,8246.805113
30.0,1709,8270.63675
39.0,909,8282.411998
36.0,968,8294.738372
40.0,1033,8307.926796
38.0,1083,8322.639118
32.0,1067,8334.527211
40.0,1614,8353.723822
37.0,1618,8370.531997
40.0,1622,8388.641669
39.0,1659,8406.787142
40.0,1710,8425.009077
36.0,951,8436.008313
40.0,960,8445.798905
39.0,1047,8456.989343
39.0,1051,8469.471499
40.0,1062,8480.607618
35.0,1574,8497.365916
37.0,1639,8515.349299
38.0,1675,8533.286099
40.0,1682,8551.378531
39.0,1782,8570.839614
38.0,908,8580.626548
35.0,975,8591.673971
37.0,1009,8602.780083
40.0,1087,8614.072465
40.0,1061,8626.325547
36.0,1606,8643.042422
39.0,1619,8661.045816
40.0,1645,8679.348756
37.0,1688,8697.451581
40.0,1710,8715.680697
32.0,965,8726.647299
39.0,934,8736.796465
37.0,984,8747.825651
40.0,1055,8758.937465
40.0,1073,8770.121334
31.0,1584,8788.098468
36.0,1581,8804.755366
38.0,1684,8822.883409
39.0,1711,8842.125767
38.0,1712,8860.278441
39.0,900,8869.958665
40.0,987,8880.948479
38.0,1011,8891.964092
40.0,1042,8903.202746
39.0,1048,8914.277625
40.0,1599,8930.942876
39.0,1637,8951.112169
39.0,1685,8971.037769
40.0,1689,8992.537371
39.0,1697,9012.622893
40.0,876,9023.259077
38.0,991,9034.191494
40.0,989,9046.390097
40.0,1050,9058.923286
39.0,1073,9072.561309
36.0,1602,9091.195684
40.0,1589,9111.027134
39.0,1634,9129.599093
39.0,1719,9152.334908
37.0,1782,9173.607637
36.0,951,9184.422018
31.0,951,9196.533852
34.0,1029,9208.861523
40.0,1056,9221.320032
40.0,1061,9233.522914
38.0,1585,9253.237713
40.0,1650,9271.930953
35.0,1714,9293.315179
39.0,1674,9313.292585
40.0,1730,9333.484269
37.0,894,9345.621885
38.0,966,9357.448898
40.0,1019,9370.123813
38.0,1030,9381.49077
40.0,1035,9392.642836
40.0,1567,9409.247852
37.0,1613,9427.132131
36.0,1704,9445.236896
38.0,1699,9463.245567
40.0,1720,9482.584361
40.0,967,9492.362457
39.0,969,9503.298458
40.0,1015,9514.676164
39.0,1083,9525.744396
40.0,1030,9536.899759
39.0,1547,9554.565074
40.0,1657,9572.566496
39.0,1672,9590.468763
39.0,1665,9608.383197
39.0,1755,9626.547515
34.0,874,9636.229805
37.0,950,9647.116385
38.0,1013,9656.917155
40.0,1082,9669.28555
40.0,1063,9680.397484
39.0,1581,9698.074733
38.0,1606,9714.625307
40.0,1633,9732.399791
36.0,1747,9751.611203
37.0,1691,9770.785361
37.0,953,9781.617306
40.0,922,9791.317168
40.0,1027,9802.607571
39.0,989,9813.620508
40.0,1053,9824.759548
38.0,1582,9842.800885
34.0,1615,9859.702685
39.0,1668,9877.819929
30.0,1751,9897.328834
39.0,1762,9916.681595
37.0,969,9926.769666
39.0,922,9937.74243
35.0,963,9947.609021
39.0,1066,9958.928174
33.0,1078,9971.273884
40.0,1613,9988.263169
39.0,1630,10006.28549
40.0,1655,10024.565935
40.0,1695,10042.90982
39.0,1783,10062.328457
39.0,941,10073.503777
37.0,989,10083.43926
40.0,1037,10094.566087
40.0,1000,10105.854661
36.0,1029,10116.97107
39.0,1590,10135.034102
39.0,1666,10153.075341
40.0,1645,10171.304884
39.0,1659,10189.556546
40.0,1722,10207.731726
40.0,903,10217.458152
31.0,914,10227.402865
34.0,991,10238.477577
40.0,1083,10249.865424
40.0,1100,10262.262455
40.0,1622,10280.426141
40.0,1636,10297.264093
38.0,1633,10315.439279
40.0,1677,10333.585662
39.0,1753,10353.237818
40.0,932,10363.028066
37.0,911,10373.054673
35.0,969,10384.406738
40.0,1023,10397.145313
40.0,1067,10409.625035
38.0,1617,10429.810857
38.0,1617,10449.972694
39.0,1700,10469.903752
40.0,1661,10489.900626
40.0,1790,10511.503722
38.0,886,10522.310191
40.0,917,10533.22246
40.0,996,10545.448548
35.0,1081,10557.87012
40.0,1063,10570.201651
37.0,1545,10590.081703
40.0,1605,10608.497936
40.0,1646,10628.426014
40.0,1698,10648.507142
40.0,1723,10669.854316
40.0,932,10680.510507
37.0,950,10691.403779
39.0,996,10703.795203
36.0,1025,10715.925138
40.0,1054,10728.299671
40.0,1593,10748.127349
40.0,1580,10766.480764
39.0,1650,10786.105114
39.0,1673,10805.964057
38.0,1723,10827.672586
38.0,890,10839.087845
40.0,1003,10850.143274
39.0,981,10862.655733
35.0,1044,10875.209582
37.0,1053,10887.742756
38.0,1552,10908.130205
40.0,1616,10926.61876
40.0,1652,10946.487664
37.0,1672,10966.578843
37.0,1746,10987.932184
38.0,948,10998.622303
40.0,967,11010.616138
36.0,1047,11022.979886
40.0,1006,11035.042749
39.0,1106,11047.475659
36.0,1547,11067.196449
37.0,1611,11085.604418
36.0,1626,11105.389186
40.0,1670,11125.158009
38.0,1789,11146.529208
38.0,942,11157.499012
39.0,1003,11169.855385
40.0,982,11182.137071
40.0,1014,11194.255686
39.0,1127,11206.586351
40.0,1595,11226.385176
38.0,1590,11244.618914
37.0,1692,11266.096205
40.0,1746,11286.12191
40.0,1722,11307.398851
39.0,886,11318.297554
38.0,1003,11329.008125
40.0,993,11341.224978
40.0,1012,11353.348778
38.0,1070,11365.625685
39.0,1548,11384.152805
38.0,1586,11403.73474
39.0,1702,11423.796227
34.0,1666,11443.546818
39.0,1708,11464.952866
40.0,972,11476.064636
39.0,988,11488.188866
38.0,971,11499.025144
39.0,1039,11512.458257
34.0,1063,11524.704103
39.0,1580,11543.255162
38.0,1609,11563.121672
39.0,1662,11583.040661
38.0,1744,11603.151753
39.0,1780,11624.733922
39.0,938,11636.812601
39.0,937,11647.602684
40.0,1000,11659.977543
39.0,1084,11672.282783
38.0,1081,11685.755817
40.0,1590,11704.171331
40.0,1663,11723.889024
38.0,1702,11743.957163
40.0,1737,11765.244091
40.0,1750,11786.778705
40.0,918,11797.509383
40.0,948,11808.339564
36.0,1022,11820.592787
39.0,1015,11832.83555
40.0,1115,11846.55093
36.0,1546,11864.978606
40.0,1599,11883.421839
36.0,1671,11903.048314
39.0,1675,11924.628651
40.0,1740,11944.834028
27.0,965,11956.846637
36.0,925,11967.640898
39.0,970,11978.704292
40.0,1030,11992.343193
40.0,1108,12004.816111
40.0,1599,12024.588543
39.0,1598,12043.146505
36.0,1667,12063.164642
39.0,1751,12084.370639
39.0,1783,12105.787787
39.0,929,12116.508687
39.0,946,12127.394072
40.0,1026,12139.762636
40.0,1002,12151.970807
40.0,1093,12165.459762
40.0,1634,12185.160704
40.0,1649,12203.556418
37.0,1616,12223.461182
39.0,1708,12243.38951
40.0,1692,12264.692354
37.0,907,12275.616174
32.0,974,12286.433648
39.0,988,12298.638983
40.0,1008,12310.795503
40.0,1080,12323.331217
38.0,1626,12343.029631
37.0,1624,12363.056024
30.0,1650,12382.895124
40.0,1721,12402.87382
39.0,1715,12425.339665
38.0,953,12435.955017
39.0,982,12447.98896
38.0,987,12458.958848
40.0,994,12471.099258
38.0,1031,12483.410785
40.0,1575,12501.994317
40.0,1602,12521.66968
40.0,1622,12541.772645
40.0,1689,12561.502022
30.0,1718,12581.442314
40.0,945,12593.429383
40.0,913,12604.167866
39.0,1051,12616.543725
40.0,1048,12628.730108
38.0,1087,12644.30541
40.0,1594,12666.270864
33.0,1621,12685.47714
39.0,1713,12704.757969
39.0,1674,12724.036712
40.0,1719,12744.401725
35.0,896,12755.18478
38.0,942,12766.502408
39.0,951,12777.056145
40.0,1033,12790.129385
40.0,1069,12801.7085
40.0,1553,12820.142883
36.0,1652,12839.511778
40.0,1660,12859.346973
39.0,1655,12878.510888
40.0,1734,12898.247827
40.0,910,12908.955289
40.0,965,12921.057925
40.0,1001,12933.300892
35.0,1018,12944.336905
40.0,1079,12955.645931
38.0,1579,12973.570685
40.0,1642,12991.05678
33.0,1631,13009.553816
40.0,1701,13028.000032
38.0,1695,13049.057284
40.0,873,13058.253888
36.0,949,13069.173565
38.0,953,13079.151522
39.0,1026,13090.189559
40.0,1094,13102.7105
38.0,1601,13119.388961
35.0,1597,13137.513432
40.0,1638,13155.478569
35.0,1679,13173.747589
40.0,1705,13191.990613
40.0,962,13202.944694
38.0,932,13213.066709
40.0,980,13224.84971
40.0,1046,13236.22476
40.0,1032,13247.808453
38.0,1635,13267.075275
40.0,1663,13285.260129
39.0,1701,13303.225876
39.0,1686,13321.399844
40.0,1712,13339.504279
37.0,885,13349.527602
36.0,958,13360.484687
39.0,1041,13371.660715
40.0,991,13383.092205
40.0,1090,13395.123498
40.0,1604,13413.584575
40.0,1659,13431.792108
39.0,1635,13449.824362
40.0,1659,13468.084338
40.0,1752,13488.667519
40.0,910,13499.351949
39.0,977,13511.281118
40.0,980,13523.069912
40.0,1058,13535.64265
39.0,1113,13547.525573
40.0,1622,13567.286027
