#{"t_start": 1619005243.979567, "env_id": "MotorTiming-v0"}
r,l,t
40.0,956,2220.536863
40.0,1003,2223.430729
39.0,1031,2230.15093
40.0,1624,2234.7182
36.0,1624,2243.119393
40.0,1669,2251.387252
39.0,1689,2260.000292
38.0,1787,2268.875416
37.0,879,2271.305162
40.0,984,2277.746525
40.0,1025,2280.561261
38.0,1013,2287.243878
39.0,1079,2290.29963
40.0,1590,2299.277965
38.0,1584,2307.582632
40.0,1637,2315.925877
40.0,1720,2324.48565
37.0,1721,2329.277854
38.0,970,2335.91704
36.0,944,2338.496636
40.0,993,2345.118588
38.0,1028,2347.957101
40.0,1110,2354.977809
40.0,1608,2363.265049
40.0,1611,2371.548892
39.0,1641,2376.217673
37.0,1733,2384.972072
39.0,1706,2393.613204
40.0,948,2400.045699
38.0,937,2402.720285
39.0,1047,2409.393774
40.0,1047,2412.393976
40.0,1075,2419.242984
40.0,1638,2427.6251
40.0,1681,2432.382665
39.0,1688,2440.941553
36.0,1704,2449.608434
40.0,1720,2458.507383
38.0,888,2461.20587
40.0,944,2467.797603
38.0,988,2470.649332
40.0,1076,2477.616392
40.0,1067,2480.636076
40.0,1628,2489.136217
40.0,1624,2497.49389
40.0,1629,2505.992251
38.0,1714,2514.832958
39.0,1750,2523.577415
40.0,959,2526.349528
39.0,922,2528.905582
40.0,966,2535.555742
38.0,1009,2538.308609
37.0,1072,2545.176613
39.0,1543,2553.188301
40.0,1641,2561.599467
39.0,1678,2566.365848
40.0,1737,2575.217916
38.0,1720,2583.882196
40.0,909,2590.178049
37.0,993,2593.007283
40.0,1003,2599.445764
40.0,1047,2602.378213
38.0,1048,2609.080577
40.0,1606,2613.485395
36.0,1633,2621.855817
40.0,1700,2630.428163
40.0,1707,2638.910978
40.0,1705,2647.300918
40.0,895,2649.732169
40.0,972,2656.251054
39.0,1006,2658.942247
38.0,1031,2665.610181
39.0,1056,2668.518745
37.0,1591,2676.747791
39.0,1647,2685.106434
39.0,1673,2693.479751
40.0,1741,2702.126706
40.0,1716,2710.707941
39.0,889,2713.302996
40.0,979,2715.994405
40.0,994,2722.643732
39.0,1028,2725.463021
39.0,1088,2732.380029
35.0,1626,2740.688952
40.0,1595,2749.027992
38.0,1661,2753.87692
35.0,1716,2762.591968
37.0,1699,2771.168573
39.0,894,2777.438232
39.0,933,2780.177665
38.0,999,2786.6991
38.0,988,2789.613731
40.0,1118,2796.658961
37.0,1632,2801.375273
39.0,1614,2809.844669
40.0,1649,2818.423602
39.0,1748,2827.336435
35.0,1772,2836.302213
40.0,948,2838.976906
39.0,971,2845.66089
39.0,1037,2848.608064
40.0,1006,2855.363139
37.0,1041,2858.319113
40.0,1552,2866.606115
40.0,1644,2875.123947
39.0,1701,2883.789904
40.0,1674,2892.252745
40.0,1735,2897.172493
39.0,969,2903.705603
40.0,1007,2906.49308
36.0,1004,2913.219267
40.0,1095,2920.022688
37.0,1074,2923.110147
