#{"t_start": 1619005243.986005, "env_id": "MotorTiming-v0"}
r,l,t
39.0,1670,2638.919959
40.0,1760,2647.456655
40.0,988,2650.145927
40.0,930,2656.556936
40.0,961,2659.115037
39.0,1005,2665.719337
39.0,1106,2668.75776
40.0,1569,2676.929394
39.0,1618,2685.213758
40.0,1656,2693.538502
40.0,1734,2702.165779
38.0,1728,2710.783623
38.0,889,2713.372012
39.0,951,2715.984236
40.0,1033,2722.744186
39.0,1017,2725.534072
39.0,1085,2732.437575
40.0,1605,2740.693347
37.0,1658,2749.224002
40.0,1718,2758.012831
39.0,1744,2763.003351
40.0,1725,2771.653154
40.0,964,2778.181564
40.0,966,2780.883632
40.0,1035,2787.660026
37.0,1015,2790.57663
38.0,1039,2797.461495
39.0,1604,2805.846082
38.0,1679,2810.678608
39.0,1644,2819.29403
40.0,1671,2827.949812
40.0,1787,2836.967129
37.0,958,2839.678534
39.0,970,2846.342027
39.0,969,2849.096429
40.0,1042,2855.983128
39.0,1053,2858.935893
40.0,1641,2867.467917
40.0,1668,2876.072529
36.0,1666,2884.641396
39.0,1713,2893.255211
40.0,1772,2902.003913
40.0,953,2904.711164
40.0,955,2911.191714
39.0,1002,2914.070708
40.0,1010,2920.68878
40.0,1089,2923.751083
