#{"t_start": 1619005243.981649, "env_id": "MotorTiming-v0"}
r,l,t
40.0,942,2461.131455
38.0,951,2467.743653
36.0,1027,2470.711792
40.0,997,2477.450639
40.0,1065,2480.470468
36.0,1553,2488.744274
40.0,1674,2497.262045
38.0,1650,2505.804219
39.0,1723,2514.668897
40.0,1713,2523.304393
37.0,922,2525.994572
39.0,997,2528.752911
40.0,965,2535.401618
40.0,1029,2538.209551
40.0,1129,2545.238572
40.0,1628,2553.490014
40.0,1613,2561.841513
39.0,1699,2566.640515
40.0,1665,2575.293948
39.0,1696,2583.895158
36.0,879,2590.100257
36.0,966,2592.859295
40.0,963,2599.178917
40.0,1060,2602.1587
38.0,1071,2608.912482
40.0,1546,2613.173687
39.0,1592,2621.413952
40.0,1677,2629.927732
39.0,1701,2638.405969
40.0,1729,2646.855233
29.0,946,2649.428485
37.0,956,2655.881128
40.0,1020,2658.642442
38.0,1078,2665.415173
38.0,1116,2668.499573
39.0,1576,2676.683471
37.0,1609,2684.944491
38.0,1682,2693.333219
39.0,1715,2701.896742
37.0,1753,2706.841962
40.0,932,2713.312423
40.0,998,2716.06275
39.0,979,2722.665277
40.0,1056,2725.566868
38.0,1045,2732.355599
39.0,1613,2740.628357
39.0,1659,2749.159766
40.0,1694,2754.095822
40.0,1666,2762.668075
39.0,1699,2771.244284
40.0,940,2777.657903
38.0,978,2780.486706
40.0,983,2787.014411
39.0,1061,2790.106808
39.0,1098,2797.129071
40.0,1567,2801.630129
39.0,1623,2810.120112
37.0,1653,2818.713884
40.0,1683,2827.443403
40.0,1711,2836.231111
38.0,925,2838.844564
38.0,990,2845.580303
40.0,1021,2848.486673
33.0,1041,2855.33678
40.0,1100,2858.463533
40.0,1557,2866.760676
40.0,1671,2875.358938
39.0,1682,2883.975775
40.0,1692,2892.501014
39.0,1722,2901.078069
39.0,909,2903.729668
37.0,1008,2906.520218
39.0,1014,2913.274708
37.0,1043,2919.924259
40.0,1086,2923.053298
