#{"t_start": 1619005243.982999, "env_id": "MotorTiming-v0"}
r,l,t
40.0,1776,2205.402469
40.0,962,2211.895553
40.0,992,2214.697762
38.0,985,2221.18151
38.0,1073,2224.239417
39.0,1068,2231.099364
40.0,1565,2239.244607
40.0,1652,2243.913285
40.0,1691,2252.231488
37.0,1709,2260.961507
40.0,1707,2269.603135
40.0,936,2272.150668
40.0,967,2278.564785
40.0,987,2281.244482
40.0,1086,2288.195975
40.0,1091,2295.276178
40.0,1563,2300.146312
39.0,1654,2308.641887
39.0,1623,2316.941323
39.0,1680,2325.456397
39.0,1750,2334.205372
38.0,925,2336.787902
40.0,942,2343.157069
40.0,962,2345.909407
39.0,1047,2352.628284
39.0,1076,2355.713919
40.0,1632,2364.095166
40.0,1653,2372.539064
39.0,1693,2381.16863
35.0,1727,2386.017261
40.0,1700,2394.651549
40.0,896,2400.98607
39.0,990,2403.777184
39.0,1015,2410.391621
40.0,1065,2413.38726
34.0,1099,2420.3861
40.0,1543,2428.490009
40.0,1621,2433.007838
40.0,1649,2441.465268
38.0,1671,2450.054097
39.0,1757,2459.101998
40.0,951,2461.948933
38.0,1012,2468.767994
40.0,1006,2471.619359
39.0,1081,2478.613555
38.0,1092,2485.504202
40.0,1607,2490.151967
40.0,1654,2498.540409
40.0,1661,2507.181906
39.0,1668,2515.902956
38.0,1720,2524.591042
40.0,948,2527.270465
40.0,974,2533.885876
38.0,965,2536.580148
38.0,1091,2543.464101
40.0,1032,2546.307269
40.0,1557,2554.397148
40.0,1650,2562.908512
38.0,1672,2571.545091
40.0,1695,2580.109191
39.0,1748,2585.028633
38.0,973,2591.596223
40.0,922,2594.145147
40.0,987,2600.595775
39.0,1013,2603.36703
38.0,1099,2610.25199
40.0,1624,2618.47527
40.0,1667,2626.874434
40.0,1666,2631.604246
38.0,1707,2640.100633
40.0,1751,2648.60972
40.0,931,2654.938031
37.0,982,2657.719843
40.0,1029,2664.207989
39.0,1041,2667.16928
38.0,1112,2673.999372
39.0,1627,2678.549485
40.0,1595,2686.759276
39.0,1641,2695.074354
39.0,1747,2703.765436
34.0,1719,2712.43229
40.0,886,2714.888051
40.0,988,2721.471906
38.0,1010,2724.304185
40.0,1041,2731.035735
38.0,1086,2734.068544
38.0,1587,2742.284472
38.0,1627,2750.816854
38.0,1707,2759.576912
38.0,1710,2768.175158
40.0,1786,2776.94807
36.0,922,2779.693912
38.0,965,2782.276234
40.0,1046,2789.186234
40.0,995,2792.015565
40.0,1123,2799.169714
39.0,1551,2807.440348
40.0,1578,2815.761631
40.0,1662,2820.583832
39.0,1675,2829.249326
40.0,1698,2837.990378
40.0,971,2844.625357
40.0,960,2847.399237
36.0,995,2854.0574
39.0,1037,2857.090404
40.0,1113,2864.080839
40.0,1592,2868.567487
40.0,1649,2877.138565
38.0,1708,2885.828156
40.0,1739,2894.54559
40.0,1761,2903.276296
39.0,951,2905.919649
39.0,977,2912.543895
40.0,986,2915.284022
39.0,1027,2922.026326
36.0,1067,2924.929692
