#{"t_start": 1619005243.984884, "env_id": "MotorTiming-v0"}
r,l,t
40.0,1707,2064.737151
39.0,1700,2073.228314
40.0,1701,2081.626008
39.0,912,2084.121894
40.0,981,2090.656877
39.0,1031,2097.148123
40.0,1090,2100.284803
39.0,1040,2106.798689
39.0,1570,2111.160911
38.0,1640,2119.548189
40.0,1635,2127.939248
40.0,1680,2136.471416
40.0,1760,2145.21115
37.0,946,2147.918084
40.0,954,2154.451043
35.0,979,2157.245556
40.0,1087,2164.111435
36.0,1039,2167.067681
39.0,1562,2175.331027
40.0,1633,2183.678981
40.0,1683,2192.318437
36.0,1669,2196.992169
40.0,1762,2205.766551
40.0,894,2212.091616
38.0,990,2214.88747
38.0,1004,2221.434973
35.0,1027,2224.350462
40.0,1084,2231.257394
36.0,1609,2239.535205
40.0,1606,2244.062225
40.0,1693,2252.384986
38.0,1695,2261.076895
40.0,1795,2269.958855
40.0,940,2276.193399
39.0,934,2278.83351
40.0,1014,2285.403519
39.0,1026,2288.384485
40.0,1056,2295.391976
40.0,1587,2300.297328
40.0,1606,2308.665545
40.0,1699,2317.176756
39.0,1679,2325.694027
40.0,1718,2334.354236
40.0,970,2337.05925
39.0,927,2343.396804
36.0,1019,2346.301913
40.0,1045,2353.039338
39.0,1067,2356.069986
40.0,1563,2364.262556
40.0,1674,2372.769694
38.0,1702,2381.426221
38.0,1773,2390.179832
40.0,1760,2395.187171
40.0,928,2401.626548
40.0,990,2404.399247
40.0,965,2410.907093
40.0,1077,2413.901288
39.0,1037,2420.73875
37.0,1569,2428.937544
40.0,1665,2437.343715
36.0,1657,2442.027544
39.0,1742,2450.880724
39.0,1767,2460.001842
39.0,910,2466.488807
40.0,925,2469.210349
39.0,967,2475.801304
37.0,1016,2478.761114
40.0,1087,2485.64937
39.0,1601,2490.272549
40.0,1678,2498.72178
40.0,1675,2507.409027
40.0,1712,2516.260588
39.0,1775,2525.114275
40.0,934,2527.730117
38.0,952,2534.309246
39.0,968,2536.978493
40.0,1060,2543.795621
40.0,1039,2546.636515
40.0,1637,2554.952238
40.0,1587,2563.309109
38.0,1668,2571.948444
40.0,1727,2580.615065
40.0,1779,2585.567765
39.0,905,2591.959153
40.0,969,2594.619594
39.0,1000,2601.12629
36.0,1021,2603.890349
40.0,1135,2610.894659
38.0,1612,2619.126509
40.0,1618,2627.422083
40.0,1660,2632.044003
40.0,1662,2640.422893
40.0,1786,2649.028549
40.0,943,2655.423316
36.0,1009,2658.226585
40.0,985,2664.654518
40.0,1066,2667.658734
39.0,1102,2674.491565
40.0,1547,2678.780838
38.0,1593,2686.986424
39.0,1646,2695.318655
35.0,1711,2703.919636
40.0,1732,2712.620255
40.0,943,2715.232679
40.0,917,2721.631429
39.0,1018,2724.472006
40.0,1091,2731.356297
37.0,1076,2734.337625
39.0,1630,2742.729181
39.0,1677,2751.375927
40.0,1691,2760.08939
40.0,1682,2768.620422
40.0,1763,2777.329385
40.0,910,2780.014856
40.0,998,2786.512376
40.0,982,2789.430537
40.0,1013,2796.133842
40.0,1057,2799.272213
40.0,1567,2807.599856
40.0,1605,2815.999815
37.0,1657,2820.789176
37.0,1687,2829.489266
39.0,1719,2838.29052
40.0,941,2844.855726
40.0,980,2847.680444
35.0,1048,2854.505774
40.0,1068,2857.603763
38.0,1089,2864.544339
40.0,1638,2873.011831
39.0,1609,2877.588175
40.0,1622,2886.044088
39.0,1716,2894.69853
40.0,1780,2903.480445
38.0,882,2905.932933
40.0,1004,2912.640653
40.0,961,2915.301472
40.0,1041,2922.085206
37.0,1069,2924.993499
