#{"t_start": 1619005243.988641, "env_id": "MotorTiming-v0"}
r,l,t
39.0,1693,1818.755549
39.0,1698,1827.171798
38.0,971,1829.773454
40.0,991,1836.27792
40.0,970,1838.924969
40.0,1039,1845.645893
40.0,1119,1852.436869
39.0,1550,1856.78098
40.0,1606,1865.103514
40.0,1680,1873.577119
40.0,1709,1881.979701
39.0,1728,1890.361033
40.0,895,1892.86955
40.0,977,1899.255299
39.0,1017,1902.092373
38.0,1041,1908.648691
39.0,1099,1911.725711
40.0,1612,1919.915511
36.0,1666,1928.355895
39.0,1695,1936.920446
39.0,1667,1945.332643
40.0,1751,1950.142231
40.0,970,1957.328057
39.0,996,1960.380151
36.0,990,1967.246055
40.0,1002,1969.954184
38.0,1048,1976.786747
40.0,1623,1985.151077
40.0,1581,1993.186665
40.0,1673,1998.387105
37.0,1751,2007.346003
40.0,1720,2016.512663
40.0,977,2022.863407
40.0,1013,2026.129153
40.0,987,2032.572039
39.0,1045,2035.529459
38.0,1101,2042.281761
40.0,1577,2046.65569
38.0,1657,2054.927389
38.0,1702,2063.485263
39.0,1686,2071.901986
38.0,1741,2080.398223
40.0,880,2082.851053
40.0,996,2089.358266
40.0,1024,2092.223726
40.0,998,2098.704367
39.0,1113,2101.761421
40.0,1557,2109.818156
39.0,1610,2118.068875
39.0,1628,2126.434685
40.0,1662,2134.894606
38.0,1790,2139.882062
40.0,930,2146.400746
40.0,1016,2149.267233
38.0,1034,2156.066595
40.0,1085,2159.102166
40.0,1094,2166.025555
40.0,1610,2174.437025
39.0,1629,2182.7448
37.0,1633,2187.335861
40.0,1750,2196.193672
39.0,1782,2205.030413
40.0,962,2211.498691
38.0,948,2214.184732
35.0,1001,2220.699605
40.0,1012,2223.60938
40.0,1060,2230.418176
40.0,1618,2238.720278
38.0,1665,2243.454242
38.0,1638,2251.63674
39.0,1673,2260.22256
40.0,1753,2269.001794
40.0,934,2271.579359
40.0,933,2277.876371
40.0,981,2280.572609
40.0,993,2287.193295
40.0,1065,2290.214391
40.0,1569,2299.127333
40.0,1588,2307.445356
39.0,1671,2315.886044
40.0,1675,2324.312514
40.0,1748,2329.193133
38.0,960,2335.802488
40.0,1010,2338.565053
40.0,962,2345.100771
40.0,1046,2347.988914
40.0,1039,2354.809915
40.0,1583,2363.022704
40.0,1676,2371.49139
40.0,1629,2376.128424
40.0,1727,2384.865844
39.0,1701,2393.492047
40.0,927,2399.854154
39.0,922,2402.499844
40.0,1051,2409.173117
40.0,1035,2412.148749
35.0,1051,2418.899485
40.0,1615,2423.488296
40.0,1640,2431.920353
40.0,1683,2440.439227
39.0,1655,2448.969965
36.0,1759,2457.94644
36.0,925,2460.739859
38.0,956,2467.378754
39.0,973,2470.209806
37.0,1009,2476.974797
40.0,1030,2479.906816
38.0,1617,2488.361003
39.0,1605,2496.695508
40.0,1707,2505.37088
38.0,1703,2514.156982
39.0,1740,2519.121408
40.0,909,2525.565843
40.0,919,2528.119
40.0,1023,2534.916726
40.0,1036,2537.755525
39.0,1127,2544.765376
40.0,1592,2552.906033
38.0,1679,2561.426289
40.0,1714,2566.300534
40.0,1715,2575.094622
39.0,1777,2583.91661
39.0,929,2590.273308
40.0,980,2593.064378
40.0,990,2599.466079
38.0,1080,2602.489393
39.0,1035,2609.155431
40.0,1624,2617.328966
39.0,1673,2622.083138
40.0,1648,2630.517353
40.0,1687,2638.948473
40.0,1716,2647.361369
39.0,949,2649.94252
38.0,931,2656.349772
39.0,1012,2659.054568
39.0,1068,2665.836725
40.0,1110,2668.880244
40.0,1612,2677.179701
40.0,1622,2685.471195
39.0,1623,2693.708903
40.0,1678,2702.175955
40.0,1746,2710.84821
40.0,882,2713.411643
39.0,972,2716.091414
40.0,984,2722.705476
37.0,1035,2725.54719
38.0,1055,2732.367005
40.0,1631,2740.694968
40.0,1651,2749.200691
40.0,1651,2754.012274
38.0,1680,2762.623237
40.0,1748,2771.339168
38.0,931,2777.741092
39.0,982,2780.565965
40.0,981,2787.098599
39.0,993,2789.987129
39.0,1077,2796.935814
40.0,1548,2801.397761
39.0,1649,2809.963289
40.0,1657,2818.569279
39.0,1696,2827.335813
40.0,1727,2836.165691
40.0,950,2838.852752
39.0,962,2845.50286
37.0,1002,2848.363687
40.0,1082,2855.324811
40.0,1093,2858.432034
36.0,1572,2866.772686
40.0,1638,2875.278325
38.0,1700,2883.944663
40.0,1716,2892.542299
40.0,1737,2901.166094
39.0,923,2903.849793
40.0,945,2906.460245
40.0,1040,2913.290649
40.0,1070,2920.024162
40.0,1086,2923.140863
