#{"t_start": 1619005243.978432, "env_id": "MotorTiming-v0"}
r,l,t
40.0,966,2088.547015
39.0,983,2091.354788
40.0,1012,2097.825368
40.0,990,2100.635582
40.0,1060,2107.23632
40.0,1629,2111.724778
40.0,1603,2120.020073
39.0,1707,2128.627608
40.0,1739,2137.303669
38.0,1712,2145.962737
39.0,917,2148.560218
39.0,936,2155.054088
39.0,992,2157.854254
40.0,1005,2164.518818
39.0,1053,2167.503506
40.0,1573,2175.782397
40.0,1600,2184.055005
40.0,1663,2192.649018
39.0,1672,2201.157725
40.0,1796,2206.159562
40.0,937,2212.630578
40.0,1014,2215.487278
40.0,952,2221.906578
40.0,999,2224.739344
39.0,1066,2231.595821
40.0,1559,2239.730738
40.0,1661,2248.083744
39.0,1682,2252.686881
38.0,1707,2261.426209
40.0,1726,2270.109395
38.0,946,2276.371642
40.0,957,2279.055934
39.0,950,2285.461936
40.0,1021,2288.425053
39.0,1049,2295.415369
39.0,1597,2300.34373
40.0,1627,2308.775045
40.0,1647,2317.1376
40.0,1729,2325.802259
39.0,1709,2334.433333
38.0,931,2337.025271
37.0,931,2343.373295
36.0,1021,2346.284335
40.0,1080,2353.129482
40.0,1029,2356.046031
40.0,1635,2364.439507
40.0,1648,2372.87579
40.0,1673,2381.45259
40.0,1709,2390.011431
39.0,1727,2394.944082
40.0,897,2401.29491
38.0,940,2403.939566
35.0,992,2410.493726
40.0,1024,2413.366008
37.0,1107,2420.386232
39.0,1616,2428.708704
40.0,1603,2433.159846
38.0,1633,2441.57202
40.0,1692,2450.224025
35.0,1701,2459.118049
31.0,952,2461.965674
38.0,937,2468.557284
40.0,1058,2471.572169
40.0,1047,2478.461484
40.0,1112,2485.406331
40.0,1630,2490.12678
40.0,1627,2498.445668
40.0,1711,2507.224062
39.0,1673,2515.959067
40.0,1737,2524.701507
36.0,945,2527.364959
39.0,987,2534.025991
40.0,974,2536.732996
40.0,1070,2543.563688
40.0,1085,2546.542937
40.0,1617,2554.801918
39.0,1621,2563.25179
40.0,1630,2571.771225
39.0,1673,2580.276761
38.0,1731,2585.135529
40.0,965,2591.678439
40.0,965,2594.343147
39.0,962,2600.734512
40.0,997,2603.449743
40.0,1053,2610.212579
40.0,1551,2618.217938
39.0,1593,2622.690064
38.0,1632,2631.081182
39.0,1656,2639.436068
38.0,1713,2647.8325
39.0,950,2650.420594
74.0,1957,2659.586311
40.0,1021,2666.236532
38.0,1085,2669.191835
39.0,1114,2676.119006
40.0,1580,2684.288539
40.0,1660,2692.587065
38.0,1649,2697.160602
40.0,1746,2705.932446
40.0,1765,2714.70568
39.0,948,2721.158144
39.0,948,2723.830061
40.0,1027,2730.498171
40.0,1027,2733.405
39.0,1026,2740.022265
40.0,1627,2748.401537
40.0,1599,2753.124492
37.0,1650,2761.67023
40.0,1710,2770.284812
39.0,1704,2778.911253
37.0,936,2781.459122
37.0,959,2788.083799
38.0,1048,2791.079084
37.0,1023,2797.946265
39.0,1050,2800.919884
37.0,1575,2809.279615
39.0,1689,2817.962933
40.0,1697,2826.725453
40.0,1727,2835.551788
38.0,1755,2844.40605
38.0,941,2847.146095
39.0,965,2853.691691
39.0,1037,2856.755464
36.0,1044,2863.528139
39.0,1090,2866.666398
40.0,1630,2875.14653
40.0,1648,2883.658542
38.0,1708,2892.215781
40.0,1735,2897.138328
40.0,1801,2905.987996
38.0,909,2912.410979
40.0,923,2914.99534
38.0,1035,2921.734761
40.0,1018,2924.530746
