#{"t_start": 1618946252.733106, "env_id": "MotorTiming-v0"}
r,l,t
40.0,1008,671.052947
39.0,1046,675.971124
40.0,1122,681.451102
40.0,1636,689.189811
38.0,1593,696.724539
38.0,1669,704.594627
39.0,1748,713.00083
40.0,1704,721.100364
40.0,913,725.41637
39.0,994,730.140221
37.0,1045,735.067821
39.0,1087,740.35144
40.0,1118,745.620959
40.0,1606,753.271201
40.0,1613,760.925236
40.0,1680,768.978663
38.0,1724,777.132618
37.0,1775,785.528807
40.0,971,790.134314
40.0,936,795.277793
40.0,1012,800.747759
40.0,1035,806.074408
40.0,1123,811.836948
39.0,1641,820.29873
38.0,1681,829.115825
40.0,1704,838.157987
39.0,1716,847.154728
40.0,1750,856.180158
39.0,961,861.134718
37.0,980,866.363722
40.0,1001,871.499013
40.0,1034,876.836861
39.0,1066,882.4513
40.0,1575,890.536354
40.0,1621,899.151111
39.0,1684,907.776816
39.0,1706,916.72473
40.0,1774,926.041908
40.0,966,931.074088
38.0,940,935.988896
37.0,1061,941.597133
40.0,1070,947.281625
39.0,1100,952.985888
39.0,1621,961.387282
40.0,1628,969.834887
40.0,1623,978.32481
39.0,1668,987.128766
39.0,1709,996.023013
40.0,964,1001.076872
39.0,975,1006.252711
38.0,995,1011.766044
38.0,1028,1017.504741
35.0,1070,1023.610715
40.0,1632,1033.035171
40.0,1591,1042.300563
40.0,1674,1051.004742
40.0,1672,1059.810924
39.0,1800,1069.259507
39.0,937,1074.062172
39.0,924,1078.912381
38.0,1002,1084.077149
34.0,1054,1089.602248
38.0,1107,1095.36963
39.0,1663,1104.084069
39.0,1633,1112.629138
40.0,1629,1121.169296
39.0,1744,1130.164127
40.0,1745,1139.350789
39.0,967,1144.421621
40.0,997,1149.662631
40.0,1017,1154.820823
40.0,1050,1160.377968
37.0,1037,1165.911283
40.0,1625,1174.468147
38.0,1608,1182.820648
39.0,1660,1191.400096
40.0,1702,1200.221609
40.0,1796,1209.528331
40.0,901,1214.164727
40.0,968,1219.231331
40.0,1015,1224.534074
39.0,1053,1230.161073
39.0,1039,1235.591522
39.0,1541,1243.621597
40.0,1650,1252.409866
37.0,1665,1261.102166
39.0,1724,1270.080243
40.0,1708,1279.074157
39.0,952,1284.124248
37.0,955,1289.252446
38.0,986,1294.231938
40.0,1032,1299.573408
38.0,1077,1305.069933
38.0,1620,1313.46965
36.0,1579,1321.666485
40.0,1700,1330.423848
37.0,1736,1339.547383
39.0,1744,1348.458353
38.0,956,1353.448567
40.0,990,1358.588274
39.0,1044,1364.03827
40.0,1030,1369.364882
75.0,2149,1380.739187
39.0,1621,1389.076334
39.0,1660,1397.810414
40.0,1715,1406.978583
40.0,1741,1415.92793
35.0,1705,1424.738513
40.0,880,1429.490725
38.0,956,1434.470206
40.0,951,1439.354042
40.0,1030,1444.758393
40.0,1087,1450.386962
40.0,1587,1458.704933
39.0,1664,1467.517112
39.0,1711,1476.449382
37.0,1733,1485.466815
40.0,1762,1494.584134
36.0,932,1499.505861
40.0,1016,1504.850087
40.0,1028,1510.175644
37.0,1005,1515.452761
39.0,1044,1520.923695
40.0,1631,1529.30985
40.0,1648,1537.973297
40.0,1713,1546.817037
40.0,1682,1555.557177
40.0,1707,1564.397511
39.0,891,1569.083863
40.0,993,1574.254936
40.0,1050,1579.960913
40.0,1041,1585.329255
40.0,1116,1591.197708
40.0,1585,1599.421323
40.0,1685,1608.103231
40.0,1701,1616.868231
39.0,1655,1625.489854
40.0,1723,1634.35286
40.0,928,1639.23374
37.0,964,1644.287841
39.0,981,1649.362898
39.0,1069,1654.919432
40.0,1082,1660.547959
39.0,1584,1668.759934
40.0,1617,1677.326356
39.0,1714,1686.213937
40.0,1757,1695.351759
40.0,1699,1704.14193
38.0,911,1708.775144
40.0,973,1713.844945
40.0,1034,1719.192843
39.0,1058,1724.655808
39.0,1085,1730.355783
38.0,1561,1738.427985
37.0,1648,1746.982263
40.0,1667,1755.747368
40.0,1712,1764.602575
38.0,1772,1773.840842
39.0,971,1778.946332
40.0,986,1784.040846
40.0,965,1789.115516
40.0,1036,1794.482862
40.0,1123,1800.406254
38.0,1638,1808.925614
39.0,1679,1817.692766
40.0,1688,1826.613543
39.0,1654,1835.20945
38.0,1741,1844.334127
39.0,932,1849.107119
37.0,927,1853.902279
39.0,1025,1859.200981
38.0,1087,1864.825507
40.0,1061,1870.3406
40.0,1616,1878.758602
39.0,1597,1887.154489
40.0,1664,1895.73858
39.0,1732,1904.841682
39.0,1693,1913.734713
40.0,953,1918.739827
40.0,992,1923.995781
40.0,999,1929.187587
40.0,1051,1934.552142
40.0,1076,1940.2646
40.0,1633,1948.79624
40.0,1656,1957.750992
40.0,1644,1966.245573
40.0,1728,1975.157067
40.0,1776,1984.432425
40.0,951,1989.402431
38.0,996,1994.508944
40.0,1035,1999.940103
40.0,1008,2005.154226
40.0,1055,2010.678316
40.0,1612,2019.13839
38.0,1597,2027.522593
40.0,1633,2036.159933
38.0,1656,2044.944082
39.0,1763,2054.110743
39.0,882,2058.828097
40.0,935,2063.730457
40.0,1025,2068.968195
40.0,1022,2074.340031
40.0,1081,2079.957288
39.0,1625,2088.445396
40.0,1593,2096.663087
40.0,1637,2105.172802
40.0,1715,2114.00809
39.0,1707,2123.004859
39.0,895,2127.706568
40.0,986,2132.769693
40.0,1013,2138.021761
40.0,1055,2143.537474
40.0,1070,2149.022512
39.0,1659,2157.773489
36.0,1657,2166.477698
40.0,1700,2175.339501
39.0,1691,2184.207304
38.0,1724,2193.180959
39.0,910,2197.99084
40.0,963,2203.020017
40.0,969,2208.027556
37.0,1037,2213.301147
40.0,1060,2218.771921
37.0,1620,2227.239201
38.0,1684,2235.983279
37.0,1679,2244.818013
39.0,1732,2253.93022
40.0,1744,2262.889344
40.0,889,2267.581414
40.0,941,2272.495285
40.0,1028,2277.824576
40.0,1080,2283.476679
40.0,1116,2289.308058
40.0,1588,2297.607988
39.0,1651,2306.355762
40.0,1642,2314.872223
39.0,1745,2324.097104
40.0,1762,2333.266993
40.0,946,2338.117328
39.0,950,2343.114392
40.0,1026,2348.469489
40.0,1030,2353.916096
37.0,1033,2359.311234
37.0,1632,2367.77023
39.0,1589,2375.996497
40.0,1645,2384.720342
40.0,1710,2393.672162
38.0,1727,2402.76144
38.0,943,2407.722318
40.0,960,2412.780373
39.0,1047,2418.140317
40.0,1027,2423.582959
39.0,1047,2428.922087
40.0,1569,2437.152455
40.0,1672,2445.929234
40.0,1704,2454.816629
39.0,1723,2463.77832
40.0,1733,2472.965399
39.0,933,2477.896043
40.0,962,2483.036196
40.0,1035,2488.328039
40.0,1054,2493.740873
40.0,1086,2499.29118
40.0,1625,2507.721651
40.0,1661,2516.46522
40.0,1708,2525.375814
39.0,1735,2534.408918
40.0,1797,2543.920791
37.0,908,2548.757403
40.0,914,2553.477962
40.0,1037,2558.845762
40.0,1022,2564.10788
40.0,1085,2569.732144
40.0,1630,2578.218801
40.0,1635,2586.666392
39.0,1655,2595.352147
40.0,1707,2604.372014
40.0,1709,2613.149018
40.0,902,2617.826311
39.0,925,2622.692363
40.0,1021,2627.972123
40.0,1066,2633.557649
40.0,1104,2639.161106
40.0,1629,2647.576123
40.0,1640,2655.976876
40.0,1657,2664.676043
37.0,1694,2673.334123
39.0,1730,2682.426306
38.0,910,2687.282793
40.0,978,2692.362472
40.0,1044,2697.806268
40.0,1020,2703.154943
40.0,1073,2708.844408
40.0,1575,2716.891924
39.0,1607,2725.154595
39.0,1644,2733.881734
40.0,1701,2742.803351
40.0,1784,2751.99942
40.0,932,2756.847453
40.0,975,2761.84913
40.0,976,2766.967284
40.0,1060,2772.420793
39.0,1037,2777.902302
40.0,1658,2786.600547
40.0,1658,2795.217309
40.0,1672,2803.800895
38.0,1724,2812.726457
40.0,1762,2822.027724
40.0,943,2827.087966
40.0,962,2832.107192
38.0,989,2837.322087
40.0,1050,2842.817149
40.0,1086,2848.424859
40.0,1558,2856.506676
39.0,1637,2865.059972
39.0,1646,2873.523901
40.0,1697,2882.32138
40.0,1707,2891.167435
39.0,904,2895.896955
38.0,991,2901.066673
40.0,1010,2906.290522
39.0,1038,2911.60627
40.0,1115,2917.302702
40.0,1603,2925.738349
40.0,1630,2934.260082
38.0,1710,2943.121643
40.0,1673,2952.073647
39.0,1749,2961.36148
40.0,922,2966.069104
39.0,999,2971.173527
37.0,1010,2977.311345
39.0,1000,2982.661268
40.0,1031,2987.976289
39.0,1608,2995.964535
38.0,1641,3003.900277
40.0,1652,3011.894922
40.0,1733,3020.434939
40.0,1727,3028.823836
39.0,957,3033.496511
39.0,990,3038.278912
40.0,1001,3043.147655
38.0,1053,3048.309244
40.0,1047,3053.488716
40.0,1578,3061.141695
39.0,1680,3069.625368
40.0,1706,3077.871397
39.0,1742,3086.450968
40.0,1715,3094.761685
40.0,877,3099.013733
36.0,970,3103.726096
40.0,1057,3108.970259
39.0,1038,3114.057661
37.0,1105,3119.375472
40.0,1602,3127.142231
40.0,1684,3135.315782
39.0,1684,3143.679364
39.0,1702,3151.898639
37.0,1707,3160.192286
40.0,891,3164.478908
37.0,970,3169.322198
38.0,1038,3174.384031
38.0,1028,3179.319935
40.0,1035,3184.318333
39.0,1552,3191.863619
40.0,1633,3199.923002
40.0,1626,3207.877625
40.0,1703,3216.148072
40.0,1710,3224.441994
40.0,917,3229.019072
38.0,932,3233.595899
39.0,978,3238.271067
36.0,988,3243.082955
40.0,1084,3248.331392
40.0,1546,3255.831671
38.0,1591,3263.714306
40.0,1685,3271.893003
40.0,1692,3280.11868
39.0,1791,3288.922498
39.0,947,3293.555566
40.0,934,3298.050501
38.0,1000,3302.964839
38.0,1089,3308.249588
38.0,1081,3313.472891
39.0,1589,3321.378234
38.0,1611,3329.181536
38.0,1662,3337.232619
39.0,1675,3345.387477
37.0,1705,3353.840996
40.0,964,3358.578648
36.0,961,3363.241029
39.0,1016,3368.226341
39.0,1080,3373.438116
40.0,1107,3378.952884
40.0,1592,3386.70122
39.0,1635,3394.655108
40.0,1652,3402.682802
39.0,1712,3411.164215
39.0,1732,3419.588061
40.0,960,3424.265918
40.0,958,3428.883778
40.0,957,3433.594682
40.0,991,3438.406813
38.0,1105,3443.936132
40.0,1618,3451.753507
40.0,1582,3459.442027
40.0,1633,3467.380869
39.0,1691,3475.728353
40.0,1743,3484.183632
39.0,919,3488.672382
40.0,960,3493.31644
40.0,1041,3498.459993
37.0,1069,3503.768648
40.0,1030,3508.712551
39.0,1545,3516.20416
40.0,1666,3524.267225
40.0,1665,3532.511944
38.0,1729,3540.890671
39.0,1700,3549.136119
37.0,899,3553.455453
36.0,1005,3558.433706
39.0,1053,3563.638398
39.0,1078,3568.837123
39.0,1049,3573.94227
37.0,1622,3581.807385
40.0,1668,3590.031097
37.0,1683,3598.20731
40.0,1685,3606.395848
40.0,1784,3615.068203
40.0,888,3619.554009
40.0,975,3624.322878
37.0,975,3629.014014
40.0,1091,3634.320446
38.0,1035,3639.39437
40.0,1558,3647.184529
40.0,1665,3655.440458
40.0,1676,3663.572975
40.0,1730,3672.785188
36.0,1744,3681.891805
40.0,931,3686.83034
40.0,941,3691.702302
40.0,974,3696.667666
38.0,1012,3701.905664
39.0,1091,3707.511112
39.0,1605,3715.929705
39.0,1640,3724.488125
39.0,1630,3733.070578
40.0,1755,3742.341381
39.0,1713,3751.160598
39.0,876,3755.717759
36.0,1017,3761.030213
40.0,1035,3766.483938
39.0,1071,3772.040704
39.0,1066,3777.55676
39.0,1613,3786.061881
38.0,1599,3794.376749
40.0,1624,3802.998053
40.0,1735,3812.026254
40.0,1744,3821.118439
38.0,978,3826.23474
40.0,941,3831.110179
38.0,1005,3836.326968
40.0,1062,3841.774859
40.0,1062,3847.295759
39.0,1563,3855.380579
39.0,1651,3864.089041
39.0,1721,3873.047755
40.0,1732,3881.996824
40.0,1701,3890.838166
38.0,918,3895.555193
39.0,956,3900.40679
35.0,1019,3905.935135
38.0,1050,3911.436745
39.0,1105,3917.210601
37.0,1628,3925.828954
40.0,1597,3934.19118
39.0,1648,3942.73384
39.0,1719,3951.579989
39.0,1737,3960.5324
39.0,889,3965.19629
38.0,930,3969.974412
39.0,1009,3975.188812
39.0,1037,3981.138106
40.0,1062,3986.017163
40.0,1561,3993.330874
40.0,1648,4543.511532
40.0,1651,4551.648206
40.0,1696,4629.637317
39.0,1760,4647.322429
39.0,896,4655.84739
38.0,1008,6399.962948
40.0,1042,6405.592329
40.0,1019,6410.342137
38.0,1114,6476.265167
38.0,1627,6494.758781
36.0,1663,6510.041708
40.0,1652,7051.499296
37.0,1717,7059.502605
40.0,1772,7183.452543
40.0,969,8258.176123
36.0,935,8262.595369
35.0,987,8268.92102
40.0,1025,8331.394407
38.0,1081,8344.906772
39.0,1550,8358.840054
40.0,1594,8374.279583
40.0,1680,9311.021749
40.0,1757,10118.072497
40.0,1733,10163.86471
28.0,934,10194.674409
39.0,963,10205.732853
40.0,978,10215.650439
40.0,992,10225.507674
40.0,1047,10236.420342
40.0,1576,11975.200434
40.0,1589,12032.808769
40.0,1703,12059.914899
39.0,1683,12074.683729
40.0,1718,12092.571039
40.0,900,13828.881383
37.0,998,13833.579997
40.0,1002,13889.190815
40.0,1048,13908.663541
40.0,1053,13918.624389
40.0,1590,13932.486358
39.0,1609,15679.997686
40.0,1662,15687.997922
39.0,1725,15757.646487
38.0,1708,15775.003535
40.0,947,15783.155205
37.0,938,15791.800999
40.0,1018,15803.213249
39.0,993,16328.994871
38.0,1076,16333.971046
38.0,1566,17540.070727
35.0,1636,17598.960051
40.0,1636,17623.727913
40.0,1667,17638.279189
39.0,1768,17656.232177
40.0,954,17982.954026
40.0,980,17987.48257
39.0,976,19391.065313
40.0,1007,19396.143404
40.0,1129,19427.278339
40.0,1579,19475.266255
40.0,1640,19490.079131
38.0,1663,19505.558117
40.0,1734,21248.856077
38.0,1749,21299.101099
39.0,936,21324.997573
39.0,953,21334.769364
38.0,1034,21343.806446
38.0,1031,21352.884551
39.0,1079,21364.078997
39.0,1586,23107.12515
40.0,1601,23168.918842
38.0,1692,23191.456955
40.0,1727,23206.498426
39.0,1765,23224.975435
40.0,960,24960.910238
38.0,938,24965.306627
40.0,1050,25022.622534
39.0,1070,25040.384994
39.0,1047,25050.163119
40.0,1572,25063.79275
40.0,1648,26811.426556
39.0,1674,26820.200416
40.0,1699,26889.642188
39.0,1769,26907.622203
40.0,930,26915.923213
38.0,988,26925.802059
39.0,1011,28668.440323
39.0,1033,28673.492991
40.0,1030,28683.78616
39.0,1596,28750.094616
37.0,1608,28765.216366
40.0,1700,28780.445201
39.0,1712,30522.816608
39.0,1755,30544.482466
40.0,885,30594.145196
35.0,1008,30606.656412
39.0,1026,30615.92245
38.0,1076,30625.216495
40.0,1127,30635.998548
40.0,1547,31711.060855
40.0,1578,31730.690998
40.0,1624,32380.003979
39.0,1721,32447.984758
40.0,1725,32466.176888
39.0,898,32473.945595
40.0,987,32482.782457
40.0,1001,32493.444263
38.0,989,34229.913121
40.0,1102,34235.068168
38.0,1626,34304.8296
40.0,1622,34321.420274
39.0,1714,34336.419693
39.0,1748,35139.723947
39.0,1742,35147.8531
39.0,944,36052.897146
38.0,979,36057.624577
38.0,1036,36082.197242
40.0,997,36086.877067
40.0,1083,36113.005014
40.0,1624,36167.350219
40.0,1601,36182.159428
38.0,1715,36198.515565
40.0,1661,37941.164054
40.0,1690,38002.266659
40.0,886,38017.490275
40.0,950,38026.813363
40.0,1014,38035.596474
39.0,1039,38044.790854
40.0,1037,38055.620164
38.0,1630,39798.019022
40.0,1669,39858.757181
37.0,1661,39882.183125
38.0,1688,39896.90014
39.0,1718,39914.174649
40.0,965,40258.050929
40.0,930,40263.847263
38.0,1017,40268.844593
40.0,1024,40274.120563
40.0,1071,40279.26404
40.0,1556,40286.771054
38.0,1647,40294.59325
37.0,1709,40302.596136
40.0,1715,40310.966407
40.0,1746,40319.536993
39.0,974,40324.439008
38.0,940,40329.401605
37.0,969,40334.136327
40.0,1036,40339.269681
39.0,1052,40344.916392
39.0,1571,40353.366511
38.0,1635,40361.899554
39.0,1684,40370.359972
40.0,1719,40378.783757
39.0,1722,40387.237772
40.0,979,40391.893975
40.0,1017,40396.794964
37.0,1056,40402.253322
40.0,1018,40407.193703
40.0,1084,40412.411997
39.0,1593,40419.980521
40.0,1677,40427.900708
40.0,1714,40436.442095
40.0,1703,40444.581643
40.0,1705,40452.99214
40.0,944,40457.899168
37.0,919,40462.501449
40.0,1015,40467.384192
34.0,1020,40472.517569
38.0,1049,40478.186048
40.0,1636,40486.505233
36.0,1668,40495.5232
39.0,1623,40503.523523
40.0,1747,40512.350316
39.0,1718,40521.111656
40.0,959,40525.716938
34.0,959,40530.248155
40.0,974,40534.819063
40.0,1024,40539.833575
40.0,1096,40545.060364
40.0,1585,40552.510995
40.0,1614,40560.190677
37.0,1647,40568.490069
40.0,1663,40577.102484
40.0,1700,40585.624394
40.0,901,40589.813739
39.0,968,40594.429089
39.0,1038,40599.854556
40.0,995,40604.672933
39.0,1106,40610.155115
40.0,1611,40617.639935
40.0,1668,40625.852377
38.0,1679,40633.916037
39.0,1728,40642.417654
40.0,1743,40650.971151
40.0,928,40655.482572
40.0,941,40660.168998
38.0,1051,40665.562836
40.0,1015,40670.671816
40.0,1120,40676.658448
40.0,1554,40684.492241
39.0,1615,40693.029012
39.0,1674,40701.673428
37.0,1667,40709.810441
40.0,1756,40718.932387
40.0,881,40723.378076
39.0,979,40728.615757
40.0,1053,40734.135362
40.0,1101,40740.165869
39.0,1069,40745.16947
40.0,1569,40752.954896
39.0,1638,40760.984865
37.0,1705,40769.164155
39.0,1734,40778.138084
39.0,1699,40786.784201
39.0,941,40792.370535
39.0,932,40797.445327
40.0,1000,40802.534226
40.0,990,40807.953022
39.0,1123,40813.506672
38.0,1585,40821.400777
40.0,1640,40829.3793
39.0,1646,40837.739927
37.0,1712,40846.772586
40.0,1774,40855.947279
39.0,946,40860.723705
39.0,953,40865.874384
35.0,968,40870.997695
40.0,1023,40876.406975
39.0,1103,40881.940652
40.0,1554,40890.208917
40.0,1655,40898.445473
40.0,1632,40908.457048
39.0,1699,40917.869769
40.0,1751,40926.899095
40.0,893,40931.616179
40.0,987,40936.662622
39.0,986,40942.001993
40.0,1055,40947.62246
40.0,1062,40952.869608
39.0,1565,40961.022257
40.0,1681,40969.947015
40.0,1690,40978.677373
39.0,1719,40987.489031
37.0,1755,40996.596557
40.0,902,41001.41079
37.0,1017,41006.887572
38.0,973,41012.936592
40.0,1063,41018.673482
40.0,1052,41024.462047
39.0,1588,41032.462629
40.0,1652,41041.294105
39.0,1656,41050.213563
38.0,1747,41059.387883
40.0,1708,41068.257776
