#{"t_start": 1618946252.7314281, "env_id": "MotorTiming-v0"}
r,l,t
40.0,1653,2586.901058
39.0,1724,2595.91927
39.0,918,2600.842162
40.0,947,2605.743921
40.0,1049,2611.184146
38.0,1028,2616.454165
39.0,1109,2622.29162
37.0,1563,2630.404565
40.0,1596,2638.586335
40.0,1648,2647.117957
38.0,1709,2655.870076
40.0,1801,2665.300964
39.0,916,2669.934132
40.0,1001,2675.118945
40.0,977,2680.236444
40.0,996,2685.559723
40.0,1035,2690.948758
40.0,1562,2699.095438
40.0,1589,2707.516241
40.0,1714,2716.312343
39.0,1676,2724.925426
40.0,1746,2734.1816
40.0,942,2739.204236
35.0,949,2744.077939
38.0,1022,2749.381211
40.0,1026,2754.655482
40.0,1121,2760.456706
40.0,1600,2768.769976
40.0,1674,2777.506948
38.0,1642,2786.147534
37.0,1696,2794.946678
40.0,1742,2803.90662
40.0,873,2808.409162
40.0,917,2813.177239
40.0,1043,2818.706622
40.0,1072,2824.355587
40.0,1040,2829.860931
40.0,1551,2838.028712
33.0,1647,2846.560702
38.0,1668,2855.202607
36.0,1657,2863.924284
38.0,1768,2872.983301
40.0,891,2877.638044
40.0,992,2882.766485
39.0,1040,2888.15336
38.0,1031,2893.514539
40.0,1079,2899.141816
40.0,1613,2907.483348
40.0,1645,2915.91287
40.0,1690,2924.785827
40.0,1702,2933.673064
39.0,1726,2942.595227
40.0,967,2947.802726
37.0,946,2952.845885
39.0,1047,2958.362097
38.0,1013,2963.707639
40.0,1095,2969.233657
36.0,1561,2978.425395
40.0,1613,2986.749082
40.0,1689,2995.202493
39.0,1700,3003.423281
38.0,1767,3011.969286
38.0,907,3016.359649
40.0,996,3021.321036
40.0,983,3026.106782
39.0,1086,3031.34993
37.0,1133,3036.903472
39.0,1590,3044.612006
40.0,1666,3052.86594
40.0,1679,3060.995214
40.0,1735,3069.749947
40.0,1734,3078.147836
40.0,908,3082.662409
39.0,921,3087.122829
40.0,1048,3092.192214
40.0,1020,3097.176657
40.0,1047,3102.20521
39.0,1548,3109.881577
40.0,1601,3117.619765
40.0,1683,3125.788708
35.0,1702,3134.031154
38.0,1725,3142.60502
38.0,932,3147.100801
40.0,1002,3151.969455
36.0,1034,3156.971323
39.0,995,3161.792868
40.0,1046,3166.887835
36.0,1542,3174.488938
38.0,1585,3182.139016
40.0,1696,3190.383517
40.0,1669,3198.543163
36.0,1782,3207.307349
39.0,896,3211.687517
36.0,982,3216.426725
40.0,981,3221.193111
38.0,1022,3226.17298
40.0,1112,3231.699113
39.0,1638,3239.612493
39.0,1606,3247.381814
40.0,1656,3255.413601
40.0,1711,3263.900379
40.0,1778,3272.520242
40.0,943,3277.087948
39.0,957,3281.739242
39.0,981,3286.508948
40.0,1070,3291.840456
38.0,1114,3297.23664
40.0,1560,3304.830871
40.0,1634,3312.775724
39.0,1634,3320.898338
40.0,1683,3329.040497
39.0,1754,3337.549065
39.0,957,3342.235214
40.0,970,3346.914335
39.0,1000,3351.957777
40.0,1079,3357.197381
40.0,1103,3362.617111
36.0,1572,3370.278165
38.0,1651,3378.341689
39.0,1650,3386.45154
40.0,1750,3394.961967
40.0,1765,3403.525716
39.0,874,3407.804111
39.0,982,3412.697048
40.0,1039,3417.787035
38.0,996,3422.599875
40.0,1123,3428.052108
40.0,1548,3435.587469
40.0,1622,3443.653495
39.0,1657,3451.674129
36.0,1683,3459.843108
40.0,1768,3468.515287
40.0,947,3473.194596
31.0,1009,3478.042793
40.0,1034,3483.108021
40.0,1005,3487.986471
40.0,1037,3493.004879
39.0,1555,3500.717513
40.0,1690,3508.915208
40.0,1666,3517.009397
38.0,1679,3525.127989
40.0,1752,3533.793636
36.0,906,3538.138544
38.0,987,3542.934334
37.0,997,3547.784976
40.0,1080,3552.996155
37.0,1128,3558.58961
39.0,1543,3566.134369
39.0,1611,3573.949713
40.0,1656,3581.983345
40.0,1739,3590.554881
38.0,1747,3599.062843
40.0,915,3603.532975
40.0,913,3607.94632
40.0,959,3612.606335
38.0,1085,3617.912724
40.0,1040,3623.110716
40.0,1633,3631.02672
37.0,1609,3638.85871
38.0,1633,3647.020398
40.0,1753,3655.70616
40.0,1750,3664.193416
40.0,963,3669.42567
40.0,1016,3674.761099
40.0,1018,3680.043619
37.0,1057,3685.590172
40.0,1088,3691.3107
39.0,1561,3699.292337
40.0,1667,3707.927456
40.0,1695,3716.829035
40.0,1765,3726.115358
39.0,1750,3735.257695
39.0,966,3740.381587
40.0,994,3745.505481
38.0,1027,3750.793274
36.0,994,3755.978201
40.0,1071,3761.563417
37.0,1585,3769.900804
36.0,1605,3778.19383
39.0,1641,3786.816127
39.0,1657,3795.486295
38.0,1771,3804.807185
40.0,960,3809.81943
38.0,927,3814.643855
35.0,1052,3820.171286
38.0,1051,3825.632308
40.0,1089,3831.289721
40.0,1558,3839.347838
33.0,1611,3847.663887
39.0,1642,3856.173558
40.0,1725,3865.25779
39.0,1791,3874.616919
40.0,918,3879.363417
38.0,980,3884.432307
40.0,988,3889.557146
39.0,1049,3894.941771
40.0,1104,3900.56258
36.0,1603,3909.181706
39.0,1604,3917.535538
39.0,1709,3926.601489
40.0,1740,3935.714617
39.0,1763,3944.811731
37.0,891,3949.386746
40.0,1004,3954.627366
40.0,957,3959.482296
40.0,1030,3964.879977
40.0,1118,3970.6542
40.0,1584,3978.931388
39.0,1654,3987.207493
38.0,1683,3995.1299
39.0,1681,4545.441843
40.0,1714,4589.339967
36.0,965,4626.182897
40.0,967,4637.322437
40.0,993,4646.801258
40.0,1057,4656.954582
40.0,1111,6401.632747
36.0,1637,6409.331156
40.0,1616,6480.419385
40.0,1672,6497.78605
39.0,1691,6513.53036
36.0,1736,7053.56762
38.0,967,7058.074476
40.0,998,7178.420111
40.0,984,7183.009037
40.0,1070,8258.200407
40.0,1108,8263.415074
40.0,1628,8328.322205
40.0,1581,8347.698197
40.0,1664,8362.393281
37.0,1693,8380.233987
38.0,1746,9313.697113
40.0,971,10116.967592
40.0,924,10121.57402
39.0,977,10160.466862
40.0,1065,10195.788274
40.0,1081,10207.857679
39.0,1555,10223.365921
40.0,1618,11969.186831
40.0,1656,11977.260285
35.0,1696,12046.776534
40.0,1696,12064.769415
40.0,892,12072.490982
35.0,934,12081.129115
40.0,1041,12092.632064
40.0,1039,13829.578672
40.0,1062,13834.556708
40.0,1595,13905.81149
40.0,1671,13921.833709
40.0,1638,13936.488032
40.0,1730,15682.73417
40.0,1781,15710.654146
39.0,955,15756.032623
38.0,972,15767.386261
39.0,1046,15776.725785
40.0,1035,15785.668643
40.0,1096,15796.494292
40.0,1543,16328.881313
40.0,1639,17535.129843
40.0,1706,17543.231934
39.0,1685,17614.177323
40.0,1744,17631.119804
40.0,940,17639.238874
39.0,927,17648.068244
40.0,1064,17980.006508
39.0,1021,17984.808199
38.0,1058,17990.95823
39.0,1639,19396.788558
39.0,1617,19462.903248
38.0,1700,19482.283695
40.0,1674,19496.828597
40.0,1703,21243.923192
40.0,903,21248.784194
38.0,998,21253.463304
40.0,1048,21315.794995
40.0,1000,21328.936616
38.0,1102,21339.155709
40.0,1552,21352.708723
40.0,1593,23101.955082
40.0,1686,23109.904637
40.0,1750,23181.691644
39.0,1792,23198.890151
40.0,887,23206.546799
40.0,947,23215.683531
39.0,1036,24957.429349
40.0,1003,24962.156458
40.0,1119,24979.799211
39.0,1594,25039.550466
39.0,1617,25054.408245
37.0,1660,25069.338539
40.0,1705,26815.24915
40.0,1731,26847.102054
39.0,929,26888.497449
39.0,1005,26899.898919
40.0,1030,26909.367763
39.0,1027,26918.610362
40.0,1097,26930.250899
40.0,1569,28673.111117
38.0,1665,28723.371582
39.0,1623,28756.129686
38.0,1703,28771.075058
40.0,1760,28788.386217
40.0,949,30522.694353
38.0,983,30527.288017
39.0,1025,30560.81275
39.0,1023,30599.475096
38.0,1097,30610.908179
40.0,1617,30624.955403
39.0,1579,30640.698361
39.0,1691,31713.707654
40.0,1703,32375.627226
38.0,1731,32403.842254
39.0,884,32447.39648
40.0,958,32458.883346
39.0,1007,32467.905683
40.0,1021,32476.748803
40.0,1056,32486.753152
40.0,1600,34229.935104
40.0,1673,34253.849047
40.0,1682,34312.351147
40.0,1771,34328.194592
38.0,1766,34344.834987
38.0,910,35139.679229
39.0,962,35144.212564
40.0,1042,36048.62436
36.0,993,36054.325955
40.0,1089,36065.632225
39.0,1606,36086.82347
40.0,1591,36148.371118
35.0,1629,36172.310558
40.0,1666,36187.122128
39.0,1761,37936.200773
40.0,886,37940.389832
40.0,945,37944.797033
40.0,974,38006.073526
40.0,1091,38020.386936
39.0,1121,38030.62611
39.0,1549,38044.19934
40.0,1608,39792.596544
40.0,1679,39800.63866
40.0,1781,39871.851734
39.0,1765,39888.951697
39.0,892,39896.686621
39.0,982,39905.79827
40.0,968,40250.247375
39.0,1059,40260.200713
39.0,1116,40266.2252
39.0,1586,40274.287672
39.0,1669,40282.298473
40.0,1679,40290.345093
40.0,1707,40298.437504
39.0,1724,40306.658318
39.0,976,40311.420937
40.0,998,40316.419247
40.0,1016,40321.195318
40.0,1011,40326.544303
40.0,1109,40332.193986
40.0,1607,40340.241325
39.0,1667,40349.151633
40.0,1662,40357.982691
40.0,1666,40366.654944
39.0,1774,40375.137159
40.0,904,40379.665365
40.0,1044,40384.672961
38.0,1051,40389.846826
40.0,1073,40394.964708
38.0,1072,40400.434509
40.0,1609,40408.37198
37.0,1666,40416.306184
39.0,1618,40423.9457
39.0,1665,40431.980823
40.0,1720,40440.381633
36.0,956,40445.01456
39.0,962,40449.627463
40.0,1022,40455.041516
39.0,1044,40460.265544
40.0,1087,40465.574235
40.0,1559,40473.343383
40.0,1640,40482.049329
39.0,1656,40490.467525
40.0,1734,40499.753023
38.0,1798,40508.580026
40.0,963,40513.451395
37.0,992,40518.501243
38.0,1041,40523.747812
38.0,1043,40528.677995
38.0,1129,40533.995106
40.0,1648,40542.004498
40.0,1603,40549.527522
40.0,1689,40557.548551
39.0,1748,40566.186033
37.0,1737,40575.130676
39.0,952,40580.154924
40.0,935,40584.719503
39.0,980,40589.281767
40.0,1047,40594.260976
36.0,1109,40600.041957
40.0,1640,40608.033107
40.0,1618,40615.688519
38.0,1702,40624.06435
40.0,1688,40631.953154
40.0,1812,40640.988474
37.0,946,40645.687901
39.0,969,40650.375877
39.0,986,40655.19898
40.0,1019,40660.25839
39.0,1069,40665.723288
40.0,1620,40674.065482
38.0,1612,40682.377064
40.0,1630,40690.914719
40.0,1742,40700.050902
40.0,1773,40708.654783
40.0,959,40713.696933
40.0,1011,40718.830666
39.0,1017,40723.947835
37.0,994,40729.339129
40.0,1049,40734.817034
40.0,1620,40743.186745
38.0,1607,40750.927474
36.0,1699,40759.410561
40.0,1727,40767.670425
40.0,1711,40776.37535
40.0,915,40781.25833
40.0,1008,40786.262936
39.0,979,40791.999612
40.0,1001,40797.47676
35.0,1109,40803.12779
40.0,1579,40811.415585
38.0,1622,40819.555741
40.0,1704,40827.857088
39.0,1657,40836.1258
40.0,1701,40845.178318
40.0,907,40849.824375
40.0,973,40854.850412
40.0,1040,40860.124447
40.0,1061,40865.82006
40.0,1104,40871.701801
40.0,1638,40880.051095
38.0,1580,40888.421496
39.0,1663,40896.706371
40.0,1663,40906.757721
40.0,1773,40916.770556
39.0,914,40921.317907
40.0,959,40926.339179
39.0,1051,40931.926315
40.0,994,40937.013901
40.0,1031,40942.585666
37.0,1558,40950.662242
40.0,1637,40959.03699
36.0,1674,40967.967476
40.0,1683,40976.730661
40.0,1778,40985.746501
40.0,920,40990.518989
40.0,965,40995.573855
37.0,992,41000.781445
39.0,1060,41006.52005
39.0,1044,41012.943025
40.0,1625,41021.799782
40.0,1616,41030.091982
35.0,1696,41039.00686
38.0,1680,41048.046632
35.0,1755,41057.33574
40.0,962,41062.650211
40.0,925,41067.25296
