#{"t_start": 1618946252.734517, "env_id": "MotorTiming-v0"}
r,l,t
39.0,964,40325.55605
39.0,1030,40330.873142
40.0,1082,40336.052779
35.0,1582,40344.377046
38.0,1604,40352.982568
40.0,1702,40361.90357
40.0,1753,40370.717163
40.0,1758,40379.33555
38.0,906,40383.691837
40.0,931,40388.287404
37.0,970,40392.953802
40.0,1032,40397.97567
40.0,1131,40403.803077
39.0,1621,40411.595181
39.0,1636,40419.366302
40.0,1659,40427.179745
36.0,1701,40435.666199
38.0,1725,40443.851676
39.0,929,40448.330562
40.0,955,40453.29871
40.0,1007,40458.415427
40.0,996,40463.362269
40.0,1095,40468.622354
38.0,1597,40476.989521
40.0,1654,40485.525319
40.0,1637,40494.228453
40.0,1698,40502.820485
40.0,1715,40511.470067
40.0,974,40516.256652
40.0,915,40521.036227
40.0,985,40525.777002
40.0,1025,40530.608676
40.0,1116,40535.858325
40.0,1614,40543.718646
40.0,1610,40551.283222
40.0,1688,40559.294073
38.0,1743,40567.97747
40.0,1757,40577.129137
40.0,947,40582.032458
38.0,1002,40586.804042
37.0,1002,40591.505424
40.0,998,40596.351533
40.0,1120,40602.189083
38.0,1589,40609.939984
40.0,1664,40617.671517
39.0,1719,40626.111287
40.0,1688,40634.26472
40.0,1726,40642.742311
39.0,938,40647.401332
40.0,956,40652.04977
40.0,991,40656.801019
39.0,1078,40662.358243
39.0,1046,40667.657729
40.0,1603,40675.988129
40.0,1602,40684.134013
39.0,1622,40692.694328
40.0,1666,40701.306124
37.0,1717,40709.690094
39.0,973,40714.833353
38.0,974,40719.763145
40.0,1033,40724.976957
40.0,1000,40730.426794
39.0,1110,40736.394615
40.0,1568,40744.192445
38.0,1644,40752.28764
39.0,1628,40760.29229
39.0,1705,40768.478522
40.0,1726,40777.313341
40.0,899,40782.050561
36.0,914,40786.619104
40.0,974,40792.334898
38.0,1009,40797.814989
40.0,1042,40803.148831
40.0,1607,40811.564602
39.0,1688,40820.031759
40.0,1684,40828.213456
40.0,1676,40836.592244
40.0,1789,40846.091448
39.0,944,40850.976255
37.0,996,40856.102068
39.0,1000,40861.189416
40.0,1056,40866.862851
35.0,1077,40872.567113
40.0,1557,40880.515004
38.0,1651,40889.268507
38.0,1707,40897.776172
40.0,1735,40908.340288
40.0,1760,40918.068513
40.0,887,40922.541206
39.0,990,40927.78679
40.0,998,40933.019557
40.0,1052,40938.467936
39.0,1069,40944.29498
39.0,1597,40952.390818
37.0,1647,40960.937396
38.0,1668,40969.797051
40.0,1728,40978.707596
40.0,1767,40987.814068
40.0,913,40992.522906
38.0,948,40997.460549
40.0,954,41002.567388
40.0,1007,41007.983321
40.0,1129,41014.881814
38.0,1619,41023.754802
39.0,1666,41032.17422
39.0,1710,41041.294298
40.0,1662,41050.243549
40.0,1738,41059.378674
38.0,927,41064.412717
40.0,915,41068.943909
