#{"t_start": 1618913769.4930391, "env_id": "MotorTiming-v0"}
r,l,t
40.0,948,1246.591609
40.0,1033,1251.703724
39.0,1069,1256.8653
40.0,1095,1262.324725
40.0,1550,1270.006754
38.0,1659,1278.587541
40.0,1633,1288.111563
40.0,1682,1296.949552
35.0,1773,1307.770379
38.0,897,1312.289634
39.0,1013,1317.920457
39.0,973,1322.762063
40.0,1000,1327.684253
40.0,1111,1333.659536
39.0,1602,1341.754885
39.0,1604,1349.904291
35.0,1643,1358.082727
40.0,1662,1366.697167
40.0,1732,1376.460471
40.0,940,1381.3428
40.0,961,1385.894027
39.0,1013,1390.777253
40.0,1068,1395.859458
39.0,1110,1401.134521
38.0,1554,1408.641095
35.0,1615,1416.537614
40.0,1671,1424.967225
40.0,1743,1433.466722
40.0,1773,1442.866302
40.0,967,1447.693572
39.0,1006,1453.003849
40.0,954,1457.783222
37.0,1081,1463.131091
40.0,1121,1468.834961
40.0,1614,1477.431502
40.0,1671,1486.40859
39.0,1668,1494.761282
36.0,1707,1503.129565
39.0,1703,1511.457455
36.0,969,1516.294123
38.0,982,1521.338807
38.0,971,1526.438478
39.0,1044,1531.637911
40.0,1091,1537.033447
40.0,1580,1544.828774
40.0,1677,1554.15983
39.0,1676,1563.376278
39.0,1703,1572.517969
40.0,1793,1581.536213
40.0,960,1586.364044
40.0,999,1591.442225
40.0,1050,1596.84149
35.0,1004,1602.441804
39.0,1070,1608.253036
40.0,1603,1616.918839
39.0,1672,1625.937577
38.0,1710,1634.302012
39.0,1683,1642.438351
39.0,1791,1651.411067
39.0,952,1655.936982
36.0,932,1660.546591
40.0,1015,1665.468719
38.0,1050,1670.832624
37.0,1095,1676.172913
40.0,1548,1684.378984
39.0,1620,1692.437878
40.0,1652,1700.746848
40.0,1723,1709.957758
39.0,1746,1718.851977
40.0,893,1723.361075
39.0,996,1728.563215
39.0,1058,1733.913539
40.0,1072,1739.230194
35.0,1099,1744.744541
36.0,1625,1753.453094
40.0,1663,1761.807115
38.0,1704,1770.028192
40.0,1666,1778.01669
40.0,1762,1786.476011
39.0,905,1790.779606
38.0,985,1795.516078
40.0,971,1800.123918
40.0,1001,1804.929441
40.0,1028,1809.907774
40.0,1625,1817.665319
40.0,1624,1825.38347
40.0,1663,1833.40387
40.0,1685,1841.452575
35.0,1791,1849.991822
40.0,875,1854.202363
40.0,981,1858.93933
36.0,1026,1863.821414
38.0,1007,1868.669622
40.0,1074,1873.826473
39.0,1580,1881.401214
39.0,1584,1888.945274
40.0,1635,1896.83231
40.0,1720,1905.042074
39.0,1725,1914.197378
39.0,960,1919.345376
40.0,941,1924.116799
40.0,996,1929.184902
39.0,1022,1934.644146
39.0,1093,1940.35265
37.0,1606,1948.695674
39.0,1608,1957.14084
38.0,1641,1965.512319
39.0,1722,1974.216678
38.0,1702,1982.924705
39.0,948,1987.601204
39.0,935,1992.335574
38.0,1046,1997.42524
40.0,1046,2002.710662
39.0,1071,2008.140925
40.0,1646,2017.153664
40.0,1692,2026.377332
35.0,1675,2035.387933
36.0,1693,2044.250582
38.0,1714,2053.988279
40.0,886,2059.197743
40.0,945,2064.498537
35.0,988,2069.352673
37.0,1079,2074.563314
39.0,1057,2079.670523
40.0,1610,2087.48942
38.0,1625,2095.296694
40.0,1627,2103.096397
40.0,1711,2111.37483
38.0,1751,2119.823542
40.0,962,2124.420419
40.0,922,2128.859697
40.0,964,2133.490986
40.0,1007,2138.307583
40.0,1070,2143.445714
38.0,1546,2150.847778
40.0,1627,2158.681561
40.0,1682,2166.702978
38.0,1741,2175.009596
37.0,1725,2183.317993
37.0,901,2187.657514
40.0,993,2192.775053
39.0,993,2198.27572
39.0,1047,2204.195741
40.0,1048,2209.586722
39.0,1611,2217.769739
40.0,1632,2227.425594
40.0,1698,2236.209809
38.0,1700,2244.904831
38.0,1703,2253.610222
37.0,905,2258.454401
37.0,975,2263.303191
40.0,996,2268.527693
40.0,1047,2274.064213
38.0,1054,2279.749865
39.0,1592,2288.257696
38.0,1632,2296.273515
40.0,1668,2304.399428
39.0,1754,2312.776491
38.0,1717,2320.928865
38.0,884,2325.17468
39.0,976,2329.75676
37.0,993,2334.502039
37.0,1030,2339.363197
40.0,1084,2344.548018
39.0,1627,2352.22459
38.0,1593,2359.774765
40.0,1660,2367.743676
39.0,1713,2375.923047
38.0,1700,2384.267561
38.0,896,2389.517064
39.0,927,2394.111131
40.0,999,2398.930761
39.0,989,2403.824474
39.0,1116,2409.129117
40.0,1625,2417.089295
39.0,1601,2425.393379
39.0,1642,2434.076101
39.0,1749,2442.649437
36.0,1781,2451.808086
40.0,932,2456.407299
40.0,971,2461.25354
40.0,1037,2466.533141
39.0,1002,2471.456136
38.0,1035,2476.657467
38.0,1551,2484.224951
40.0,1654,2492.617871
36.0,1708,2501.172688
40.0,1678,2509.854292
39.0,1732,2518.141201
40.0,969,2522.878439
36.0,1006,2527.635571
39.0,999,2532.451808
35.0,1085,2537.760051
39.0,1093,2543.385187
39.0,1585,2551.165555
40.0,1684,2559.966617
40.0,1634,2568.204239
39.0,1702,2576.461874
40.0,1782,2585.350053
40.0,968,2590.166171
40.0,918,2594.906819
39.0,998,2600.459933
36.0,1097,2606.441312
39.0,1127,2612.035235
40.0,1582,2620.236282
40.0,1674,2628.285863
38.0,1687,2636.407262
40.0,1745,2644.771169
37.0,1750,2653.129337
40.0,961,2657.765085
40.0,978,2662.414599
39.0,1012,2667.334272
40.0,1004,2672.183443
40.0,1077,2677.310761
39.0,1618,2685.032955
37.0,1629,2692.827592
40.0,1627,2700.718974
40.0,1677,2708.70733
40.0,1756,2717.096477
39.0,918,2721.517779
36.0,1001,2726.306054
40.0,973,2731.016417
40.0,1040,2735.974428
40.0,1036,2740.946517
40.0,1548,2748.316824
39.0,1650,2756.235692
39.0,1619,2764.086188
38.0,1749,2772.449526
40.0,1732,2780.716293
39.0,917,2785.125908
40.0,912,2789.697928
40.0,1030,2794.718171
39.0,1070,2799.872216
40.0,1048,2804.859936
39.0,1574,2812.411653
39.0,1655,2820.37496
40.0,1692,2828.441112
40.0,1682,2836.453429
40.0,1718,2844.658485
40.0,904,2849.079691
38.0,957,2853.683608
40.0,960,2858.228727
40.0,992,2862.956967
36.0,1034,2867.928719
40.0,1631,2875.724112
40.0,1629,2883.581588
38.0,1615,2891.261579
37.0,1691,2899.332706
40.0,1752,2907.787813
40.0,933,2912.290807
38.0,948,2916.783423
39.0,1028,2921.751793
39.0,1082,2926.876106
39.0,1049,2931.889678
40.0,1574,2939.492944
39.0,1605,2947.135464
40.0,1664,2955.038838
40.0,1661,2962.986917
39.0,1753,2971.43919
40.0,876,2975.717816
37.0,986,2980.455618
36.0,957,2985.024716
39.0,1050,2990.042932
30.0,1034,2995.294789
40.0,1581,3003.634213
38.0,1583,3011.647424
39.0,1617,3020.068085
38.0,1742,3028.771998
40.0,1756,3037.294861
40.0,973,3041.834642
40.0,932,3046.290762
36.0,1025,3051.106613
40.0,1040,3056.040154
40.0,1117,3061.311924
40.0,1604,3068.903503
40.0,1678,3076.867246
38.0,1681,3085.024858
36.0,1664,3092.902525
33.0,1781,3101.49926
40.0,890,3105.814225
39.0,964,3110.861108
40.0,1003,3115.947648
40.0,1008,3121.45083
39.0,1077,3126.90997
38.0,1628,3134.652885
38.0,1611,3142.331693
39.0,1669,3150.33543
36.0,1744,3159.513006
40.0,1785,3168.787474
37.0,929,3173.703329
37.0,1000,3178.990837
40.0,988,3183.702189
39.0,1081,3189.586951
39.0,1065,3195.432167
37.0,1595,3203.988797
39.0,1662,3212.352671
40.0,1626,3220.825319
38.0,1742,3229.541852
40.0,1717,3237.735626
40.0,944,3242.219908
38.0,950,3246.707855
40.0,1012,3251.543565
40.0,1087,3256.724226
40.0,1052,3261.664326
38.0,1612,3269.316178
40.0,1677,3277.257748
40.0,1643,3285.042615
40.0,1670,3292.939511
39.0,1748,3301.222431
40.0,882,3305.382483
38.0,962,3309.948951
40.0,967,3314.490236
40.0,1029,3319.408196
37.0,1071,3324.450116
38.0,1632,3332.143595
36.0,1678,3340.047656
40.0,1674,3347.929186
40.0,1730,3356.097653
38.0,1779,3364.504455
40.0,929,3368.937536
37.0,992,3373.562516
40.0,1013,3378.398317
39.0,1001,3383.079853
39.0,1061,3388.14365
39.0,1638,3395.88604
40.0,1617,3403.494854
40.0,1653,3411.297753
38.0,1707,3419.334231
40.0,1695,3427.327106
33.0,911,3431.615876
37.0,967,3436.192628
40.0,984,3440.832138
36.0,1038,3445.706349
35.0,1025,3450.574772
39.0,1562,3457.96156
39.0,1605,3465.521895
34.0,1710,3473.626771
40.0,1685,3481.584988
38.0,1696,3489.596587
40.0,901,3493.892882
36.0,989,3498.538751
37.0,1026,3503.410625
39.0,1006,3508.153238
40.0,1067,3513.212881
38.0,1589,3520.795505
39.0,1664,3528.664269
36.0,1704,3536.732588
38.0,1725,3544.905088
39.0,1693,3552.902795
40.0,915,3557.235113
38.0,917,3561.520772
37.0,976,3566.171101
39.0,1061,3571.170994
39.0,1057,3576.171104
39.0,1628,3583.908511
40.0,1673,3591.869801
38.0,1637,3599.644441
40.0,1685,3607.582408
40.0,1739,3615.821283
40.0,940,3620.307147
39.0,946,3624.803597
40.0,1043,3629.886732
40.0,1084,3634.985112
38.0,1082,3640.12442
40.0,1569,3647.544389
40.0,1656,3655.327106
38.0,1641,3663.078882
40.0,1728,3671.226002
38.0,1782,3679.640631
40.0,925,3683.974316
32.0,944,3688.430708
32.0,953,3692.933009
40.0,1035,3697.783824
40.0,1128,3703.120032
40.0,1556,3710.446596
40.0,1584,3717.981932
38.0,1720,3726.129689
40.0,1661,3733.925666
36.0,1794,3742.368137
38.0,965,3746.89915
40.0,948,3751.388427
38.0,980,3756.017217
40.0,994,3760.671873
39.0,1105,3765.914852
37.0,1590,3773.411695
40.0,1603,3781.011919
37.0,1665,3788.848696
35.0,1714,3796.90932
38.0,1774,3805.257967
38.0,916,3809.528221
40.0,937,3813.992854
40.0,1050,3818.911274
39.0,1070,3823.955833
40.0,1051,3828.934366
40.0,1556,3836.613637
39.0,1606,3845.921019
37.0,1715,3854.945196
39.0,1677,3863.754884
40.0,1760,3873.089412
40.0,889,3877.788734
36.0,964,3882.827826
40.0,1041,3888.263997
38.0,1048,3893.764841
40.0,1094,3899.478361
34.0,1546,3907.747312
38.0,1598,3916.136525
40.0,1667,3924.791537
39.0,1712,3933.855259
35.0,1755,3943.185308
37.0,916,3947.879318
39.0,938,3952.893132
40.0,958,3957.937133
37.0,1046,3963.418961
40.0,1060,3968.928635
39.0,1640,3977.470555
40.0,1672,3986.278739
38.0,1625,3994.785035
38.0,1749,4003.898657
39.0,1740,4013.070877
38.0,894,4017.794951
40.0,922,4022.709158
39.0,966,4027.810632
40.0,1048,4033.266756
39.0,1124,4039.156396
39.0,1596,4047.39893
35.0,1643,4055.991421
39.0,1621,4064.407742
40.0,1717,4073.332066
34.0,1734,4082.402702
39.0,964,4087.411164
40.0,936,4092.297277
38.0,1033,4097.796334
40.0,1007,4103.108708
39.0,1044,4108.533167
34.0,1564,4116.810024
36.0,1653,4125.607879
39.0,1701,4134.471164
39.0,1736,4143.511182
40.0,1760,4152.632159
40.0,923,4157.552022
40.0,1008,4162.748618
36.0,1042,4168.211761
36.0,1046,4173.752402
34.0,1101,4179.587145
37.0,1550,4187.668261
39.0,1595,4195.949159
36.0,1619,4204.456281
39.0,1673,4213.37979
38.0,1783,4222.597399
39.0,890,4227.272156
38.0,1011,4232.513811
38.0,1021,4237.865384
40.0,1000,4243.055505
40.0,1093,4248.851978
39.0,1583,4257.202484
39.0,1675,4265.904266
40.0,1649,4274.520986
40.0,1719,4283.41741
40.0,1748,4292.764558
38.0,881,4297.333958
37.0,991,4302.509603
37.0,1010,4307.791181
36.0,1079,4313.356538
39.0,1040,4318.875366
40.0,1598,4328.272281
39.0,1646,4337.416167
40.0,1620,4346.744981
40.0,1663,4356.074958
40.0,1691,4364.865026
38.0,957,4369.730841
37.0,927,4374.646305
40.0,958,4379.734812
35.0,1018,4385.041729
36.0,1125,4391.47161
36.0,1587,4400.592774
40.0,1631,4409.165395
39.0,1635,4417.961597
39.0,1723,4427.575277
38.0,1785,4437.360992
35.0,930,4442.468207
38.0,920,4447.517249
38.0,1019,4453.004762
39.0,1029,4458.542817
40.0,1052,4464.288921
40.0,1601,4473.162129
39.0,1592,4482.85012
40.0,1716,4492.684014
39.0,1751,4502.661949
38.0,1713,4511.931267
40.0,961,4517.256227
39.0,972,4522.7581
39.0,1038,4528.91577
40.0,1045,4535.740392
36.0,1120,4542.053418
38.0,1560,4550.610769
36.0,1614,4559.375847
39.0,1646,4568.454146
40.0,1698,4577.700534
40.0,1745,4587.286728
38.0,925,4592.525957
39.0,958,4598.03506
40.0,1028,4603.868593
38.0,1003,4609.654563
38.0,1028,4616.11987
40.0,1597,4625.049489
37.0,1580,4633.885664
40.0,1649,4643.874303
38.0,1675,4653.612743
38.0,1784,4664.128822
39.0,954,4669.399062
35.0,916,4674.454941
40.0,960,4679.725496
39.0,1091,4685.730881
34.0,1119,4692.046026
36.0,1558,4700.852729
34.0,1674,4710.353594
40.0,1688,4719.96344
39.0,1708,4729.401049
38.0,1746,4739.297769
40.0,879,4744.178438
40.0,1001,4749.72487
40.0,1015,4755.445411
38.0,1063,4761.404055
38.0,1031,4767.2651
40.0,1605,4776.303598
39.0,1659,4785.529674
39.0,1635,4794.726506
39.0,1676,4803.954638
40.0,1694,4813.308836
37.0,917,4818.440161
38.0,978,4823.900836
40.0,958,4829.167941
37.0,994,4834.676248
39.0,1086,4840.83494
40.0,1595,4849.643376
37.0,1646,4858.533944
40.0,1647,4867.522146
37.0,1675,4876.642668
37.0,1709,4886.019215
39.0,938,4891.656182
39.0,997,4897.614952
40.0,995,4903.286968
39.0,1071,4909.634128
38.0,1032,4915.70918
40.0,1599,4924.872407
40.0,1594,4933.832146
40.0,1647,4942.739551
38.0,1741,4952.07468
38.0,1731,4961.352112
40.0,888,4966.199094
39.0,924,4971.103924
40.0,986,4976.451468
40.0,1055,4982.062811
37.0,1060,4987.852313
39.0,1615,4996.548039
40.0,1666,5005.506314
37.0,1657,5014.354668
40.0,1716,5023.576701
38.0,1774,5033.383529
40.0,887,5038.275144
40.0,942,5043.353671
36.0,1010,5048.816834
38.0,1082,5054.79808
40.0,1109,5060.732736
38.0,1607,5069.394951
39.0,1661,5078.343384
40.0,1655,5087.345987
40.0,1684,5096.414308
39.0,1734,5105.841205
40.0,887,5110.627273
37.0,925,5115.654355
40.0,970,5120.824865
36.0,1044,5126.499318
32.0,1050,5132.183627
39.0,1569,5140.631595
38.0,1657,5149.645786
39.0,1635,5158.473602
38.0,1710,5167.722049
40.0,1696,5176.862533
38.0,970,5182.080465
38.0,952,5187.153579
39.0,1028,5192.721917
40.0,996,5198.035025
39.0,1040,5203.582105
36.0,1558,5211.991116
39.0,1597,5220.487635
40.0,1652,5229.310154
38.0,1705,5238.418288
40.0,1736,5247.69946
39.0,881,5252.58724
37.0,980,5257.906558
40.0,963,5263.103776
36.0,1053,5268.769628
40.0,1110,5274.605699
38.0,1590,5283.128673
36.0,1660,5291.936348
38.0,1665,5300.791113
40.0,1668,5309.745603
37.0,1764,5319.170176
40.0,926,5324.800031
37.0,979,5331.204609
39.0,967,5336.78016
38.0,1009,5342.258493
37.0,1104,5348.366406
39.0,1598,5357.275713
40.0,1620,5366.396823
40.0,1687,5375.547523
36.0,1722,5384.815252
33.0,1749,5394.362091
40.0,917,5399.36765
38.0,1009,5404.810399
40.0,1017,5410.290663
40.0,1063,5416.087118
37.0,1072,5421.881662
40.0,1618,5430.767777
37.0,1663,5439.892393
40.0,1646,5448.979037
38.0,1727,5458.386813
40.0,1788,5468.125291
40.0,881,5472.961842
39.0,951,5478.169962
38.0,989,5483.520177
40.0,1092,5489.454683
38.0,1113,5495.510302
36.0,1605,5504.720216
38.0,1633,5514.38584
39.0,1657,5524.246274
38.0,1738,5536.567814
38.0,1744,5547.727273
40.0,952,5552.913339
38.0,950,5557.971565
40.0,1034,5563.501245
38.0,1044,5569.154033
39.0,1112,5575.047115
38.0,1575,5583.421828
39.0,1650,5592.238107
39.0,1634,5601.185387
38.0,1669,5610.330504
40.0,1713,5619.72387
37.0,924,5624.866201
40.0,982,5630.097817
40.0,1041,5635.734525
38.0,1045,5641.389484
40.0,1120,5647.393775
38.0,1606,5656.068447
40.0,1601,5664.762215
39.0,1711,5674.66464
40.0,1752,5684.620406
39.0,1780,5694.255398
39.0,916,5699.209729
38.0,952,5704.429428
40.0,955,5709.571904
40.0,1031,5715.165435
37.0,1110,5721.140009
39.0,1568,5729.652228
40.0,1612,5738.426902
40.0,1659,5747.444914
38.0,1718,5756.739642
38.0,1702,5766.024238
40.0,933,5771.093039
40.0,1006,5776.553599
40.0,963,5781.822464
39.0,1073,5787.733928
