#{"t_start": 1618913769.488013, "env_id": "MotorTiming-v0"}
r,l,t
38.0,1671,1624.343121
35.0,1690,1632.804742
35.0,1752,1641.209392
40.0,1736,1649.8462
39.0,902,1654.278017
39.0,959,1658.894083
40.0,1011,1663.837295
39.0,1091,1669.420928
39.0,1086,1674.705362
40.0,1597,1683.067563
40.0,1620,1691.177495
39.0,1644,1699.321774
39.0,1693,1708.465664
38.0,1740,1717.374101
36.0,910,1721.967685
40.0,986,1727.088455
39.0,1043,1732.453695
38.0,992,1737.388026
39.0,1074,1742.708905
40.0,1574,1750.990517
40.0,1653,1759.47459
40.0,1686,1767.639623
40.0,1686,1775.814626
40.0,1789,1784.36193
39.0,905,1788.663257
40.0,983,1793.388785
40.0,987,1798.11117
39.0,1081,1803.274949
39.0,1065,1808.42237
35.0,1575,1815.929929
40.0,1606,1823.612218
40.0,1626,1831.409994
39.0,1722,1839.64353
40.0,1793,1848.211405
40.0,942,1852.698325
40.0,971,1857.408916
40.0,953,1861.94588
40.0,1068,1867.074286
40.0,1059,1872.167974
38.0,1549,1879.59215
40.0,1633,1887.402784
35.0,1632,1895.228232
40.0,1696,1903.318675
40.0,1783,1912.652137
39.0,886,1917.377778
39.0,1002,1922.612872
38.0,1048,1927.695337
40.0,1080,1933.521597
39.0,1124,1939.474352
37.0,1543,1947.513078
38.0,1619,1955.967183
39.0,1644,1964.417188
39.0,1759,1973.253038
38.0,1785,1982.438649
36.0,947,1987.109271
40.0,921,1991.796429
40.0,975,1996.518883
40.0,994,2001.563907
37.0,1119,2007.050394
39.0,1630,2016.059663
39.0,1629,2024.831899
39.0,1713,2034.005003
40.0,1703,2043.143848
37.0,1789,2053.175337
39.0,915,2058.567811
40.0,919,2063.778279
40.0,1003,2068.735241
39.0,1016,2073.631379
40.0,1062,2078.776072
40.0,1573,2086.438251
40.0,1596,2094.110605
40.0,1664,2102.079709
39.0,1731,2110.436863
40.0,1789,2119.089858
40.0,947,2123.634582
40.0,995,2128.386407
40.0,1038,2133.393364
39.0,1061,2138.457472
39.0,1040,2143.454074
37.0,1567,2150.953486
34.0,1638,2158.847075
39.0,1713,2167.019157
39.0,1664,2174.944464
38.0,1772,2183.489825
40.0,967,2188.19863
40.0,950,2193.087453
40.0,963,2198.444776
38.0,1052,2204.385982
40.0,1035,2209.688376
40.0,1599,2217.805643
39.0,1608,2227.338975
40.0,1620,2235.708217
40.0,1666,2244.269321
33.0,1794,2253.424144
39.0,960,2258.562426
40.0,940,2263.216051
36.0,988,2268.408696
40.0,1027,2273.833272
37.0,1089,2279.680867
40.0,1589,2288.188477
40.0,1588,2296.011843
40.0,1684,2304.207043
39.0,1706,2312.347515
40.0,1731,2320.571014
40.0,905,2324.91537
40.0,991,2329.570058
37.0,1012,2334.408044
40.0,1055,2339.391216
40.0,1037,2344.3388
31.0,1540,2351.610293
40.0,1619,2359.279313
40.0,1653,2367.222182
40.0,1653,2375.106059
37.0,1783,2383.720093
39.0,897,2389.08893
40.0,919,2393.647015
40.0,960,2398.279867
40.0,993,2403.188905
40.0,1112,2408.491895
34.0,1595,2416.307643
40.0,1628,2424.669935
39.0,1633,2433.399219
36.0,1707,2441.677249
38.0,1774,2450.839869
40.0,967,2455.60254
39.0,1008,2460.63462
39.0,1063,2466.057872
40.0,1092,2471.416595
39.0,1063,2476.765634
39.0,1577,2484.452532
39.0,1607,2492.621291
40.0,1684,2501.047194
39.0,1705,2509.867707
40.0,1705,2518.021106
40.0,974,2522.787782
37.0,935,2527.220502
40.0,959,2531.838491
39.0,1059,2537.018969
39.0,1081,2542.512605
40.0,1596,2550.39298
39.0,1633,2558.904743
40.0,1705,2567.566273
40.0,1652,2575.548541
40.0,1722,2584.183345
40.0,924,2588.745517
40.0,954,2593.643033
39.0,1045,2599.324541
38.0,1024,2604.885414
40.0,1108,2610.620886
37.0,1562,2618.639814
40.0,1595,2626.350249
37.0,1650,2634.257689
39.0,1703,2642.535834
40.0,1774,2650.996898
40.0,916,2655.360096
40.0,993,2660.143405
38.0,980,2664.795995
40.0,998,2669.686241
39.0,1035,2674.601684
40.0,1564,2682.110404
40.0,1589,2689.718993
40.0,1713,2697.971422
40.0,1676,2705.953872
37.0,1746,2714.26924
39.0,945,2718.838908
38.0,948,2723.344645
40.0,1031,2728.357971
39.0,1028,2733.324213
39.0,1101,2738.54975
40.0,1600,2746.180924
40.0,1663,2754.156329
40.0,1635,2762.076527
40.0,1694,2770.166136
40.0,1747,2778.526206
40.0,873,2782.728616
39.0,924,2787.241257
39.0,1050,2792.469513
36.0,1074,2797.639601
39.0,1048,2802.689193
37.0,1550,2810.072357
39.0,1643,2817.964145
38.0,1661,2825.924252
40.0,1656,2833.845023
40.0,1764,2842.24624
36.0,893,2846.560173
37.0,994,2851.356905
40.0,1038,2856.270791
39.0,1028,2861.220053
40.0,1076,2866.334467
35.0,1611,2874.036033
38.0,1648,2882.041965
36.0,1688,2890.06787
40.0,1706,2898.2043
40.0,1728,2906.51307
39.0,972,2911.211949
40.0,948,2915.698437
40.0,1046,2920.747317
35.0,1017,2925.560624
40.0,1081,2930.752447
38.0,1556,2938.228854
37.0,1608,2945.885255
38.0,1666,2953.812796
37.0,1691,2961.887129
39.0,1768,2970.458873
39.0,905,2974.850517
39.0,990,2979.621927
39.0,987,2984.312025
39.0,1061,2989.407838
40.0,1112,2994.993274
38.0,1591,3003.393406
40.0,1638,3011.68154
40.0,1664,3020.335819
37.0,1717,3028.921867
38.0,1735,3037.329473
39.0,911,3041.5757
40.0,917,3045.965602
39.0,1041,3050.847599
35.0,1020,3055.70009
40.0,1045,3060.628137
40.0,1544,3067.933893
40.0,1590,3075.475777
40.0,1676,3083.621409
40.0,1694,3091.654797
38.0,1722,3099.881053
40.0,927,3104.435176
40.0,1012,3109.637674
40.0,1036,3114.919262
40.0,991,3120.264455
39.0,1059,3125.74822
39.0,1549,3133.123394
40.0,1585,3140.643777
40.0,1704,3148.809598
37.0,1673,3157.433433
40.0,1771,3166.61253
39.0,896,3171.396557
37.0,984,3176.609197
39.0,980,3181.523072
40.0,1024,3186.638105
40.0,1109,3192.93792
40.0,1641,3201.837021
40.0,1608,3209.700866
38.0,1651,3218.573127
38.0,1708,3227.032491
39.0,1782,3235.718445
37.0,935,3240.212832
40.0,956,3244.674467
38.0,984,3249.410148
28.0,1065,3254.434348
39.0,1118,3259.753248
39.0,1561,3267.183432
39.0,1626,3274.857797
40.0,1633,3282.567679
39.0,1681,3290.504175
39.0,1751,3298.81638
37.0,954,3303.358694
38.0,981,3307.980615
38.0,1013,3312.774988
39.0,1074,3317.859512
40.0,1102,3323.056545
39.0,1572,3330.47552
38.0,1626,3338.152968
39.0,1626,3345.830737
40.0,1750,3354.09994
40.0,1760,3362.400442
39.0,876,3366.52097
40.0,982,3371.164175
38.0,1038,3376.072142
39.0,992,3380.737723
38.0,1127,3386.103362
40.0,1550,3393.426642
40.0,1626,3401.080612
40.0,1659,3408.889322
37.0,1686,3416.847395
39.0,1768,3425.193367
39.0,937,3429.577739
36.0,1009,3434.375154
39.0,1033,3439.210623
40.0,1006,3443.984863
38.0,1040,3448.879892
40.0,1549,3456.199963
40.0,1674,3464.098301
40.0,1648,3471.912608
39.0,1681,3479.873139
37.0,1742,3488.096175
40.0,908,3492.416422
38.0,983,3497.014277
40.0,994,3501.764136
40.0,1078,3506.830469
39.0,1131,3512.213556
38.0,1539,3519.546139
40.0,1611,3527.190702
40.0,1638,3534.961219
36.0,1737,3543.170812
39.0,1752,3551.449162
37.0,918,3555.762029
40.0,918,3560.106054
38.0,958,3564.632469
33.0,1086,3569.732722
31.0,1040,3574.68738
40.0,1633,3582.449432
40.0,1594,3590.034203
36.0,1628,3597.774045
39.0,1752,3606.034208
40.0,1750,3614.31225
40.0,954,3618.844424
40.0,1011,3623.661321
36.0,1017,3628.581671
36.0,1058,3633.620707
39.0,1078,3638.698609
40.0,1550,3646.006542
39.0,1671,3653.90166
39.0,1689,3661.842375
35.0,1753,3670.136658
39.0,1745,3678.377748
40.0,967,3682.885506
38.0,1014,3687.710579
39.0,1032,3692.575398
40.0,993,3697.232609
38.0,1068,3702.296077
39.0,1583,3709.729791
40.0,1593,3717.306086
39.0,1641,3725.076139
40.0,1655,3732.852385
40.0,1772,3741.214968
36.0,961,3745.687255
40.0,927,3750.114157
40.0,1064,3755.116018
40.0,1047,3760.028147
40.0,1091,3765.216654
40.0,1559,3772.549312
39.0,1619,3780.202455
40.0,1642,3787.947543
40.0,1727,3796.070109
39.0,1770,3804.403681
40.0,917,3808.68008
38.0,982,3813.371736
38.0,990,3817.987769
39.0,1038,3822.895232
40.0,1100,3828.08642
38.0,1609,3835.919759
40.0,1602,3845.257546
40.0,1710,3854.262398
40.0,1736,3863.352625
38.0,1753,3872.650824
38.0,888,3877.344265
39.0,1000,3882.591327
37.0,952,3887.544867
40.0,1035,3893.004018
40.0,1121,3898.837943
39.0,1579,3907.264564
39.0,1640,3915.882575
40.0,1685,3924.634473
40.0,1684,3933.541616
40.0,1705,3942.615363
40.0,971,3947.602531
38.0,954,3952.712812
39.0,989,3957.913697
39.0,1051,3963.422259
39.0,1117,3969.25056
39.0,1637,3977.76235
40.0,1617,3986.263004
37.0,1672,3995.024292
40.0,1682,4003.796544
40.0,1729,4012.916446
40.0,969,4018.038867
39.0,998,4023.339689
38.0,987,4028.570158
40.0,1068,4034.086343
40.0,1106,4039.924566
40.0,1619,4048.243893
40.0,1586,4056.569564
39.0,1668,4065.223642
38.0,1673,4073.921944
38.0,1753,4083.086936
40.0,978,4088.147575
40.0,927,4093.02997
38.0,977,4098.220304
40.0,1062,4103.817868
37.0,1082,4109.459639
40.0,1554,4117.634622
40.0,1611,4126.256114
37.0,1656,4134.869875
40.0,1698,4143.703889
36.0,1696,4152.498652
39.0,889,4157.215603
39.0,928,4162.016602
34.0,1007,4167.283082
36.0,1038,4172.773851
40.0,1062,4178.41352
37.0,1593,4186.740676
36.0,1686,4195.485077
40.0,1625,4204.013154
40.0,1732,4213.268152
39.0,1783,4222.469291
39.0,948,4227.459846
40.0,970,4232.487479
40.0,1047,4237.974879
38.0,1022,4243.289353
40.0,1088,4249.04387
35.0,1543,4257.181042
39.0,1628,4265.628391
40.0,1692,4274.492001
40.0,1686,4283.209638
37.0,1744,4292.531176
40.0,945,4297.439386
40.0,921,4302.249718
38.0,1049,4307.737001
40.0,1020,4312.991242
40.0,1059,4318.604965
39.0,1632,4328.160927
39.0,1615,4337.135316
40.0,1699,4346.929577
40.0,1668,4356.267585
38.0,1705,4365.099309
40.0,906,4369.72986
39.0,994,4375.002912
38.0,1047,4380.532405
40.0,1007,4385.786079
38.0,1105,4392.163234
40.0,1543,4401.02516
40.0,1592,4409.373137
40.0,1689,4418.469561
40.0,1750,4428.251249
39.0,1789,4438.044459
40.0,876,4442.869558
40.0,952,4448.078185
38.0,1039,4453.680288
40.0,996,4459.027086
39.0,1122,4465.161286
39.0,1597,4474.14643
35.0,1616,4483.836777
40.0,1657,4493.398255
36.0,1704,4503.068692
37.0,1724,4512.391542
38.0,931,4517.588829
40.0,1007,4523.290628
39.0,1027,4529.387965
40.0,1026,4536.074918
38.0,1096,4542.25224
39.0,1569,4550.868292
39.0,1657,4559.862267
40.0,1622,4568.796866
38.0,1689,4578.004394
37.0,1759,4587.678807
40.0,954,4593.120671
40.0,966,4598.640831
36.0,1023,4604.46544
34.0,1016,4610.359661
39.0,1091,4617.193982
40.0,1616,4626.094506
38.0,1580,4635.074048
40.0,1694,4645.365836
39.0,1706,4655.279681
37.0,1718,4665.315766
40.0,876,4670.109345
39.0,963,4675.42914
38.0,1005,4680.919145
36.0,1024,4686.578129
40.0,1063,4692.649225
40.0,1594,4701.596623
40.0,1673,4711.117586
38.0,1676,4720.635259
39.0,1750,4730.307042
40.0,1773,4740.367336
40.0,910,4745.391492
38.0,986,4750.93078
37.0,1045,4756.795228
39.0,989,4762.319059
37.0,1080,4768.458394
40.0,1606,4777.449888
39.0,1588,4786.311567
38.0,1626,4795.42523
37.0,1674,4804.680328
40.0,1760,4814.413369
40.0,885,4819.358301
39.0,942,4824.616322
39.0,976,4829.972602
40.0,1089,4835.999023
34.0,1124,4842.35697
35.0,1559,4850.996289
40.0,1611,4859.663057
40.0,1681,4868.81202
36.0,1747,4878.366199
39.0,1761,4888.024234
40.0,886,4893.720728
40.0,982,4899.394526
39.0,959,4904.685932
39.0,1057,4911.15103
39.0,1106,4917.538758
40.0,1586,4926.743429
40.0,1669,4935.8792
40.0,1674,4944.907634
40.0,1710,4954.090427
36.0,1734,4963.416806
40.0,964,4968.65833
39.0,994,4973.94406
39.0,1018,4979.450366
39.0,1008,4984.914186
40.0,1109,4990.846916
39.0,1606,4999.495561
36.0,1670,5008.443447
38.0,1664,5017.358646
38.0,1672,5026.394116
40.0,1779,5036.301164
40.0,903,5041.186586
39.0,1012,5046.698377
40.0,1045,5052.345616
39.0,1070,5058.216936
40.0,1072,5064.020898
39.0,1605,5072.678245
40.0,1668,5081.65535
38.0,1617,5090.406673
40.0,1671,5099.502401
39.0,1712,5108.729826
38.0,956,5113.867038
39.0,963,5119.059846
40.0,1017,5124.585671
39.0,1043,5130.157339
40.0,1086,5136.042928
40.0,1568,5144.512292
40.0,1641,5153.39219
36.0,1658,5162.351233
40.0,1730,5171.732594
39.0,1792,5181.37099
40.0,968,5186.564316
40.0,985,5191.899809
40.0,1040,5197.435281
39.0,1043,5203.010133
38.0,1121,5209.095707
40.0,1637,5217.814326
40.0,1585,5226.283461
40.0,1689,5235.288089
38.0,1742,5244.59368
39.0,1722,5254.017955
38.0,950,5259.127745
40.0,938,5264.208515
39.0,979,5269.456868
35.0,1048,5274.973393
40.0,1112,5280.941038
36.0,1639,5289.685059
37.0,1620,5298.286456
37.0,1709,5307.432572
39.0,1688,5316.436626
38.0,1786,5327.179996
39.0,943,5333.094496
37.0,964,5338.467431
39.0,984,5343.814805
38.0,1014,5349.422733
40.0,1076,5355.493098
39.0,1614,5364.612178
40.0,1608,5373.326178
37.0,1620,5382.066892
40.0,1733,5391.54977
40.0,1767,5401.091867
38.0,971,5406.360939
40.0,1012,5411.790432
39.0,1007,5417.270494
40.0,1001,5422.718897
40.0,1048,5428.439386
40.0,1624,5437.348659
39.0,1603,5446.252678
39.0,1688,5455.470166
40.0,1731,5464.862144
40.0,1704,5474.176422
40.0,917,5479.206903
40.0,1005,5484.653759
40.0,968,5489.92878
40.0,998,5495.330939
39.0,1109,5501.593785
39.0,1582,5511.229311
40.0,1615,5519.862753
40.0,1704,5532.840587
38.0,1668,5543.121399
40.0,1706,5553.028326
38.0,907,5557.867898
40.0,982,5563.112455
40.0,1039,5568.754334
40.0,1054,5574.343321
40.0,1105,5580.249645
38.0,1625,5588.910078
38.0,1578,5597.267151
40.0,1660,5606.608689
39.0,1666,5615.756934
40.0,1774,5625.442039
40.0,914,5630.313953
40.0,962,5635.527994
39.0,1048,5641.196608
40.0,997,5646.553702
37.0,1038,5652.184378
40.0,1558,5660.645618
37.0,1631,5669.441486
39.0,1663,5679.603555
38.0,1676,5688.677519
39.0,1777,5698.241901
40.0,922,5703.254332
40.0,953,5708.439599
40.0,995,5713.817048
40.0,1059,5719.485502
34.0,1041,5725.157859
40.0,1615,5733.903094
40.0,1614,5742.723488
40.0,1698,5751.894003
39.0,1678,5760.987762
40.0,1733,5770.462383
40.0,960,5775.67533
40.0,917,5780.68117
40.0,984,5786.016833
