#{"t_start": 1618913769.491764, "env_id": "MotorTiming-v0"}
r,l,t
40.0,1746,1164.752196
39.0,1750,1173.268536
36.0,983,1178.712183
38.0,1001,1184.079923
40.0,1024,1189.118368
38.0,1051,1194.460689
40.0,1030,1199.462351
40.0,1611,1207.593571
39.0,1601,1216.336073
40.0,1657,1225.438772
37.0,1716,1234.501338
39.0,1792,1243.920108
38.0,890,1248.412061
40.0,967,1253.184919
40.0,1012,1258.061023
40.0,1051,1263.309949
40.0,1039,1268.523632
38.0,1546,1276.320268
38.0,1652,1286.107574
38.0,1650,1294.665816
39.0,1722,1304.860103
40.0,1709,1314.128502
38.0,940,1319.192372
40.0,935,1323.799005
39.0,986,1328.724387
37.0,1046,1334.399553
40.0,1079,1339.82815
40.0,1617,1348.033685
39.0,1580,1355.8834
40.0,1698,1364.579744
38.0,1727,1374.125641
39.0,1746,1383.217717
38.0,955,1387.797706
40.0,982,1392.504315
38.0,1043,1397.441172
40.0,1014,1402.285497
40.0,1072,1407.477425
39.0,1602,1415.310269
40.0,1645,1423.488194
39.0,1650,1431.669685
40.0,1694,1440.550157
40.0,1752,1449.50566
39.0,882,1454.058159
40.0,917,1458.655325
38.0,962,1463.411723
37.0,1070,1468.857462
40.0,1109,1474.695594
40.0,1587,1483.499352
39.0,1624,1491.669751
40.0,1658,1499.725542
40.0,1656,1507.908985
35.0,1707,1516.350272
40.0,874,1520.854884
39.0,912,1525.643924
40.0,1044,1530.869395
40.0,1079,1536.190669
39.0,1041,1541.421425
40.0,1600,1550.182066
40.0,1676,1558.927135
39.0,1695,1568.230609
38.0,1698,1577.036014
40.0,1713,1585.689852
38.0,954,1590.517636
39.0,937,1595.401883
36.0,986,1600.747529
35.0,1014,1606.320789
40.0,1061,1612.245884
40.0,1579,1620.643272
40.0,1627,1629.190467
39.0,1622,1636.884188
40.0,1752,1645.462098
36.0,1744,1654.094651
39.0,964,1658.737137
39.0,983,1663.553093
39.0,1012,1668.734773
37.0,992,1673.590649
40.0,1058,1679.165747
40.0,1631,1687.314653
39.0,1600,1695.256289
40.0,1716,1704.440307
36.0,1753,1713.354499
40.0,1716,1722.140963
40.0,898,1726.820832
40.0,928,1731.58857
40.0,998,1736.582109
36.0,1008,1741.556082
39.0,1052,1746.948208
37.0,1573,1755.261223
40.0,1598,1763.246749
40.0,1665,1771.296261
40.0,1686,1779.383751
39.0,1797,1787.959357
39.0,932,1792.431727
40.0,1002,1797.256479
40.0,953,1801.769805
40.0,994,1806.569168
40.0,1069,1811.701459
39.0,1557,1819.135378
40.0,1661,1827.066303
40.0,1677,1835.149445
38.0,1705,1843.285141
39.0,1735,1851.541681
40.0,946,1856.109184
38.0,958,1860.722039
39.0,950,1865.24168
36.0,1031,1870.207243
40.0,1050,1875.207388
40.0,1593,1882.888117
40.0,1633,1890.679063
37.0,1647,1898.563301
40.0,1719,1906.991486
40.0,1710,1916.128751
40.0,936,1921.135045
39.0,915,1925.606241
39.0,1017,1930.91674
40.0,1079,1936.662462
37.0,1027,1941.996477
40.0,1629,1950.440174
40.0,1641,1959.026543
39.0,1673,1967.601514
40.0,1712,1976.301509
39.0,1725,1984.965234
39.0,904,1989.503595
40.0,941,1994.187046
40.0,993,1999.132824
40.0,1033,2004.278169
40.0,1113,2010.264392
39.0,1611,2018.876605
39.0,1600,2027.645645
38.0,1633,2036.353699
40.0,1689,2045.221427
39.0,1702,2054.942758
38.0,954,2060.552753
40.0,937,2065.670392
40.0,1045,2070.784262
40.0,1042,2075.783606
40.0,1108,2081.187627
40.0,1630,2089.023797
40.0,1625,2096.83579
36.0,1711,2105.064139
35.0,1672,2113.159387
39.0,1732,2121.507931
39.0,947,2125.999738
40.0,978,2130.711872
40.0,974,2135.421452
40.0,1062,2140.462654
40.0,1086,2145.686449
39.0,1615,2153.458757
39.0,1622,2161.186936
39.0,1625,2168.979498
40.0,1672,2176.942683
39.0,1723,2185.269831
40.0,964,2190.068562
39.0,969,2195.123196
40.0,971,2200.475633
33.0,1007,2206.210566
40.0,1054,2211.538171
39.0,1551,2219.418454
40.0,1590,2228.96341
40.0,1633,2237.34639
36.0,1660,2245.802648
40.0,1713,2254.64473
36.0,950,2259.631409
40.0,974,2264.562383
39.0,1026,2269.962791
39.0,1007,2275.280062
40.0,1027,2280.777515
38.0,1598,2289.319148
40.0,1652,2297.33483
37.0,1712,2305.716186
39.0,1656,2313.58655
40.0,1777,2322.029882
40.0,930,2326.449028
39.0,999,2331.192481
40.0,1026,2336.041957
40.0,1050,2341.040285
40.0,1094,2346.239061
40.0,1617,2353.90483
38.0,1602,2361.491768
39.0,1637,2369.314729
38.0,1748,2377.679581
40.0,1724,2386.734509
38.0,902,2391.524649
37.0,949,2396.165296
40.0,993,2400.989783
38.0,1029,2406.036811
38.0,1093,2411.291976
39.0,1589,2419.068539
38.0,1644,2427.833699
40.0,1660,2436.236479
40.0,1697,2444.806369
40.0,1706,2453.460804
38.0,964,2458.236107
39.0,988,2463.232754
40.0,1009,2468.306223
40.0,994,2473.131032
40.0,1120,2478.776923
39.0,1562,2486.43695
40.0,1601,2494.556738
40.0,1669,2502.976365
39.0,1719,2511.766565
39.0,1690,2519.832793
39.0,887,2524.168677
35.0,1009,2528.901541
40.0,1032,2533.976024
39.0,1031,2538.971641
40.0,1108,2544.670276
38.0,1552,2552.319373
39.0,1669,2561.050608
39.0,1711,2569.588216
40.0,1720,2578.002297
40.0,1740,2586.726996
38.0,969,2591.657826
37.0,922,2596.489295
39.0,954,2601.686411
39.0,1061,2607.448466
39.0,1075,2612.700492
33.0,1609,2621.064017
37.0,1621,2628.846241
37.0,1636,2636.744911
40.0,1669,2644.72252
40.0,1716,2652.920193
40.0,973,2657.615499
40.0,1024,2662.489928
38.0,987,2667.284759
39.0,1050,2672.350106
40.0,1106,2677.610259
38.0,1576,2685.150698
40.0,1646,2693.014274
39.0,1694,2701.241988
39.0,1707,2709.36808
39.0,1783,2717.889745
37.0,899,2722.179338
39.0,1000,2727.01105
40.0,1042,2732.048189
35.0,1049,2737.026796
38.0,1047,2742.057831
37.0,1581,2749.593166
40.0,1618,2757.399227
36.0,1632,2765.277586
39.0,1669,2773.256028
40.0,1759,2781.663857
39.0,902,2785.973065
40.0,933,2790.701557
38.0,989,2795.481502
37.0,992,2800.256769
40.0,1096,2805.453538
40.0,1605,2813.158723
40.0,1590,2820.832976
38.0,1702,2828.949863
40.0,1698,2837.033945
40.0,1745,2845.360652
40.0,914,2849.840378
37.0,1000,2854.620373
39.0,992,2859.349076
39.0,1003,2864.122937
37.0,1058,2869.235978
39.0,1609,2876.979909
39.0,1590,2884.550486
38.0,1712,2892.70127
36.0,1716,2900.901397
40.0,1754,2909.374261
38.0,922,2913.810588
40.0,980,2918.4749
40.0,1026,2923.374435
39.0,1079,2928.535166
40.0,1125,2933.871638
40.0,1561,2941.447568
40.0,1587,2949.011945
39.0,1620,2956.73013
40.0,1659,2964.643845
40.0,1761,2973.143705
38.0,891,2977.511486
40.0,946,2981.995826
40.0,1008,2986.855878
39.0,990,2991.542128
36.0,1061,2997.168013
39.0,1590,3005.371834
39.0,1623,3013.727415
40.0,1656,3022.303152
40.0,1712,3030.741551
37.0,1730,3039.0652
40.0,966,3043.601185
39.0,1008,3048.36079
37.0,986,3053.039459
39.0,995,3057.721408
40.0,1028,3062.623137
40.0,1556,3069.986792
40.0,1675,3077.948469
40.0,1659,3085.965644
40.0,1729,3094.156701
40.0,1743,3102.621248
37.0,913,3107.030284
40.0,984,3112.196121
39.0,999,3117.423415
40.0,1041,3123.051553
39.0,1055,3128.218572
39.0,1580,3135.725886
38.0,1616,3143.443859
40.0,1713,3151.82067
38.0,1725,3160.800336
40.0,1777,3170.132226
38.0,883,3174.788748
39.0,999,3179.988276
40.0,1034,3184.951998
40.0,1010,3190.60945
38.0,1078,3196.510299
38.0,1606,3204.991723
40.0,1594,3213.079364
36.0,1635,3221.500182
40.0,1692,3230.007891
40.0,1754,3238.375649
37.0,956,3242.891102
37.0,1009,3247.690286
40.0,956,3252.221496
38.0,1022,3257.110709
38.0,1073,3262.162876
40.0,1633,3269.90602
36.0,1668,3277.796195
40.0,1641,3285.562355
38.0,1719,3293.697849
40.0,1759,3302.063759
40.0,890,3306.230434
40.0,934,3310.695204
38.0,1010,3315.426602
39.0,999,3320.202797
40.0,1120,3325.480208
38.0,1573,3332.896893
40.0,1610,3340.463427
40.0,1724,3348.594081
40.0,1724,3356.723238
40.0,1767,3365.067915
40.0,970,3369.702294
37.0,990,3374.333954
39.0,972,3378.966013
40.0,1025,3383.76565
36.0,1098,3388.982807
38.0,1583,3396.462694
40.0,1636,3404.164548
39.0,1627,3411.836684
38.0,1698,3419.853914
37.0,1751,3428.093107
37.0,935,3432.499928
38.0,1000,3437.215102
39.0,950,3441.718229
36.0,1052,3446.655537
38.0,1121,3451.998321
40.0,1561,3459.368949
37.0,1621,3467.034057
39.0,1626,3474.708688
40.0,1670,3482.607655
34.0,1777,3491.002203
40.0,926,3495.380322
39.0,1008,3500.15617
36.0,1010,3504.918284
39.0,1021,3509.791595
40.0,1068,3514.806303
40.0,1632,3522.595078
40.0,1582,3530.066708
40.0,1684,3538.047786
37.0,1725,3546.220986
38.0,1751,3554.476422
39.0,880,3558.663905
39.0,1003,3563.364465
40.0,1008,3568.131972
39.0,1016,3572.963327
40.0,1067,3577.985957
40.0,1627,3585.707779
38.0,1659,3593.623855
39.0,1665,3601.503603
40.0,1705,3609.521228
40.0,1783,3618.027066
39.0,961,3622.629692
40.0,927,3627.074066
38.0,1010,3631.948966
37.0,1000,3636.620108
40.0,1110,3641.888802
40.0,1634,3649.598131
40.0,1635,3657.296959
39.0,1676,3665.201629
38.0,1727,3673.350888
40.0,1744,3681.567159
35.0,953,3686.081182
40.0,945,3690.509248
34.0,1008,3695.301325
40.0,1048,3700.206206
40.0,1113,3705.428581
40.0,1550,3712.746955
40.0,1620,3720.444002
40.0,1677,3728.363677
36.0,1673,3736.238172
40.0,1691,3744.188811
37.0,900,3748.465781
39.0,969,3753.010335
37.0,1044,3757.969777
40.0,1036,3762.82817
38.0,1053,3767.791579
39.0,1575,3775.225471
40.0,1634,3782.962898
40.0,1621,3790.602971
40.0,1734,3798.753507
40.0,1770,3807.079781
40.0,922,3811.437315
39.0,983,3816.034464
37.0,1026,3820.916706
40.0,1057,3825.853354
39.0,1043,3831.013652
40.0,1617,3839.735477
33.0,1610,3848.384353
38.0,1658,3857.087146
38.0,1733,3866.230155
37.0,1766,3875.553003
39.0,882,3880.208135
40.0,948,3885.125796
39.0,1035,3890.62574
39.0,1070,3896.151139
37.0,1038,3901.63093
36.0,1584,3910.112235
40.0,1583,3918.374334
40.0,1687,3927.162605
38.0,1736,3936.34744
37.0,1777,3945.717908
38.0,933,3950.644068
38.0,965,3955.722346
35.0,986,3960.899977
39.0,1077,3966.502421
35.0,1093,3972.27878
38.0,1547,3980.284755
40.0,1598,3988.712528
40.0,1680,3997.503924
40.0,1667,4006.191752
38.0,1776,4015.53114
40.0,940,4020.570559
40.0,970,4025.692262
34.0,994,4030.959788
40.0,1092,4036.59434
39.0,1129,4042.527963
40.0,1559,4050.575659
40.0,1615,4058.962916
39.0,1679,4067.721988
40.0,1754,4076.912727
40.0,1704,4085.773594
40.0,919,4090.50579
40.0,995,4095.825409
38.0,991,4101.06197
40.0,1080,4106.683555
35.0,1117,4112.603275
35.0,1606,4121.054509
40.0,1674,4129.863428
40.0,1637,4138.451926
39.0,1711,4147.358772
37.0,1693,4156.170787
39.0,892,4160.848331
38.0,1001,4166.040243
39.0,1019,4171.41264
39.0,1076,4177.142644
39.0,1064,4182.714528
40.0,1633,4191.22532
40.0,1625,4199.693809
40.0,1706,4208.693452
40.0,1681,4217.549848
39.0,1709,4226.456471
40.0,956,4231.410742
40.0,978,4236.549577
39.0,1014,4241.798782
39.0,1020,4247.204538
34.0,1119,4253.020497
31.0,1615,4261.554155
40.0,1640,4270.096394
38.0,1653,4278.744187
38.0,1678,4287.458422
40.0,1722,4296.62441
37.0,936,4301.488822
37.0,912,4306.247561
40.0,1001,4311.38987
40.0,1009,4316.710361
40.0,1110,4323.52261
40.0,1629,4332.219539
40.0,1660,4341.762824
39.0,1695,4351.35571
40.0,1717,4360.765132
35.0,1701,4369.389284
38.0,909,4374.180428
39.0,1018,4379.604307
37.0,989,4384.760802
36.0,1058,4390.735309
38.0,1093,4396.950244
40.0,1551,4405.587544
40.0,1611,4413.963514
36.0,1711,4423.478806
38.0,1712,4432.903913
39.0,1747,4442.550696
36.0,970,4447.876624
40.0,930,4452.86523
38.0,959,4458.033656
40.0,1011,4463.544875
40.0,1034,4469.264731
37.0,1591,4478.902975
37.0,1615,4488.038875
38.0,1647,4497.695636
39.0,1708,4507.079038
40.0,1761,4516.586903
36.0,942,4521.931174
38.0,948,4527.383417
40.0,1058,4534.472236
38.0,1086,4540.672618
36.0,1103,4546.70725
40.0,1615,4555.484238
38.0,1579,4564.157218
40.0,1667,4573.248992
37.0,1660,4582.335748
40.0,1777,4592.292605
39.0,969,4597.862389
40.0,944,4603.188768
40.0,1039,4609.228415
40.0,1076,4615.918761
40.0,1122,4622.325184
40.0,1552,4630.60056
40.0,1584,4640.221048
37.0,1712,4650.308669
39.0,1738,4660.519606
38.0,1738,4670.369891
38.0,908,4675.373881
38.0,1005,4680.867401
40.0,956,4686.141759
38.0,1017,4691.906562
37.0,1115,4698.234889
39.0,1574,4706.946243
38.0,1608,4716.293983
40.0,1706,4725.873232
40.0,1709,4735.430455
40.0,1782,4745.378816
36.0,914,4750.491362
39.0,957,4755.863336
40.0,1048,4761.707808
38.0,1030,4767.580178
40.0,1043,4773.52223
37.0,1581,4782.197237
40.0,1672,4791.730291
40.0,1700,4801.111524
40.0,1747,4810.737871
38.0,1695,4820.160533
34.0,908,4825.229897
39.0,942,4830.398655
40.0,1050,4836.208993
40.0,1014,4841.968848
40.0,1090,4847.916851
40.0,1613,4856.75287
38.0,1662,4865.786788
40.0,1653,4874.827261
40.0,1662,4883.956245
40.0,1789,4894.670495
38.0,965,4900.197977
37.0,1003,4905.682743
40.0,1041,4912.108697
39.0,1011,4917.914201
39.0,1044,4923.905455
35.0,1552,4932.740544
37.0,1597,4941.353897
38.0,1680,4950.375358
38.0,1683,4959.41263
40.0,1701,4968.596588
37.0,961,4973.698329
38.0,913,4978.649491
37.0,972,4983.85388
39.0,990,4989.228323
39.0,1030,4994.800178
39.0,1603,5003.437836
40.0,1603,5011.981616
40.0,1654,5020.868347
39.0,1701,5030.161266
40.0,1739,5039.752636
39.0,886,5044.542018
40.0,993,5049.878581
37.0,976,5055.327471
39.0,1082,5061.107275
40.0,1057,5066.820101
37.0,1561,5075.239651
39.0,1594,5083.872171
40.0,1663,5092.829562
40.0,1717,5102.191221
40.0,1791,5111.812494
39.0,936,5116.903915
40.0,954,5122.00893
38.0,998,5127.413334
40.0,1070,5133.238954
40.0,1064,5138.937706
40.0,1607,5147.670848
40.0,1596,5156.280369
39.0,1637,5165.162907
40.0,1670,5174.210762
40.0,1780,5183.739601
40.0,974,5188.9352
40.0,961,5194.123743
39.0,1011,5199.554624
40.0,995,5204.828496
39.0,1039,5210.482737
37.0,1597,5218.964538
39.0,1661,5227.845803
39.0,1647,5236.653303
37.0,1674,5245.572977
37.0,1785,5255.351698
40.0,945,5260.419336
40.0,921,5265.453494
34.0,1048,5271.006182
37.0,1030,5276.456843
40.0,1108,5282.39803
40.0,1627,5291.049162
40.0,1656,5299.845297
40.0,1667,5308.777965
40.0,1704,5317.877737
40.0,1759,5328.566882
35.0,962,5334.599701
39.0,993,5340.047706
40.0,966,5345.342061
37.0,1074,5351.234708
40.0,1083,5357.356839
40.0,1546,5366.079565
38.0,1639,5374.963396
38.0,1692,5384.071332
37.0,1718,5393.457321
36.0,1702,5402.67894
39.0,915,5407.671506
39.0,951,5412.773817
38.0,981,5418.094088
39.0,1085,5424.021871
38.0,1099,5430.045668
40.0,1612,5438.870858
37.0,1609,5447.797452
40.0,1675,5456.926443
38.0,1679,5466.040472
39.0,1792,5475.829164
37.0,921,5480.888283
35.0,997,5486.328313
40.0,1045,5491.940733
40.0,1081,5497.801369
40.0,1034,5503.926399
36.0,1600,5513.42307
40.0,1598,5522.402841
38.0,1618,5534.631613
39.0,1684,5545.367048
39.0,1755,5554.955554
39.0,968,5560.103941
40.0,969,5565.336879
40.0,1045,5571.004154
40.0,1076,5576.705358
40.0,1082,5582.44649
39.0,1561,5590.777111
38.0,1629,5599.56372
40.0,1687,5608.93437
40.0,1744,5618.498413
37.0,1784,5628.231196
39.0,881,5632.984683
40.0,1017,5638.439156
38.0,1043,5644.121065
40.0,1039,5649.676011
36.0,1084,5655.521082
39.0,1584,5664.128044
38.0,1660,5673.583925
37.0,1623,5683.039975
34.0,1688,5692.151649
37.0,1718,5701.409507
38.0,918,5706.497228
37.0,1003,5711.865534
40.0,1013,5717.356821
39.0,1080,5723.21147
40.0,1108,5729.186733
35.0,1621,5738.001105
38.0,1643,5746.954576
38.0,1701,5756.142013
40.0,1731,5765.611024
30.0,1749,5775.084207
36.0,896,5779.97054
39.0,935,5785.051094
