#{"t_start": 1618913769.494238, "env_id": "MotorTiming-v0"}
r,l,t
35.0,1051,1469.586209
40.0,1599,1478.085786
36.0,1672,1487.022174
40.0,1679,1495.403982
38.0,1705,1503.777133
40.0,1791,1512.519729
38.0,887,1517.021749
40.0,1016,1522.2247
40.0,1007,1527.486461
38.0,1077,1532.819752
39.0,1101,1538.324839
36.0,1576,1546.3898
40.0,1592,1554.966457
39.0,1663,1564.25229
39.0,1739,1573.43946
40.0,1705,1582.016981
39.0,974,1586.913463
39.0,993,1592.031205
40.0,991,1597.059577
39.0,1076,1603.061512
40.0,1116,1609.156205
40.0,1604,1617.857177
37.0,1669,1626.827932
38.0,1672,1634.880616
39.0,1686,1643.070868
39.0,1703,1651.607348
40.0,903,1655.887726
39.0,949,1660.590885
38.0,966,1665.21777
38.0,1005,1670.399143
40.0,1069,1675.603887
40.0,1628,1684.189915
40.0,1631,1692.320502
37.0,1666,1700.710277
39.0,1720,1709.900467
39.0,1774,1718.930505
40.0,927,1723.599952
38.0,977,1728.721211
39.0,1024,1733.906702
40.0,1054,1739.133857
38.0,1118,1744.725064
39.0,1610,1753.358241
39.0,1591,1761.385676
38.0,1687,1769.506118
40.0,1677,1777.561987
39.0,1705,1785.745709
38.0,904,1790.040418
40.0,980,1794.751156
40.0,1016,1799.581294
40.0,1002,1804.397428
40.0,1039,1809.422072
39.0,1628,1817.190663
39.0,1605,1824.828238
39.0,1655,1832.808303
39.0,1756,1841.188717
40.0,1791,1849.744488
40.0,903,1854.079347
40.0,983,1858.836165
38.0,1017,1863.654412
40.0,1002,1868.486776
39.0,1059,1873.560522
35.0,1553,1881.019239
40.0,1616,1888.710889
39.0,1617,1896.513318
40.0,1677,1904.502463
40.0,1762,1913.845756
38.0,944,1918.871868
37.0,925,1923.58947
40.0,1019,1928.682901
38.0,1016,1934.132138
40.0,1049,1939.678858
37.0,1587,1947.921642
40.0,1662,1956.638068
40.0,1696,1965.304478
38.0,1740,1974.109575
39.0,1732,1982.954463
40.0,906,1987.432041
40.0,983,1992.407444
35.0,969,1997.092397
40.0,1033,2002.341769
38.0,1069,2007.661915
40.0,1547,2016.220896
38.0,1598,2024.794591
40.0,1623,2033.445415
38.0,1724,2042.782282
38.0,1698,2052.114979
40.0,896,2057.550311
39.0,943,2062.891841
40.0,1031,2068.081193
38.0,1059,2073.196161
39.0,1119,2078.618146
39.0,1557,2086.19368
32.0,1601,2093.908399
39.0,1692,2102.001447
29.0,1700,2110.218914
40.0,1760,2118.727382
40.0,899,2123.054376
34.0,994,2127.800305
37.0,1036,2132.790887
40.0,1028,2137.695621
38.0,1097,2142.969016
40.0,1595,2150.603662
38.0,1594,2158.294953
40.0,1691,2166.341904
37.0,1729,2174.593528
40.0,1758,2183.033658
40.0,897,2187.385147
40.0,957,2192.282887
40.0,990,2197.65037
40.0,1019,2203.284686
40.0,1070,2209.078218
40.0,1610,2217.255049
40.0,1610,2226.658132
40.0,1720,2235.637511
39.0,1688,2244.31967
40.0,1710,2252.985388
40.0,910,2257.916184
37.0,919,2262.440563
40.0,1006,2267.792012
40.0,1054,2273.306562
40.0,1102,2279.229023
39.0,1619,2287.911792
40.0,1661,2296.099686
31.0,1621,2303.987794
40.0,1715,2312.16965
34.0,1760,2320.537381
37.0,881,2324.76355
36.0,951,2329.229267
38.0,953,2333.785781
39.0,1079,2338.881179
40.0,1109,2344.166363
38.0,1577,2351.628223
40.0,1607,2359.226607
40.0,1652,2367.184187
40.0,1723,2375.393837
40.0,1729,2383.756413
40.0,884,2389.05435
40.0,957,2393.79602
37.0,954,2398.399042
37.0,990,2403.308983
40.0,1027,2408.180039
39.0,1578,2415.921356
38.0,1674,2424.504979
39.0,1707,2433.58911
40.0,1686,2441.773251
38.0,1709,2450.616168
40.0,946,2455.269136
40.0,924,2459.874946
39.0,1035,2465.158381
36.0,1055,2470.375689
36.0,1109,2475.914113
39.0,1558,2483.522394
39.0,1656,2491.923511
39.0,1672,2500.268849
40.0,1723,2509.176458
40.0,1754,2517.626542
39.0,884,2521.935822
39.0,964,2526.544657
40.0,1021,2531.423912
40.0,1054,2536.583695
38.0,1090,2542.088147
39.0,1600,2550.025907
40.0,1651,2558.596994
40.0,1688,2567.1984
40.0,1726,2575.543911
38.0,1750,2584.301541
37.0,966,2589.084275
40.0,941,2593.922738
40.0,1035,2599.583379
40.0,1045,2605.239874
37.0,1129,2611.037175
40.0,1592,2619.244481
38.0,1642,2627.147368
39.0,1680,2635.194781
39.0,1712,2643.486963
39.0,1781,2651.990765
39.0,876,2656.179402
40.0,982,2660.892526
40.0,956,2665.459621
39.0,1024,2670.456671
39.0,1042,2675.411946
40.0,1550,2682.833642
40.0,1610,2690.563577
35.0,1656,2698.551213
36.0,1751,2706.883736
39.0,1791,2715.421169
40.0,896,2719.772978
40.0,923,2724.115597
40.0,1049,2729.236198
40.0,1044,2734.270585
38.0,1059,2739.308199
39.0,1578,2746.82658
40.0,1604,2754.504994
40.0,1713,2762.818101
40.0,1715,2771.0233
39.0,1751,2779.387308
39.0,958,2783.990946
40.0,975,2788.791627
40.0,978,2793.64812
39.0,1013,2798.518286
40.0,1056,2803.575437
40.0,1579,2811.122943
39.0,1594,2818.780254
37.0,1700,2826.901986
39.0,1713,2835.08068
40.0,1728,2843.343973
32.0,949,2847.92574
39.0,968,2852.607586
40.0,1005,2857.364722
40.0,1000,2862.156343
40.0,1082,2867.32803
39.0,1581,2874.893957
40.0,1674,2882.974108
37.0,1660,2890.862598
39.0,1668,2898.836801
40.0,1787,2907.431126
36.0,879,2911.688408
39.0,1009,2916.468715
38.0,1042,2921.495975
37.0,1037,2926.41339
40.0,1092,2931.63423
40.0,1585,2939.278909
40.0,1619,2946.992742
38.0,1638,2954.786551
40.0,1677,2962.793621
38.0,1721,2971.108789
39.0,979,2975.881767
40.0,936,2980.365164
39.0,1040,2985.342893
40.0,1080,2990.489978
39.0,1106,2996.190628
38.0,1595,3004.51154
36.0,1654,3012.902717
39.0,1680,3021.672525
40.0,1748,3030.355084
39.0,1788,3038.948073
39.0,966,3043.493768
39.0,971,3048.076095
40.0,1050,3053.058655
40.0,1045,3057.97449
38.0,1069,3063.07048
38.0,1628,3070.77467
39.0,1611,3078.448405
38.0,1643,3086.360168
39.0,1728,3094.549097
36.0,1721,3102.932101
40.0,887,3107.217474
40.0,958,3112.245456
39.0,1031,3117.701049
40.0,997,3123.029939
40.0,1072,3128.289779
38.0,1591,3135.84445
40.0,1617,3143.56723
38.0,1637,3151.58131
34.0,1719,3160.547515
39.0,1705,3169.485986
40.0,937,3174.401034
40.0,943,3179.37026
40.0,977,3184.032774
40.0,1076,3189.94388
40.0,1056,3195.72373
37.0,1567,3204.107887
40.0,1604,3212.188515
40.0,1693,3220.971569
40.0,1671,3229.330407
40.0,1746,3237.700754
40.0,898,3241.963146
40.0,1001,3246.683339
40.0,1048,3251.685126
39.0,1018,3256.55278
39.0,1118,3261.806076
39.0,1555,3269.175589
38.0,1657,3277.04273
40.0,1709,3285.117533
38.0,1753,3293.411919
39.0,1698,3301.48448
38.0,902,3305.709361
35.0,973,3310.354002
40.0,968,3314.877956
40.0,1057,3319.940633
37.0,1108,3325.148676
39.0,1615,3332.773723
40.0,1599,3340.290462
39.0,1639,3348.017909
37.0,1694,3356.018929
40.0,1703,3364.058315
40.0,906,3368.357539
37.0,967,3372.89181
39.0,1036,3377.826112
39.0,1093,3382.952269
40.0,1069,3388.048279
40.0,1622,3395.718233
33.0,1618,3403.330293
38.0,1628,3411.013358
39.0,1664,3418.861741
40.0,1712,3426.927911
37.0,947,3431.376264
40.0,974,3435.979023
37.0,1048,3440.930049
40.0,1055,3445.890856
40.0,1067,3450.966566
39.0,1576,3458.412278
39.0,1637,3466.120594
40.0,1682,3474.083768
38.0,1691,3482.093897
40.0,1792,3490.547928
40.0,909,3494.866277
37.0,974,3499.459986
40.0,1012,3504.247705
40.0,1087,3509.390546
39.0,1061,3514.414605
39.0,1611,3522.09114
40.0,1620,3529.753227
40.0,1644,3537.552257
39.0,1689,3545.534844
36.0,1713,3553.624702
40.0,967,3558.216207
36.0,941,3562.613876
38.0,981,3567.289532
39.0,1060,3572.29304
37.0,1072,3577.349978
40.0,1582,3584.882027
40.0,1583,3592.414023
38.0,1684,3600.398742
39.0,1713,3608.461206
38.0,1712,3616.599832
38.0,900,3620.910824
40.0,999,3625.627166
39.0,1014,3630.59624
40.0,1047,3635.496546
40.0,1048,3640.494626
40.0,1603,3648.068295
38.0,1642,3655.794655
38.0,1685,3663.744753
40.0,1692,3671.71708
40.0,1698,3679.734914
37.0,875,3683.827964
40.0,991,3688.522037
39.0,986,3693.178402
40.0,1049,3698.083975
39.0,1074,3703.168622
39.0,1612,3710.750442
40.0,1592,3718.313504
40.0,1636,3726.079302
40.0,1721,3734.161595
40.0,1785,3742.557787
40.0,951,3747.02317
40.0,951,3751.529098
40.0,1031,3756.398911
40.0,1058,3761.347216
40.0,1068,3766.421483
39.0,1592,3773.925203
34.0,1648,3781.745212
39.0,1713,3789.795285
37.0,1677,3797.698279
40.0,1735,3805.854499
37.0,892,3810.029907
39.0,967,3814.598905
40.0,1033,3819.460308
36.0,1035,3824.328796
39.0,1038,3829.262762
40.0,1571,3837.245535
39.0,1616,3846.424952
40.0,1708,3855.409586
38.0,1703,3864.355948
39.0,1719,3873.471061
40.0,967,3878.56172
40.0,972,3883.646425
35.0,1018,3889.023448
38.0,1083,3894.633708
36.0,1036,3900.069501
38.0,1546,3908.337217
39.0,1657,3917.03064
39.0,1678,3925.746196
40.0,1668,3934.569864
40.0,1756,3943.900718
40.0,879,3948.488115
40.0,956,3953.522416
39.0,1014,3958.85088
40.0,1084,3964.521454
38.0,1065,3970.104474
40.0,1584,3978.326503
39.0,1609,3986.791055
40.0,1635,3995.331549
37.0,1748,4004.469525
40.0,1693,4013.392667
40.0,957,4018.463294
38.0,926,4023.386655
40.0,1028,4028.831983
31.0,996,4033.974089
38.0,1053,4039.520354
39.0,1587,4047.701831
40.0,1620,4056.174396
39.0,1668,4064.84458
40.0,1751,4073.94422
39.0,1765,4083.181019
39.0,968,4088.172785
40.0,924,4093.049778
40.0,962,4098.157989
40.0,1070,4103.804588
40.0,1079,4109.406338
38.0,1620,4117.93693
39.0,1627,4126.646492
40.0,1660,4135.279736
40.0,1696,4144.110896
40.0,1800,4153.445043
40.0,942,4158.452391
40.0,997,4163.603972
37.0,1033,4169.006665
40.0,1003,4174.345249
40.0,1033,4179.818441
38.0,1590,4188.115332
40.0,1672,4196.782838
37.0,1643,4205.426947
39.0,1659,4214.278869
40.0,1723,4223.172157
39.0,907,4227.932237
40.0,925,4232.725779
39.0,995,4237.942702
40.0,1086,4243.599082
40.0,1105,4249.438544
39.0,1624,4257.994808
40.0,1640,4266.516164
40.0,1628,4275.038362
39.0,1680,4283.727777
39.0,1752,4293.08366
37.0,927,4297.891321
39.0,917,4302.696235
40.0,968,4307.758061
40.0,1031,4313.067136
40.0,1066,4318.714065
38.0,1620,4328.216755
39.0,1622,4337.239368
37.0,1705,4347.069674
39.0,1663,4356.371276
40.0,1792,4365.626785
40.0,886,4370.16125
39.0,918,4375.049226
38.0,998,4380.32274
37.0,1083,4385.979931
40.0,1065,4392.14848
40.0,1544,4400.996305
38.0,1607,4409.440862
35.0,1644,4418.298033
40.0,1703,4427.800554
40.0,1722,4437.248041
40.0,931,4442.349846
38.0,960,4447.630478
39.0,993,4452.955997
37.0,1026,4458.503514
39.0,1055,4464.257363
40.0,1594,4473.083054
37.0,1580,4482.713718
39.0,1651,4492.13226
40.0,1676,4501.754316
39.0,1726,4511.129312
40.0,892,4515.936821
39.0,1005,4521.673748
40.0,980,4527.298782
40.0,1040,4534.293328
38.0,1054,4540.322734
37.0,1557,4548.887942
40.0,1618,4557.668555
40.0,1657,4566.791887
40.0,1677,4575.940593
38.0,1749,4585.523217
39.0,951,4590.858128
39.0,968,4596.390018
32.0,1051,4602.32075
38.0,1013,4608.227697
40.0,1110,4615.042902
38.0,1550,4623.860059
32.0,1613,4632.724904
38.0,1622,4642.601433
40.0,1673,4652.215582
39.0,1787,4662.937387
40.0,942,4668.196419
40.0,1001,4673.667511
37.0,984,4679.0845
40.0,1017,4684.678629
40.0,1129,4691.037739
39.0,1602,4700.09029
37.0,1592,4708.975667
40.0,1699,4718.811868
36.0,1748,4728.518189
40.0,1724,4738.264338
40.0,898,4743.267643
39.0,1001,4748.772806
38.0,995,4754.424318
40.0,1010,4760.044528
38.0,1072,4766.119242
40.0,1548,4774.909169
40.0,1585,4783.722297
40.0,1704,4793.291887
39.0,1664,4802.467679
40.0,1708,4811.885575
40.0,973,4817.319175
40.0,993,4822.827805
39.0,973,4828.220166
37.0,1048,4834.030037
40.0,1063,4840.02383
39.0,1582,4848.738285
39.0,1616,4857.5475
38.0,1664,4866.607169
36.0,1747,4876.130486
40.0,1781,4885.878505
40.0,939,4891.470758
40.0,938,4897.160686
39.0,1001,4902.867979
39.0,1085,4909.275498
33.0,1083,4915.626325
38.0,1591,4924.757659
40.0,1667,4934.120737
37.0,1702,4943.304187
40.0,1740,4952.641295
38.0,1753,4962.03954
39.0,921,4967.070941
38.0,949,4972.094269
40.0,1019,4977.627997
39.0,1016,4983.055502
40.0,1116,4989.117141
27.0,1546,4997.424166
39.0,1599,5006.033356
40.0,1670,5014.964843
40.0,1676,5023.972129
38.0,1747,5033.650343
39.0,968,5038.962101
40.0,930,5043.987854
39.0,969,5049.214055
40.0,1030,5054.932903
38.0,1108,5060.859589
40.0,1599,5069.458077
40.0,1599,5078.079191
36.0,1668,5087.152524
38.0,1754,5096.610406
37.0,1788,5106.330823
40.0,937,5111.37752
39.0,950,5116.54727
38.0,1030,5122.05689
40.0,1006,5127.492775
39.0,1093,5133.431363
37.0,1637,5142.239176
39.0,1656,5151.212736
39.0,1616,5159.951135
40.0,1709,5169.196683
39.0,1696,5178.321792
40.0,909,5183.242117
40.0,975,5188.434857
36.0,987,5193.761823
39.0,1007,5199.166393
38.0,1080,5204.907633
38.0,1626,5213.654791
37.0,1645,5222.417614
39.0,1650,5231.220016
34.0,1724,5240.423467
38.0,1718,5249.68291
39.0,960,5254.998338
38.0,985,5260.280788
40.0,993,5265.70534
39.0,994,5270.971501
40.0,1036,5276.450911
38.0,1577,5284.919342
40.0,1599,5293.36247
37.0,1624,5301.997664
40.0,1692,5311.060061
37.0,1724,5320.302915
38.0,948,5326.446544
33.0,916,5332.265583
38.0,1048,5338.168327
40.0,1055,5343.895995
40.0,1090,5349.909799
39.0,1595,5358.820858
40.0,1622,5367.925088
34.0,1718,5377.229473
40.0,1672,5386.229286
37.0,1719,5395.627252
39.0,896,5400.522486
39.0,943,5405.625066
38.0,951,5410.729652
40.0,1033,5416.368647
39.0,1069,5422.157165
36.0,1554,5430.684035
38.0,1652,5439.736192
40.0,1662,5448.921691
38.0,1660,5457.977319
39.0,1733,5467.376803
39.0,922,5472.466912
33.0,973,5477.776444
38.0,1012,5483.268927
39.0,1019,5488.823951
40.0,1082,5494.69904
40.0,1577,5503.693659
34.0,1644,5513.456681
39.0,1634,5522.759896
37.0,1708,5535.344817
36.0,1703,5546.275138
39.0,873,5551.121901
34.0,950,5556.142076
39.0,954,5561.203482
38.0,1026,5566.794784
40.0,1092,5572.634458
40.0,1603,5581.170549
40.0,1593,5589.654736
32.0,1639,5598.375366
40.0,1680,5607.816087
39.0,1710,5617.188601
40.0,965,5622.435398
40.0,937,5627.546633
40.0,979,5632.819005
40.0,1048,5638.463478
39.0,1032,5644.070555
40.0,1636,5652.888088
40.0,1663,5661.895859
37.0,1703,5671.116615
39.0,1690,5681.411495
39.0,1718,5690.692224
39.0,886,5695.490881
39.0,958,5700.611159
40.0,1042,5706.35911
40.0,998,5711.701023
40.0,1098,5717.642601
39.0,1605,5726.340895
34.0,1662,5735.306474
40.0,1635,5744.282388
39.0,1659,5753.215179
38.0,1753,5762.801539
40.0,916,5767.777443
36.0,982,5773.1292
40.0,980,5778.421599
36.0,1064,5784.222997
40.0,1113,5790.429135
