#{"t_start": 1618907928.4318311, "env_id": "MotorTiming-v0"}
r,l,t
39.0,1605,1267.776311
40.0,1655,1275.751385
40.0,1688,1284.339404
39.0,1683,1292.939756
40.0,1731,1301.634426
40.0,965,1306.487093
38.0,1005,1311.534839
38.0,988,1316.879107
35.0,1030,1322.513678
38.0,1068,1327.517334
40.0,1610,1335.637644
40.0,1593,1344.046147
40.0,1667,1352.748795
39.0,1706,1360.89873
40.0,1741,1369.16652
38.0,940,1374.039957
37.0,984,1379.31045
40.0,996,1384.313961
39.0,1023,1389.202347
40.0,1124,1394.629536
36.0,1598,1402.496795
39.0,1638,1410.377893
39.0,1668,1418.31161
40.0,1697,1426.458636
40.0,1730,1434.99809
39.0,954,1439.669669
39.0,929,1444.178665
39.0,1024,1449.030078
35.0,1037,1453.987075
40.0,1048,1458.959043
34.0,1606,1466.653666
40.0,1674,1475.218029
37.0,1678,1484.148898
39.0,1710,1493.19061
40.0,1787,1502.741499
40.0,887,1507.212791
40.0,1007,1512.529431
40.0,1008,1517.5322
39.0,1071,1522.812246
36.0,1104,1528.037389
40.0,1581,1536.325895
40.0,1589,1544.441063
40.0,1673,1553.419875
39.0,1734,1562.342809
36.0,1700,1571.54025
40.0,959,1576.214156
40.0,990,1580.910593
36.0,960,1585.497244
39.0,1066,1590.560704
38.0,1111,1595.830731
40.0,1600,1603.743856
39.0,1668,1612.333053
39.0,1670,1620.67637
38.0,1689,1628.846889
40.0,1720,1637.405044
37.0,909,1641.744385
37.0,945,1646.365633
40.0,973,1651.130462
39.0,1003,1656.549108
38.0,1078,1662.627424
40.0,1637,1670.529285
36.0,1621,1678.280419
40.0,1676,1686.259601
34.0,1717,1694.518394
40.0,1774,1703.016884
36.0,926,1707.395175
39.0,965,1712.025714
36.0,1022,1716.883684
40.0,1048,1721.916386
40.0,1117,1727.310259
40.0,1607,1734.986185
38.0,1592,1742.585028
40.0,1685,1750.660221
40.0,1686,1758.751545
40.0,1714,1766.954511
40.0,903,1771.301533
40.0,980,1775.968281
40.0,1023,1780.903666
40.0,1002,1785.64683
37.0,1027,1790.650826
40.0,1623,1798.416103
40.0,1607,1806.083095
40.0,1653,1814.068063
40.0,1751,1822.493673
35.0,1799,1831.121677
39.0,906,1835.450833
40.0,988,1840.243678
40.0,1021,1845.113591
39.0,1001,1849.968107
40.0,1050,1855.011209
39.0,1551,1862.471052
40.0,1617,1870.287832
36.0,1615,1878.066658
39.0,1676,1886.103599
39.0,1758,1894.504168
36.0,952,1899.110464
40.0,920,1903.510915
39.0,1017,1908.446696
40.0,1016,1913.35602
38.0,1052,1918.439435
40.0,1587,1926.069183
40.0,1662,1934.129904
39.0,1697,1942.295588
38.0,1739,1950.624171
39.0,1731,1959.778823
40.0,901,1964.038839
40.0,977,1968.798172
38.0,970,1973.498016
39.0,1027,1978.419998
40.0,1070,1983.610383
36.0,1550,1991.246287
40.0,1603,1999.009183
39.0,1615,2006.731853
36.0,1726,2015.056037
40.0,1701,2023.429817
39.0,900,2027.760742
39.0,955,2032.438755
37.0,1029,2037.327183
40.0,1058,2042.420279
40.0,1135,2047.980314
40.0,1562,2055.411953
39.0,1603,2063.089941
40.0,1693,2071.187629
40.0,1700,2079.393795
39.0,1759,2087.773045
39.0,898,2092.094447
39.0,980,2096.712426
39.0,1021,2101.61854
40.0,1026,2106.49357
38.0,1097,2111.805222
38.0,1595,2119.452607
39.0,1592,2127.027776
40.0,1680,2135.028743
40.0,1741,2143.385313
39.0,1760,2151.809288
40.0,897,2156.111259
40.0,953,2160.64006
40.0,999,2165.427895
40.0,1015,2170.386975
37.0,1082,2175.493538
38.0,1614,2183.174918
40.0,1610,2190.905902
40.0,1715,2199.260574
37.0,1685,2207.296714
37.0,1709,2215.470774
40.0,912,2219.773468
37.0,911,2224.150535
39.0,1001,2229.024412
40.0,1057,2234.058168
40.0,1112,2240.10555
40.0,1619,2248.040754
40.0,1663,2256.037069
38.0,1621,2263.946629
40.0,1711,2272.194089
39.0,1758,2280.63975
39.0,876,2284.858314
40.0,940,2289.46033
40.0,954,2294.052185
40.0,1079,2299.249213
40.0,1110,2304.543401
40.0,1582,2312.131441
39.0,1607,2319.978119
40.0,1647,2327.886215
37.0,1725,2336.155868
40.0,1733,2344.479085
39.0,877,2348.946646
38.0,962,2353.498933
37.0,955,2358.126149
40.0,988,2362.838012
40.0,1029,2367.74781
40.0,1575,2375.269469
39.0,1693,2383.422874
39.0,1711,2391.59962
39.0,1692,2399.657644
39.0,1722,2407.964207
40.0,941,2412.461215
39.0,920,2416.833617
40.0,1037,2421.813599
39.0,1065,2426.91876
40.0,1108,2432.156977
37.0,1552,2439.704125
40.0,1640,2447.51779
39.0,1675,2455.484597
35.0,1733,2463.727642
39.0,1763,2472.31491
35.0,878,2476.547591
35.0,965,2481.115852
40.0,1027,2486.033829
39.0,1053,2491.054366
40.0,1091,2496.28523
40.0,1600,2504.029133
40.0,1652,2511.937215
40.0,1688,2520.026997
35.0,1731,2528.500109
40.0,1749,2536.850388
36.0,972,2541.466097
39.0,939,2545.980741
40.0,1034,2550.93106
39.0,1044,2555.896188
40.0,1121,2561.402575
40.0,1592,2569.027345
40.0,1642,2576.876901
40.0,1683,2584.873647
40.0,1712,2593.159443
39.0,1778,2601.618409
40.0,878,2605.835626
39.0,979,2610.473662
40.0,955,2615.076891
37.0,1025,2620.083202
40.0,1042,2625.027241
37.0,1550,2632.453634
37.0,1611,2640.131683
37.0,1659,2648.182247
39.0,1745,2656.510163
38.0,1792,2665.067487
40.0,893,2669.33762
38.0,923,2673.737381
38.0,1057,2678.871843
40.0,1044,2683.860592
35.0,1055,2688.919931
40.0,1579,2696.473169
31.0,1600,2704.094384
36.0,1714,2712.388389
37.0,1718,2720.626099
38.0,1748,2728.94656
40.0,968,2733.54048
34.0,976,2738.305689
38.0,985,2743.032041
40.0,1019,2747.922945
33.0,1053,2752.931309
40.0,1581,2760.469567
39.0,1594,2768.18019
40.0,1700,2776.315332
40.0,1706,2784.464446
40.0,1720,2792.685684
39.0,952,2797.312205
39.0,977,2802.025239
40.0,1006,2806.781478
39.0,1001,2811.571715
39.0,1080,2816.754223
37.0,1583,2824.300236
40.0,1656,2832.300853
39.0,1663,2840.920015
37.0,1670,2850.105845
36.0,1785,2859.566292
39.0,882,2864.17589
37.0,1011,2869.543177
40.0,1041,2874.954094
39.0,1036,2880.374392
37.0,1092,2886.1517
38.0,1586,2894.379093
39.0,1624,2902.978271
40.0,1649,2911.64537
40.0,1673,2920.330301
37.0,1730,2929.461866
39.0,978,2934.627491
39.0,933,2939.477831
39.0,1039,2944.948607
40.0,1078,2950.706218
39.0,1116,2956.497975
39.0,1593,2965.024777
40.0,1654,2973.750272
40.0,1680,2982.589214
39.0,1744,2991.850959
39.0,1785,3001.267401
36.0,971,3006.443726
39.0,971,3011.46554
39.0,1049,3017.006414
40.0,1046,3022.619011
38.0,1065,3028.311033
33.0,1627,3036.952477
38.0,1611,3045.59266
39.0,1633,3054.190778
40.0,1722,3063.22551
38.0,1722,3072.425352
37.0,889,3077.182104
39.0,958,3082.364437
37.0,1038,3087.860094
37.0,997,3093.124545
40.0,1069,3098.758646
35.0,1590,3107.084397
36.0,1620,3117.107231
39.0,1650,3126.199719
40.0,1716,3135.892105
39.0,1701,3144.973436
38.0,933,3149.69013
40.0,946,3154.4398
40.0,977,3159.419428
39.0,1071,3164.853273
39.0,1052,3170.262596
39.0,1569,3178.25145
40.0,1600,3186.828442
39.0,1694,3195.692583
40.0,1669,3203.979611
38.0,1746,3213.175136
40.0,893,3218.222981
39.0,1008,3223.642024
40.0,1039,3228.739706
37.0,1016,3234.406154
39.0,1118,3240.347226
39.0,1549,3248.465015
39.0,1625,3256.87455
40.0,1705,3265.781341
40.0,1753,3275.061799
38.0,1702,3284.511086
40.0,903,3289.165759
40.0,962,3294.037687
40.0,960,3298.737524
39.0,1063,3303.851694
40.0,1107,3309.211227
39.0,1625,3317.510939
40.0,1599,3326.228137
40.0,1638,3335.02146
38.0,1695,3343.513621
39.0,1702,3352.131297
40.0,912,3356.795364
40.0,976,3361.728714
39.0,1036,3367.061157
37.0,1082,3372.530928
37.0,1072,3377.938585
38.0,1615,3385.994897
40.0,1618,3394.265924
38.0,1623,3403.027794
38.0,1661,3411.632198
40.0,1712,3421.036037
39.0,948,3425.940727
39.0,963,3430.655925
39.0,1049,3436.26757
35.0,1052,3441.380571
37.0,1063,3446.642649
39.0,1577,3454.778547
39.0,1638,3463.026116
32.0,1675,3471.729984
39.0,1683,3479.775125
39.0,1783,3488.340865
40.0,909,3493.122954
39.0,974,3498.091049
40.0,1009,3503.115925
39.0,1088,3509.029684
40.0,1063,3514.372701
40.0,1605,3523.1473
39.0,1620,3531.371527
40.0,1655,3539.888291
37.0,1689,3548.787814
38.0,1710,3556.943854
37.0,970,3561.564348
38.0,935,3566.065684
37.0,979,3570.87719
40.0,1058,3576.611372
39.0,1076,3582.506282
38.0,1584,3590.459204
39.0,1581,3598.889283
38.0,1684,3607.839276
39.0,1709,3617.014364
39.0,1721,3626.157709
40.0,902,3631.153534
38.0,993,3636.753181
40.0,1011,3642.623153
38.0,1042,3649.018437
36.0,1057,3654.71592
40.0,1603,3662.819803
40.0,1639,3671.247422
40.0,1686,3680.313444
37.0,1689,3689.81928
35.0,1698,3698.461645
40.0,878,3702.904514
40.0,992,3708.751777
38.0,987,3714.367194
40.0,1049,3719.947405
40.0,1078,3725.301405
40.0,1605,3733.402038
35.0,1590,3741.738417
40.0,1634,3751.382237
39.0,1727,3760.113844
39.0,1787,3769.136085
39.0,948,3773.932185
40.0,964,3778.841545
39.0,1028,3784.103702
38.0,1059,3789.54429
40.0,1065,3795.12929
35.0,1586,3803.641564
40.0,1658,3812.101635
40.0,1717,3820.799755
39.0,1673,3829.480769
38.0,1728,3838.859558
39.0,910,3844.002549
40.0,974,3848.938903
39.0,1024,3854.104181
37.0,1030,3859.472055
40.0,1035,3864.719561
39.0,1572,3872.715968
40.0,1616,3881.086672
40.0,1704,3889.844946
40.0,1704,3898.472917
40.0,1719,3907.12932
38.0,971,3912.110676
38.0,969,3917.079119
37.0,1025,3922.353417
40.0,1082,3927.873499
38.0,1028,3933.494328
40.0,1545,3942.171741
40.0,1656,3951.212087
36.0,1673,3959.555753
40.0,1662,3967.932674
36.0,1754,3976.800181
37.0,887,3981.320681
40.0,950,3986.722811
40.0,1012,3992.168217
40.0,1081,3997.545561
37.0,1063,4002.955245
40.0,1581,4010.990094
39.0,1607,4019.223514
39.0,1634,4027.908409
39.0,1750,4037.488289
40.0,1692,4046.121858
40.0,956,4051.350704
40.0,927,4057.269658
40.0,1040,4063.273823
39.0,1000,4068.281716
38.0,1051,4074.19903
40.0,1583,4082.375196
39.0,1615,4090.577707
37.0,1669,4099.152319
40.0,1751,4108.115941
35.0,1763,4117.033425
40.0,970,4121.994553
40.0,922,4126.731269
40.0,963,4131.60565
40.0,1067,4137.00676
35.0,1079,4142.610539
36.0,1612,4150.958604
40.0,1629,4159.898315
35.0,1668,4168.686631
38.0,1696,4177.72293
36.0,1784,4187.525979
40.0,948,4192.369036
38.0,992,4197.403123
40.0,1037,4203.214439
40.0,1007,4208.628655
37.0,1033,4213.966486
40.0,1590,4222.925276
40.0,1670,4231.775636
39.0,1652,4240.086883
40.0,1663,4248.64569
38.0,1721,4257.33411
38.0,904,4261.857324
40.0,916,4266.556744
38.0,993,4271.550743
40.0,1084,4277.501371
40.0,1096,4283.362839
39.0,1621,4292.598117
39.0,1646,4300.610062
40.0,1632,4308.475949
39.0,1683,4316.663999
40.0,1757,4325.148711
39.0,929,4329.608611
38.0,913,4334.030831
40.0,974,4338.667798
40.0,1023,4343.646719
40.0,1068,4348.868854
34.0,1623,4356.639036
40.0,1615,4364.794398
38.0,1705,4373.734543
39.0,1668,4382.124543
36.0,1791,4392.006
39.0,886,4396.945308
37.0,917,4401.647413
40.0,999,4406.684352
35.0,1083,4412.154379
35.0,1066,4417.514643
40.0,1545,4425.277664
36.0,1606,4433.492537
39.0,1645,4441.769803
39.0,1702,4450.316905
40.0,1728,4459.030473
40.0,932,4463.711192
39.0,949,4468.492877
39.0,998,4473.537309
38.0,1025,4478.671437
37.0,1056,4483.972169
33.0,1590,4492.105049
39.0,1584,4500.114815
37.0,1650,4508.426003
40.0,1675,4516.887015
37.0,1723,4525.546694
40.0,896,4530.028909
40.0,1006,4535.072048
40.0,987,4540.066251
39.0,1045,4545.31835
39.0,1053,4550.577118
40.0,1555,4558.356984
36.0,1616,4566.44073
40.0,1653,4574.740492
38.0,1671,4583.359401
39.0,1747,4592.479807
39.0,948,4597.336625
39.0,971,4602.366966
40.0,1049,4607.74351
40.0,1016,4613.000303
40.0,1106,4618.749353
38.0,1547,4626.675318
40.0,1610,4634.715904
40.0,1627,4642.93155
39.0,1669,4651.42683
39.0,1788,4660.474203
40.0,945,4665.252778
36.0,1001,4670.288379
40.0,984,4675.270499
38.0,1014,4680.423224
40.0,1126,4686.086644
38.0,1598,4694.090548
35.0,1598,4702.132046
40.0,1691,4710.631828
35.0,1745,4719.527625
40.0,1727,4728.23463
36.0,886,4732.786858
40.0,1009,4737.874193
39.0,990,4742.838966
40.0,1008,4747.883241
40.0,1077,4753.396739
37.0,1547,4761.152206
39.0,1586,4769.062666
39.0,1705,4777.587742
37.0,1664,4786.520829
38.0,1707,4795.231097
39.0,971,4800.439675
39.0,987,4805.435469
37.0,971,4810.364954
39.0,1039,4815.593259
40.0,1072,4821.099598
39.0,1580,4829.038236
40.0,1608,4837.162429
40.0,1662,4845.475449
38.0,1744,4854.214008
40.0,1780,4863.193184
40.0,949,4867.941332
40.0,939,4872.71293
40.0,1001,4877.780486
31.0,1087,4883.285648
39.0,1081,4888.715408
34.0,1589,4896.693331
33.0,1664,4905.221583
38.0,1704,4913.824548
40.0,1738,4922.579596
36.0,1750,4931.360308
40.0,922,4935.9656
40.0,948,4940.77289
38.0,1025,4945.915941
40.0,1016,4951.019966
39.0,1114,4956.628261
40.0,1546,4964.362502
36.0,1603,4972.468751
39.0,1670,4980.807034
40.0,1681,4989.389294
40.0,1743,4998.156839
39.0,964,5003.107787
40.0,925,5007.725491
40.0,978,5012.609335
38.0,1031,5017.754953
36.0,1113,5023.330213
40.0,1602,5031.424323
36.0,1601,5039.460196
40.0,1670,5047.899166
40.0,1754,5056.709768
39.0,1784,5065.727497
36.0,931,5070.43912
37.0,946,5075.185131
35.0,1031,5080.378605
40.0,1010,5085.461176
40.0,1091,5090.992555
40.0,1636,5099.218747
37.0,1648,5107.632604
39.0,1616,5115.745655
39.0,1709,5124.338475
40.0,1692,5132.860099
38.0,907,5137.341317
38.0,979,5142.353144
30.0,987,5147.2933
39.0,1013,5152.376905
37.0,1079,5157.772893
36.0,1626,5165.897865
40.0,1625,5175.449318
40.0,1654,5184.668674
39.0,1721,5194.642789
40.0,1716,5204.134122
39.0,952,5209.334082
37.0,980,5214.73421
39.0,988,5219.930429
40.0,996,5225.066468
39.0,1032,5230.297811
38.0,1582,5238.258889
35.0,1600,5246.403228
37.0,1624,5254.585366
39.0,1691,5263.108928
40.0,1722,5271.890711
37.0,945,5276.671439
40.0,921,5281.409566
40.0,1050,5286.685896
40.0,1054,5291.984269
36.0,1088,5297.527691
40.0,1595,5305.622493
39.0,1622,5313.834355
39.0,1712,5322.456442
40.0,1673,5331.003684
37.0,1720,5339.625348
37.0,897,5344.193105
39.0,942,5348.959123
40.0,957,5353.804809
37.0,1033,5358.990322
34.0,1074,5364.451617
40.0,1553,5372.254498
39.0,1652,5380.627056
38.0,1673,5389.056084
40.0,1655,5397.456173
37.0,1733,5406.262778
38.0,909,5410.843143
40.0,970,5415.734733
40.0,1003,5420.810815
40.0,1024,5425.949735
40.0,1082,5431.462402
40.0,1579,5439.401045
40.0,1642,5447.6937
40.0,1634,5455.949358
40.0,1705,5464.55374
40.0,1695,5473.094185
38.0,876,5477.582091
40.0,947,5482.343316
34.0,956,5487.148159
40.0,1030,5492.369474
37.0,1102,5497.928846
38.0,1609,5506.041795
35.0,1598,5514.109831
37.0,1641,5522.498398
40.0,1681,5531.023438
35.0,1703,5539.657463
40.0,962,5544.56161
40.0,938,5549.295373
40.0,983,5554.282889
39.0,1055,5559.366451
37.0,1041,5564.498834
40.0,1635,5572.994201
40.0,1667,5581.371736
40.0,1700,5589.981637
40.0,1688,5598.495315
38.0,1721,5607.245138
35.0,885,5611.708358
39.0,959,5616.548723
36.0,1040,5621.845696
40.0,997,5626.909556
34.0,1092,5632.498369
40.0,1604,5640.885687
40.0,1661,5649.293647
39.0,1636,5657.536281
39.0,1662,5665.958715
38.0,1756,5674.86918
40.0,908,5679.417432
40.0,979,5684.446556
32.0,983,5689.445317
40.0,1063,5694.814675
38.0,1116,5700.542375
