#{"t_start": 1618907928.429155, "env_id": "MotorTiming-v0"}
r,l,t
40.0,954,8.453127
37.0,944,13.500432
38.0,958,18.4332
40.0,1024,23.697188
40.0,1078,29.328769
34.0,1606,38.263849
40.0,1669,47.409137
40.0,1681,57.36611
40.0,1707,67.584034
40.0,1713,76.787816
40.0,970,81.952463
39.0,987,87.149275
40.0,1040,92.573282
40.0,1001,97.804801
40.0,1113,103.689995
39.0,1592,111.897035
38.0,1633,120.172398
39.0,1645,128.474884
39.0,1736,137.352842
38.0,1765,146.332957
37.0,947,151.060242
40.0,995,156.088779
39.0,1002,161.146487
39.0,1016,166.289806
40.0,1044,171.590969
40.0,1614,179.714346
39.0,1604,187.69148
40.0,1621,195.767316
40.0,1679,204.134973
39.0,1763,212.942542
40.0,917,217.47408
40.0,954,222.20334
36.0,1006,227.298886
40.0,1039,232.543224
40.0,1083,238.083379
40.0,1556,246.038462
40.0,1663,255.181019
40.0,1630,263.879971
40.0,1686,272.15667
40.0,1762,280.704977
40.0,935,285.136167
40.0,946,289.752709
39.0,1049,295.281427
38.0,1086,300.989854
40.0,1087,306.594593
40.0,1632,314.974449
38.0,1634,323.328918
40.0,1639,331.721427
40.0,1709,340.710018
40.0,1754,350.417204
40.0,925,355.661154
35.0,947,360.662734
40.0,1014,365.730079
40.0,1080,371.292627
40.0,1125,376.783528
40.0,1551,384.778308
40.0,1648,393.759358
38.0,1692,403.433697
40.0,1744,412.669263
39.0,1705,421.400786
39.0,879,425.935998
40.0,935,430.80997
37.0,1003,435.818799
40.0,1072,441.231259
36.0,1055,446.493644
40.0,1634,455.339371
40.0,1584,463.523453
39.0,1639,472.064022
39.0,1690,480.332723
40.0,1767,488.810369
38.0,920,493.24421
38.0,933,497.863412
38.0,963,502.439635
40.0,1059,507.521862
38.0,1031,512.857667
34.0,1639,521.524827
39.0,1600,529.504411
40.0,1689,538.243666
40.0,1710,547.1269
38.0,1776,556.973103
38.0,925,562.098768
36.0,1009,567.545496
40.0,965,572.309684
40.0,1036,577.540203
38.0,1082,582.938562
39.0,1636,591.225915
40.0,1619,598.963393
40.0,1688,607.048558
39.0,1698,615.489028
39.0,1738,624.002904
40.0,896,628.32918
40.0,917,632.728293
40.0,1031,637.63117
40.0,1055,642.706935
39.0,1122,648.077567
39.0,1547,655.543003
39.0,1655,663.909531
38.0,1707,672.461293
38.0,1675,680.908855
39.0,1786,689.824881
40.0,935,694.59198
39.0,977,700.277704
40.0,1003,705.770116
39.0,1041,711.148259
40.0,1120,716.827884
31.0,1634,725.280353
40.0,1598,733.971342
40.0,1664,742.509258
40.0,1746,751.207268
40.0,1694,759.810328
40.0,911,764.20061
39.0,1000,769.348866
35.0,1057,774.659547
40.0,1075,780.461021
39.0,1115,786.297536
39.0,1592,794.190895
40.0,1606,802.199789
40.0,1677,811.374676
40.0,1713,820.131395
40.0,1772,829.666351
38.0,964,835.114155
40.0,929,839.730679
38.0,1013,845.167719
39.0,1029,850.619692
40.0,1116,856.37331
37.0,1635,864.802652
39.0,1681,873.553016
40.0,1703,882.286139
40.0,1722,891.144507
36.0,1750,900.163484
40.0,962,905.10711
40.0,987,910.344886
39.0,981,914.982548
36.0,1033,920.407103
40.0,1067,925.978481
36.0,1571,934.309471
40.0,1619,942.340143
40.0,1681,951.7265
40.0,1703,959.907065
40.0,1776,970.679329
40.0,965,976.308069
39.0,938,980.888249
40.0,1036,986.101101
40.0,1072,991.445931
38.0,1103,997.037526
39.0,1637,1005.119854
39.0,1623,1013.220497
40.0,1621,1021.312782
39.0,1660,1029.576117
40.0,1715,1038.347154
39.0,964,1043.381244
40.0,981,1048.759102
40.0,995,1054.481066
40.0,1016,1059.855292
40.0,1056,1065.110802
40.0,1635,1073.357103
39.0,1587,1081.007524
36.0,1668,1089.019467
39.0,1682,1098.107654
38.0,1780,1107.404369
37.0,940,1112.029987
40.0,925,1117.060666
38.0,996,1122.678001
40.0,1049,1128.128746
40.0,1090,1133.730288
39.0,1613,1141.749663
37.0,1628,1150.325654
40.0,1619,1158.893656
40.0,1740,1167.823625
37.0,1744,1176.529079
38.0,969,1181.195602
40.0,1001,1185.958072
40.0,1035,1190.932119
39.0,1051,1196.008943
39.0,1029,1200.943371
40.0,1624,1208.679751
40.0,1608,1216.403272
40.0,1655,1224.330069
39.0,1700,1232.483406
40.0,1789,1241.008146
38.0,888,1245.28601
40.0,969,1249.928888
39.0,1014,1254.778414
37.0,1042,1259.773184
39.0,1038,1264.69558
39.0,1543,1272.17343
40.0,1650,1280.043055
39.0,1652,1288.783035
40.0,1726,1297.635606
36.0,1709,1306.098128
40.0,932,1310.737472
37.0,933,1315.68808
40.0,1005,1321.413692
40.0,1032,1326.260246
40.0,1080,1331.605746
39.0,1626,1339.932793
39.0,1584,1348.56863
40.0,1698,1356.783177
38.0,1727,1364.991483
40.0,1744,1373.692107
39.0,958,1378.779741
40.0,981,1383.817196
40.0,1046,1388.797384
39.0,1021,1393.766804
40.0,1070,1398.948234
37.0,1608,1406.8087
40.0,1647,1414.673999
38.0,1648,1422.553779
38.0,1697,1430.74012
40.0,1753,1439.416844
39.0,883,1443.729513
40.0,922,1448.101047
40.0,960,1452.696984
40.0,1064,1457.711861
36.0,1099,1463.013227
40.0,1587,1470.689778
37.0,1626,1479.375694
40.0,1655,1488.352081
38.0,1656,1497.109961
39.0,1702,1505.666653
40.0,876,1510.333305
40.0,918,1515.072202
40.0,1043,1520.27557
38.0,1078,1525.456602
36.0,1040,1530.36203
35.0,1605,1538.970432
40.0,1679,1547.606449
39.0,1688,1556.581699
38.0,1693,1565.459821
38.0,1708,1574.455428
40.0,966,1578.995382
38.0,937,1583.500612
40.0,980,1588.139661
40.0,1020,1593.031675
36.0,1056,1598.021492
40.0,1575,1606.016903
40.0,1630,1614.251692
38.0,1617,1622.318868
39.0,1751,1630.862038
36.0,1743,1639.434447
40.0,959,1644.050489
40.0,980,1648.838483
37.0,1011,1654.034682
39.0,989,1659.590262
39.0,1056,1665.170973
39.0,1632,1672.991761
40.0,1602,1680.644811
39.0,1707,1688.759287
40.0,1745,1697.13139
39.0,1725,1705.374977
39.0,895,1709.641945
40.0,930,1714.104459
39.0,991,1718.807045
40.0,1022,1723.774358
38.0,1049,1728.757293
40.0,1576,1736.337376
39.0,1598,1743.954978
40.0,1665,1751.908768
40.0,1671,1759.965763
39.0,1795,1768.565661
40.0,932,1772.994347
40.0,1003,1777.835518
39.0,957,1782.404319
40.0,1000,1787.167513
40.0,1067,1792.389745
36.0,1556,1799.807581
33.0,1655,1807.723156
38.0,1677,1815.759136
40.0,1705,1824.003404
38.0,1732,1832.338818
40.0,948,1836.834606
40.0,957,1841.474011
39.0,951,1846.025003
39.0,1022,1850.986112
39.0,1047,1855.997165
39.0,1596,1863.672756
37.0,1625,1871.527082
39.0,1653,1879.516017
40.0,1722,1887.758762
40.0,1704,1895.912935
38.0,932,1900.458683
39.0,912,1904.789442
40.0,1025,1909.73583
40.0,1085,1914.988776
40.0,1029,1919.912692
39.0,1628,1927.882922
40.0,1648,1935.772468
40.0,1673,1943.836131
40.0,1721,1952.108131
36.0,1728,1961.176085
39.0,893,1965.427946
40.0,945,1970.029281
40.0,997,1974.862511
40.0,1022,1979.760936
40.0,1101,1985.124659
40.0,1614,1993.055144
39.0,1598,2000.794678
40.0,1638,2008.631379
38.0,1691,2016.88343
39.0,1702,2025.171493
40.0,953,2029.79004
40.0,940,2034.3126
40.0,1043,2039.30996
40.0,1044,2044.265918
39.0,1110,2049.773496
39.0,1634,2057.561986
40.0,1623,2065.302069
39.0,1715,2073.479416
40.0,1678,2081.627343
39.0,1731,2089.860876
40.0,949,2094.400131
40.0,975,2099.03498
38.0,971,2103.673374
37.0,1066,2108.861135
38.0,1087,2114.003675
39.0,1612,2121.701757
40.0,1623,2129.47098
40.0,1622,2137.259913
39.0,1673,2145.230181
40.0,1724,2153.475053
36.0,966,2158.128934
39.0,969,2162.693232
39.0,966,2167.42434
