#{"t_start": 1618907928.4280121, "env_id": "MotorTiming-v0"}
r,l,t
38.0,1681,4712.347317
40.0,1750,4721.242386
40.0,1767,4730.176368
35.0,912,4734.818292
40.0,964,4739.678787
38.0,1044,4744.907244
40.0,989,4749.949307
35.0,1078,4755.392123
40.0,1606,4763.422192
38.0,1591,4771.391246
40.0,1620,4779.477473
40.0,1671,4788.559673
36.0,1764,4797.553083
40.0,884,4802.280906
40.0,952,4807.021565
40.0,981,4812.034465
38.0,1090,4817.49459
40.0,1122,4823.255102
40.0,1549,4831.103707
39.0,1605,4839.13762
40.0,1680,4847.571999
40.0,1747,4856.304502
40.0,1766,4865.211647
40.0,888,4869.659715
40.0,997,4874.723487
39.0,959,4879.619499
40.0,1057,4884.938436
38.0,1106,4890.473681
35.0,1589,4898.476166
40.0,1667,4906.982721
37.0,1678,4915.497238
40.0,1705,4924.053991
40.0,1723,4932.714726
40.0,967,4937.579406
39.0,992,4942.595255
39.0,1018,4947.702725
39.0,1007,4952.762633
35.0,1114,4958.341486
40.0,1602,4966.359341
36.0,1666,4974.81612
40.0,1672,4983.244741
36.0,1666,4991.636267
32.0,1783,5000.717138
40.0,903,5005.249762
38.0,1007,5010.277929
39.0,1047,5015.497006
40.0,1068,5020.842031
33.0,1060,5026.190154
40.0,1603,5034.270411
39.0,1668,5042.628117
36.0,1618,5050.793617
40.0,1668,5059.254281
40.0,1715,5067.878457
40.0,957,5072.709476
40.0,960,5077.529633
40.0,1015,5082.612709
40.0,1043,5087.917323
40.0,1087,5093.395543
40.0,1559,5101.222677
37.0,1636,5109.591731
36.0,1655,5117.906398
40.0,1733,5126.586575
34.0,1790,5135.589937
40.0,962,5140.463692
38.0,989,5145.434959
37.0,1046,5150.672476
39.0,1056,5155.954418
40.0,1118,5161.540275
39.0,1636,5169.908532
38.0,1583,5179.520541
40.0,1685,5188.976308
39.0,1744,5199.366477
37.0,1725,5208.417817
35.0,943,5213.649676
39.0,935,5218.607471
39.0,984,5223.694158
40.0,1045,5229.023387
40.0,1113,5234.601296
36.0,1643,5242.912157
38.0,1619,5251.142595
39.0,1705,5259.733398
40.0,1687,5268.307011
39.0,1788,5277.384385
40.0,942,5282.194718
35.0,963,5287.037434
37.0,983,5291.98502
40.0,1013,5297.157199
39.0,1070,5302.58565
40.0,1612,5310.764404
39.0,1611,5318.864005
37.0,1623,5327.122897
40.0,1726,5335.85059
40.0,1766,5344.794195
37.0,961,5349.651427
40.0,1012,5354.727251
38.0,1010,5359.856364
37.0,994,5364.901579
40.0,1042,5370.151151
38.0,1625,5378.317524
36.0,1598,5386.39972
40.0,1692,5394.997358
39.0,1724,5403.67632
32.0,1705,5412.31436
40.0,916,5416.940397
40.0,1006,5422.026684
40.0,968,5426.903471
40.0,999,5431.988363
38.0,1109,5437.518299
40.0,1582,5445.541667
38.0,1616,5453.70038
30.0,1708,5462.304254
37.0,1663,5470.733343
39.0,1701,5479.338927
40.0,919,5483.96024
38.0,975,5488.860901
39.0,1038,5494.150754
37.0,1056,5499.466849
39.0,1102,5505.042813
40.0,1625,5513.263138
39.0,1581,5521.327175
40.0,1662,5529.725353
38.0,1665,5538.161049
39.0,1772,5547.209979
39.0,924,5551.881263
40.0,956,5556.629037
38.0,1046,5561.678762
40.0,996,5566.77751
33.0,1033,5572.119393
36.0,1553,5579.887803
35.0,1630,5588.14538
40.0,1663,5596.562189
40.0,1683,5605.099655
35.0,1778,5614.07193
40.0,918,5618.747107
40.0,958,5623.598933
39.0,990,5628.629663
37.0,1068,5634.1703
39.0,1041,5639.627991
39.0,1620,5647.850445
40.0,1614,5655.985945
40.0,1696,5664.584627
37.0,1676,5673.07759
40.0,1733,5681.869334
40.0,955,5686.71314
40.0,927,5691.403747
39.0,985,5696.414312
